timestamp_utc,settlement_date,settlement_period,price
2023-04-24T03:30:00Z,2023-04-24,10,90.7
2023-04-24T04:00:00Z,2023-04-24,11,120.37
2023-04-24T04:30:00Z,2023-04-24,12,120.37
2023-04-24T05:00:00Z,2023-04-24,13,116.2
2023-04-24T05:30:00Z,2023-04-24,14,116.2
2023-04-24T06:00:00Z,2023-04-24,15,110.89
2023-04-24T06:30:00Z,2023-04-24,16,110.89
2023-04-24T07:00:00Z,2023-04-24,17,99.86
2023-04-24T07:30:00Z,2023-04-24,18,99.86
2023-04-24T08:00:00Z,2023-04-24,19,89.47
2023-04-24T08:30:00Z,2023-04-24,20,89.47
2023-04-24T09:00:00Z,2023-04-24,21,86.75
2023-04-24T09:30:00Z,2023-04-24,22,86.75
2023-04-24T10:00:00Z,2023-04-24,23,84.73
2023-04-24T10:30:00Z,2023-04-24,24,84.73
2023-04-24T11:00:00Z,2023-04-24,25,81.02
2023-04-24T11:30:00Z,2023-04-24,26,81.02
2023-04-24T12:00:00Z,2023-04-24,27,78.18
2023-04-24T12:30:00Z,2023-04-24,28,78.18
2023-04-24T13:00:00Z,2023-04-24,29,78.57
2023-04-24T13:30:00Z,2023-04-24,30,78.57
2023-04-24T14:00:00Z,2023-04-24,31,90.32
2023-04-24T14:30:00Z,2023-04-24,32,90.32
2023-04-24T15:00:00Z,2023-04-24,33,111.72
2023-04-24T15:30:00Z,2023-04-24,34,111.72
2023-04-24T16:00:00Z,2023-04-24,35,125.67
2023-04-24T16:30:00Z,2023-04-24,36,125.67
2023-04-24T17:00:00Z,2023-04-24,37,126.32
2023-04-24T17:30:00Z,2023-04-24,38,126.32
2023-04-24T18:00:00Z,2023-04-24,39,124.39
2023-04-24T18:30:00Z,2023-04-24,40,124.39
2023-04-24T19:00:00Z,2023-04-24,41,114.22
2023-04-24T19:30:00Z,2023-04-24,42,114.22
2023-04-24T20:00:00Z,2023-04-24,43,100.51
2023-04-24T20:30:00Z,2023-04-24,44,100.51
2023-04-24T21:00:00Z,2023-04-24,45,97.37
2023-04-24T21:30:00Z,2023-04-24,46,97.37
2023-04-24T22:00:00Z,2023-04-24,47,85.66
2023-04-24T22:30:00Z,2023-04-24,48,85.66
2023-04-24T23:00:00Z,2023-04-25,1,85.67
2023-04-24T23:30:00Z,2023-04-25,2,85.67
2023-04-25T00:00:00Z,2023-04-25,3,82.15
2023-04-25T00:30:00Z,2023-04-25,4,82.15
2023-04-25T01:00:00Z,2023-04-25,5,84.01
2023-04-25T01:30:00Z,2023-04-25,6,84.01
2023-04-25T02:00:00Z,2023-04-25,7,85.98
2023-04-25T02:30:00Z,2023-04-25,8,85.98
2023-04-25T03:00:00Z,2023-04-25,9,101.21
2023-04-25T03:30:00Z,2023-04-25,10,101.21
2023-04-25T04:00:00Z,2023-04-25,11,113.34
2023-04-25T04:30:00Z,2023-04-25,12,113.34
2023-04-25T05:00:00Z,2023-04-25,13,121.8
2023-04-25T05:30:00Z,2023-04-25,14,121.8
2023-04-25T06:00:00Z,2023-04-25,15,120.27
2023-04-25T06:30:00Z,2023-04-25,16,120.27
2023-04-25T07:00:00Z,2023-04-25,17,109.76
2023-04-25T07:30:00Z,2023-04-25,18,109.76
2023-04-25T08:00:00Z,2023-04-25,19,97.69
2023-04-25T08:30:00Z,2023-04-25,20,97.69
2023-04-25T09:00:00Z,2023-04-25,21,91.78
2023-04-25T09:30:00Z,2023-04-25,22,91.78
2023-04-25T10:00:00Z,2023-04-25,23,89.97
2023-04-25T10:30:00Z,2023-04-25,24,89.97
2023-04-25T11:00:00Z,2023-04-25,25,84.94
2023-04-25T11:30:00Z,2023-04-25,26,84.94
2023-04-25T12:00:00Z,2023-04-25,27,82.71
2023-04-25T12:30:00Z,2023-04-25,28,82.71
2023-04-25T13:00:00Z,2023-04-25,29,85.41
2023-04-25T13:30:00Z,2023-04-25,30,85.41
2023-04-25T14:00:00Z,2023-04-25,31,100.95
2023-04-25T14:30:00Z,2023-04-25,32,100.95
2023-04-25T15:00:00Z,2023-04-25,33,117.62
2023-04-25T15:30:00Z,2023-04-25,34,117.62
2023-04-25T16:00:00Z,2023-04-25,35,133.92
2023-04-25T16:30:00Z,2023-04-25,36,133.92
2023-04-25T17:00:00Z,2023-04-25,37,138.77
2023-04-25T17:30:00Z,2023-04-25,38,138.77
2023-04-25T18:00:00Z,2023-04-25,39,137.76
2023-04-25T18:30:00Z,2023-04-25,40,137.76
2023-04-25T19:00:00Z,2023-04-25,41,124.24
2023-04-25T19:30:00Z,2023-04-25,42,124.24
2023-04-25T20:00:00Z,2023-04-25,43,109.74
2023-04-25T20:30:00Z,2023-04-25,44,109.74
2023-04-25T21:00:00Z,2023-04-25,45,102.5
2023-04-25T21:30:00Z,2023-04-25,46,102.5
2023-04-25T22:00:00Z,2023-04-25,47,89.64
2023-04-25T22:30:00Z,2023-04-25,48,89.64
2023-04-25T23:00:00Z,2023-04-26,1,90.88
2023-04-25T23:30:00Z,2023-04-26,2,90.88
2023-04-26T00:00:00Z,2023-04-26,3,87.76
2023-04-26T00:30:00Z,2023-04-26,4,87.76
2023-04-26T01:00:00Z,2023-04-26,5,86.39
2023-04-26T01:30:00Z,2023-04-26,6,86.39
2023-04-26T02:00:00Z,2023-04-26,7,90.37
2023-04-26T02:30:00Z,2023-04-26,8,90.37
2023-04-26T03:00:00Z,2023-04-26,9,108.61
2023-04-26T03:30:00Z,2023-04-26,10,108.61
2023-04-26T04:00:00Z,2023-04-26,11,124.61
2023-04-26T04:30:00Z,2023-04-26,12,124.61
2023-04-26T05:00:00Z,2023-04-26,13,136.4
2023-04-26T05:30:00Z,2023-04-26,14,136.4
2023-04-26T06:00:00Z,2023-04-26,15,131.13
2023-04-26T06:30:00Z,2023-04-26,16,131.13
2023-04-26T07:00:00Z,2023-04-26,17,123.24
2023-04-26T07:30:00Z,2023-04-26,18,123.24
2023-04-26T08:00:00Z,2023-04-26,19,114.38
2023-04-26T08:30:00Z,2023-04-26,20,114.38
2023-04-26T09:00:00Z,2023-04-26,21,108.14
2023-04-26T09:30:00Z,2023-04-26,22,108.14
2023-04-26T10:00:00Z,2023-04-26,23,111.98
2023-04-26T10:30:00Z,2023-04-26,24,111.98
2023-04-26T11:00:00Z,2023-04-26,25,105.87
2023-04-26T11:30:00Z,2023-04-26,26,105.87
2023-04-26T12:00:00Z,2023-04-26,27,99.85
2023-04-26T12:30:00Z,2023-04-26,28,99.85
2023-04-26T13:00:00Z,2023-04-26,29,100.09
2023-04-26T13:30:00Z,2023-04-26,30,100.09
2023-04-26T14:00:00Z,2023-04-26,31,112.9
2023-04-26T14:30:00Z,2023-04-26,32,112.9
2023-04-26T15:00:00Z,2023-04-26,33,133.62
2023-04-26T15:30:00Z,2023-04-26,34,133.62
2023-04-26T16:00:00Z,2023-04-26,35,140.8
2023-04-26T16:30:00Z,2023-04-26,36,140.8
2023-04-26T17:00:00Z,2023-04-26,37,147.74
2023-04-26T17:30:00Z,2023-04-26,38,147.74
2023-04-26T18:00:00Z,2023-04-26,39,142.54
2023-04-26T18:30:00Z,2023-04-26,40,142.54
2023-04-26T19:00:00Z,2023-04-26,41,127.26
2023-04-26T19:30:00Z,2023-04-26,42,127.26
2023-04-26T20:00:00Z,2023-04-26,43,111.14
2023-04-26T20:30:00Z,2023-04-26,44,111.14
2023-04-26T21:00:00Z,2023-04-26,45,96.37
2023-04-26T21:30:00Z,2023-04-26,46,96.37
2023-04-26T22:00:00Z,2023-04-26,47,88.23
2023-04-26T22:30:00Z,2023-04-26,48,88.23
2023-04-26T23:00:00Z,2023-04-27,1,89.78
2023-04-26T23:30:00Z,2023-04-27,2,89.78
2023-04-27T00:00:00Z,2023-04-27,3,85.9
2023-04-27T00:30:00Z,2023-04-27,4,85.9
2023-04-27T01:00:00Z,2023-04-27,5,84.52
2023-04-27T01:30:00Z,2023-04-27,6,84.52
2023-04-27T02:00:00Z,2023-04-27,7,89.56
2023-04-27T02:30:00Z,2023-04-27,8,89.56
2023-04-27T03:00:00Z,2023-04-27,9,102.33
2023-04-27T03:30:00Z,2023-04-27,10,102.33
2023-04-27T04:00:00Z,2023-04-27,11,116.02
2023-04-27T04:30:00Z,2023-04-27,12,116.02
2023-04-27T05:00:00Z,2023-04-27,13,123.95
2023-04-27T05:30:00Z,2023-04-27,14,123.95
2023-04-27T06:00:00Z,2023-04-27,15,117.43
2023-04-27T06:30:00Z,2023-04-27,16,117.43
2023-04-27T07:00:00Z,2023-04-27,17,103.4
2023-04-27T07:30:00Z,2023-04-27,18,103.4
2023-04-27T08:00:00Z,2023-04-27,19,91.96
2023-04-27T08:30:00Z,2023-04-27,20,91.96
2023-04-27T09:00:00Z,2023-04-27,21,88.42
2023-04-27T09:30:00Z,2023-04-27,22,88.42
2023-04-27T10:00:00Z,2023-04-27,23,84.85
2023-04-27T10:30:00Z,2023-04-27,24,84.85
2023-04-27T11:00:00Z,2023-04-27,25,83.01
2023-04-27T11:30:00Z,2023-04-27,26,83.01
2023-04-27T12:00:00Z,2023-04-27,27,81.59
2023-04-27T12:30:00Z,2023-04-27,28,81.59
2023-04-27T13:00:00Z,2023-04-27,29,81.95
2023-04-27T13:30:00Z,2023-04-27,30,81.95
2023-04-27T14:00:00Z,2023-04-27,31,89.19
2023-04-27T14:30:00Z,2023-04-27,32,89.19
2023-04-27T15:00:00Z,2023-04-27,33,108.44
2023-04-27T15:30:00Z,2023-04-27,34,108.44
2023-04-27T16:00:00Z,2023-04-27,35,120.35
2023-04-27T16:30:00Z,2023-04-27,36,120.35
2023-04-27T17:00:00Z,2023-04-27,37,120.13
2023-04-27T17:30:00Z,2023-04-27,38,120.13
2023-04-27T18:00:00Z,2023-04-27,39,113.93
2023-04-27T18:30:00Z,2023-04-27,40,113.93
2023-04-27T19:00:00Z,2023-04-27,41,100.75
2023-04-27T19:30:00Z,2023-04-27,42,100.75
2023-04-27T20:00:00Z,2023-04-27,43,87.77
2023-04-27T20:30:00Z,2023-04-27,44,87.77
2023-04-27T21:00:00Z,2023-04-27,45,85.23
2023-04-27T21:30:00Z,2023-04-27,46,85.23
2023-04-27T22:00:00Z,2023-04-27,47,79.94
2023-04-27T22:30:00Z,2023-04-27,48,79.94
2023-04-27T23:00:00Z,2023-04-28,1,81.43
2023-04-27T23:30:00Z,2023-04-28,2,81.43
2023-04-28T00:00:00Z,2023-04-28,3,80.28
2023-04-28T00:30:00Z,2023-04-28,4,80.28
2023-04-28T01:00:00Z,2023-04-28,5,80.14
2023-04-28T01:30:00Z,2023-04-28,6,80.14
2023-04-28T02:00:00Z,2023-04-28,7,81.41
2023-04-28T02:30:00Z,2023-04-28,8,81.41
2023-04-28T03:00:00Z,2023-04-28,9,92.59
2023-04-28T03:30:00Z,2023-04-28,10,92.59
2023-04-28T04:00:00Z,2023-04-28,11,108.08
2023-04-28T04:30:00Z,2023-04-28,12,108.08
2023-04-28T05:00:00Z,2023-04-28,13,113.37
2023-04-28T05:30:00Z,2023-04-28,14,113.37
2023-04-28T06:00:00Z,2023-04-28,15,108.97
2023-04-28T06:30:00Z,2023-04-28,16,108.97
2023-04-28T07:00:00Z,2023-04-28,17,97.9
2023-04-28T07:30:00Z,2023-04-28,18,97.9
2023-04-28T08:00:00Z,2023-04-28,19,95.33
2023-04-28T08:30:00Z,2023-04-28,20,95.33
2023-04-28T09:00:00Z,2023-04-28,21,91.91
2023-04-28T09:30:00Z,2023-04-28,22,91.91
2023-04-28T10:00:00Z,2023-04-28,23,88.15
2023-04-28T10:30:00Z,2023-04-28,24,88.15
2023-04-28T11:00:00Z,2023-04-28,25,81.19
2023-04-28T11:30:00Z,2023-04-28,26,81.19
2023-04-28T12:00:00Z,2023-04-28,27,78.76
2023-04-28T12:30:00Z,2023-04-28,28,78.76
2023-04-28T13:00:00Z,2023-04-28,29,79.9
2023-04-28T13:30:00Z,2023-04-28,30,79.9
2023-04-28T14:00:00Z,2023-04-28,31,85.27
2023-04-28T14:30:00Z,2023-04-28,32,85.27
2023-04-28T15:00:00Z,2023-04-28,33,98.41
2023-04-28T15:30:00Z,2023-04-28,34,98.41
2023-04-28T16:00:00Z,2023-04-28,35,111.82
2023-04-28T16:30:00Z,2023-04-28,36,111.82
2023-04-28T17:00:00Z,2023-04-28,37,115.66
2023-04-28T17:30:00Z,2023-04-28,38,115.66
2023-04-28T18:00:00Z,2023-04-28,39,112.64
2023-04-28T18:30:00Z,2023-04-28,40,112.64
2023-04-28T19:00:00Z,2023-04-28,41,107.88
2023-04-28T19:30:00Z,2023-04-28,42,107.88
2023-04-28T20:00:00Z,2023-04-28,43,92.59
2023-04-28T20:30:00Z,2023-04-28,44,92.59
2023-04-28T21:00:00Z,2023-04-28,45,101.08
2023-04-28T21:30:00Z,2023-04-28,46,101.08
2023-04-28T22:00:00Z,2023-04-28,47,91.39
2023-04-28T22:30:00Z,2023-04-28,48,91.39
2023-04-28T23:00:00Z,2023-04-29,1,90.2
2023-04-28T23:30:00Z,2023-04-29,2,90.2
2023-04-29T00:00:00Z,2023-04-29,3,87.4
2023-04-29T00:30:00Z,2023-04-29,4,87.4
2023-04-29T01:00:00Z,2023-04-29,5,86.79
2023-04-29T01:30:00Z,2023-04-29,6,86.79
2023-04-29T02:00:00Z,2023-04-29,7,88.11
2023-04-29T02:30:00Z,2023-04-29,8,88.11
2023-04-29T03:00:00Z,2023-04-29,9,92.44
2023-04-29T03:30:00Z,2023-04-29,10,92.44
2023-04-29T04:00:00Z,2023-04-29,11,100.34
2023-04-29T04:30:00Z,2023-04-29,12,100.34
2023-04-29T05:00:00Z,2023-04-29,13,108.27
2023-04-29T05:30:00Z,2023-04-29,14,108.27
2023-04-29T06:00:00Z,2023-04-29,15,105.62
2023-04-29T06:30:00Z,2023-04-29,16,105.62
2023-04-29T07:00:00Z,2023-04-29,17,107.93
2023-04-29T07:30:00Z,2023-04-29,18,107.93
2023-04-29T08:00:00Z,2023-04-29,19,106.5
2023-04-29T08:30:00Z,2023-04-29,20,106.5
2023-04-29T09:00:00Z,2023-04-29,21,93.23
2023-04-29T09:30:00Z,2023-04-29,22,93.23
2023-04-29T10:00:00Z,2023-04-29,23,86.66
2023-04-29T10:30:00Z,2023-04-29,24,86.66
2023-04-29T11:00:00Z,2023-04-29,25,82.05
2023-04-29T11:30:00Z,2023-04-29,26,82.05
2023-04-29T12:00:00Z,2023-04-29,27,79.34
2023-04-29T12:30:00Z,2023-04-29,28,79.34
2023-04-29T13:00:00Z,2023-04-29,29,82.0
2023-04-29T13:30:00Z,2023-04-29,30,82.0
2023-04-29T14:00:00Z,2023-04-29,31,87.3
2023-04-29T14:30:00Z,2023-04-29,32,87.3
2023-04-29T15:00:00Z,2023-04-29,33,104.19
2023-04-29T15:30:00Z,2023-04-29,34,104.19
2023-04-29T16:00:00Z,2023-04-29,35,114.77
2023-04-29T16:30:00Z,2023-04-29,36,114.77
2023-04-29T17:00:00Z,2023-04-29,37,115.66
2023-04-29T17:30:00Z,2023-04-29,38,115.66
2023-04-29T18:00:00Z,2023-04-29,39,112.45
2023-04-29T18:30:00Z,2023-04-29,40,112.45
2023-04-29T19:00:00Z,2023-04-29,41,102.29
2023-04-29T19:30:00Z,2023-04-29,42,102.29
2023-04-29T20:00:00Z,2023-04-29,43,93.71
2023-04-29T20:30:00Z,2023-04-29,44,93.71
2023-04-29T21:00:00Z,2023-04-29,45,99.89
2023-04-29T21:30:00Z,2023-04-29,46,99.89
2023-04-29T22:00:00Z,2023-04-29,47,93.34
2023-04-29T22:30:00Z,2023-04-29,48,93.34
2023-04-29T23:00:00Z,2023-04-30,1,91.14
2023-04-29T23:30:00Z,2023-04-30,2,91.14
2023-04-30T00:00:00Z,2023-04-30,3,88.06
2023-04-30T00:30:00Z,2023-04-30,4,88.06
2023-04-30T01:00:00Z,2023-04-30,5,83.48
2023-04-30T01:30:00Z,2023-04-30,6,83.48
2023-04-30T02:00:00Z,2023-04-30,7,83.98
2023-04-30T02:30:00Z,2023-04-30,8,83.98
2023-04-30T03:00:00Z,2023-04-30,9,86.18
2023-04-30T03:30:00Z,2023-04-30,10,86.18
2023-04-30T04:00:00Z,2023-04-30,11,82.5
2023-04-30T04:30:00Z,2023-04-30,12,82.5
2023-04-30T05:00:00Z,2023-04-30,13,82.79
2023-04-30T05:30:00Z,2023-04-30,14,82.79
2023-04-30T06:00:00Z,2023-04-30,15,79.91
2023-04-30T06:30:00Z,2023-04-30,16,79.91
2023-04-30T07:00:00Z,2023-04-30,17,81.4
2023-04-30T07:30:00Z,2023-04-30,18,81.4
2023-04-30T08:00:00Z,2023-04-30,19,91.24
2023-04-30T08:30:00Z,2023-04-30,20,91.24
2023-04-30T09:00:00Z,2023-04-30,21,84.56
2023-04-30T09:30:00Z,2023-04-30,22,84.56
2023-04-30T10:00:00Z,2023-04-30,23,94.57
2023-04-30T10:30:00Z,2023-04-30,24,94.57
2023-04-30T11:00:00Z,2023-04-30,25,85.49
2023-04-30T11:30:00Z,2023-04-30,26,85.49
2023-04-30T12:00:00Z,2023-04-30,27,85.17
2023-04-30T12:30:00Z,2023-04-30,28,85.17
2023-04-30T13:00:00Z,2023-04-30,29,77.33
2023-04-30T13:30:00Z,2023-04-30,30,77.33
2023-04-30T14:00:00Z,2023-04-30,31,85.55
2023-04-30T14:30:00Z,2023-04-30,32,85.55
2023-04-30T15:00:00Z,2023-04-30,33,104.62
2023-04-30T15:30:00Z,2023-04-30,34,104.62
2023-04-30T16:00:00Z,2023-04-30,35,108.92
2023-04-30T16:30:00Z,2023-04-30,36,108.92
2023-04-30T17:00:00Z,2023-04-30,37,111.7
2023-04-30T17:30:00Z,2023-04-30,38,111.7
2023-04-30T18:00:00Z,2023-04-30,39,111.62
2023-04-30T18:30:00Z,2023-04-30,40,111.62
2023-04-30T19:00:00Z,2023-04-30,41,103.73
2023-04-30T19:30:00Z,2023-04-30,42,103.73
2023-04-30T20:00:00Z,2023-04-30,43,94.37
2023-04-30T20:30:00Z,2023-04-30,44,94.37
2023-04-30T21:00:00Z,2023-04-30,45,94.13
2023-04-30T21:30:00Z,2023-04-30,46,94.13
2023-04-30T22:00:00Z,2023-04-30,47,88.43
2023-04-30T22:30:00Z,2023-04-30,48,88.43
2023-04-30T23:00:00Z,2023-05-01,1,83.52
2023-04-30T23:30:00Z,2023-05-01,2,83.52
2023-05-01T00:00:00Z,2023-05-01,3,80.06
2023-05-01T00:30:00Z,2023-05-01,4,80.06
2023-05-01T01:00:00Z,2023-05-01,5,77.55
2023-05-01T01:30:00Z,2023-05-01,6,77.55
2023-05-01T02:00:00Z,2023-05-01,7,77.38
2023-05-01T02:30:00Z,2023-05-01,8,77.38
2023-05-01T03:00:00Z,2023-05-01,9,81.35
2023-05-01T03:30:00Z,2023-05-01,10,81.35
2023-05-01T04:00:00Z,2023-05-01,11,83.52
2023-05-01T04:30:00Z,2023-05-01,12,83.52
2023-05-01T05:00:00Z,2023-05-01,13,83.26
2023-05-01T05:30:00Z,2023-05-01,14,83.26
2023-05-01T06:00:00Z,2023-05-01,15,84.7
2023-05-01T06:30:00Z,2023-05-01,16,84.7
2023-05-01T07:00:00Z,2023-05-01,17,96.86
2023-05-01T07:30:00Z,2023-05-01,18,96.86
2023-05-01T08:00:00Z,2023-05-01,19,96.54
2023-05-01T08:30:00Z,2023-05-01,20,96.54
2023-05-01T09:00:00Z,2023-05-01,21,90.72
2023-05-01T09:30:00Z,2023-05-01,22,90.72
2023-05-01T10:00:00Z,2023-05-01,23,82.7
2023-05-01T10:30:00Z,2023-05-01,24,82.7
2023-05-01T11:00:00Z,2023-05-01,25,76.32
2023-05-01T11:30:00Z,2023-05-01,26,76.32
2023-05-01T12:00:00Z,2023-05-01,27,75.61
2023-05-01T12:30:00Z,2023-05-01,28,75.61
2023-05-01T13:00:00Z,2023-05-01,29,75.65
2023-05-01T13:30:00Z,2023-05-01,30,75.65
2023-05-01T14:00:00Z,2023-05-01,31,80.38
2023-05-01T14:30:00Z,2023-05-01,32,80.38
2023-05-01T15:00:00Z,2023-05-01,33,88.54
2023-05-01T15:30:00Z,2023-05-01,34,88.54
2023-05-01T16:00:00Z,2023-05-01,35,107.8
2023-05-01T16:30:00Z,2023-05-01,36,107.8
2023-05-01T17:00:00Z,2023-05-01,37,104.73
2023-05-01T17:30:00Z,2023-05-01,38,104.73
2023-05-01T18:00:00Z,2023-05-01,39,103.4
2023-05-01T18:30:00Z,2023-05-01,40,103.4
2023-05-01T19:00:00Z,2023-05-01,41,100.74
2023-05-01T19:30:00Z,2023-05-01,42,100.74
2023-05-01T20:00:00Z,2023-05-01,43,87.34
2023-05-01T20:30:00Z,2023-05-01,44,87.34
2023-05-01T21:00:00Z,2023-05-01,45,90.42
2023-05-01T21:30:00Z,2023-05-01,46,90.42
2023-05-01T22:00:00Z,2023-05-01,47,85.31
2023-05-01T22:30:00Z,2023-05-01,48,85.31
2023-05-01T23:00:00Z,2023-05-02,1,82.43
2023-05-01T23:30:00Z,2023-05-02,2,82.43
2023-05-02T00:00:00Z,2023-05-02,3,79.05
2023-05-02T00:30:00Z,2023-05-02,4,79.05
2023-05-02T01:00:00Z,2023-05-02,5,79.34
2023-05-02T01:30:00Z,2023-05-02,6,79.34
2023-05-02T02:00:00Z,2023-05-02,7,84.5
2023-05-02T02:30:00Z,2023-05-02,8,84.5
2023-05-02T03:00:00Z,2023-05-02,9,94.65
2023-05-02T03:30:00Z,2023-05-02,10,94.65
2023-05-02T04:00:00Z,2023-05-02,11,113.89
2023-05-02T04:30:00Z,2023-05-02,12,113.89
2023-05-02T05:00:00Z,2023-05-02,13,116.83
2023-05-02T05:30:00Z,2023-05-02,14,116.83
2023-05-02T06:00:00Z,2023-05-02,15,116.35
2023-05-02T06:30:00Z,2023-05-02,16,116.35
2023-05-02T07:00:00Z,2023-05-02,17,112.72
2023-05-02T07:30:00Z,2023-05-02,18,112.72
2023-05-02T08:00:00Z,2023-05-02,19,99.29
2023-05-02T08:30:00Z,2023-05-02,20,99.29
2023-05-02T09:00:00Z,2023-05-02,21,94.32
2023-05-02T09:30:00Z,2023-05-02,22,94.32
2023-05-02T10:00:00Z,2023-05-02,23,91.41
2023-05-02T10:30:00Z,2023-05-02,24,91.41
2023-05-02T11:00:00Z,2023-05-02,25,85.31
2023-05-02T11:30:00Z,2023-05-02,26,85.31
2023-05-02T12:00:00Z,2023-05-02,27,79.63
2023-05-02T12:30:00Z,2023-05-02,28,79.63
2023-05-02T13:00:00Z,2023-05-02,29,78.31
2023-05-02T13:30:00Z,2023-05-02,30,78.31
2023-05-02T14:00:00Z,2023-05-02,31,88.7
2023-05-02T14:30:00Z,2023-05-02,32,88.7
2023-05-02T15:00:00Z,2023-05-02,33,108.73
2023-05-02T15:30:00Z,2023-05-02,34,108.73
2023-05-02T16:00:00Z,2023-05-02,35,122.09
2023-05-02T16:30:00Z,2023-05-02,36,122.09
2023-05-02T17:00:00Z,2023-05-02,37,126.36
2023-05-02T17:30:00Z,2023-05-02,38,126.36
2023-05-02T18:00:00Z,2023-05-02,39,120.82
2023-05-02T18:30:00Z,2023-05-02,40,120.82
2023-05-02T19:00:00Z,2023-05-02,41,111.45
2023-05-02T19:30:00Z,2023-05-02,42,111.45
2023-05-02T20:00:00Z,2023-05-02,43,97.12
2023-05-02T20:30:00Z,2023-05-02,44,97.12
2023-05-02T21:00:00Z,2023-05-02,45,91.95
2023-05-02T21:30:00Z,2023-05-02,46,91.95
2023-05-02T22:00:00Z,2023-05-02,47,87.33
2023-05-02T22:30:00Z,2023-05-02,48,87.33
2023-05-02T23:00:00Z,2023-05-03,1,85.27
2023-05-02T23:30:00Z,2023-05-03,2,85.27
2023-05-03T00:00:00Z,2023-05-03,3,83.7
2023-05-03T00:30:00Z,2023-05-03,4,83.7
2023-05-03T01:00:00Z,2023-05-03,5,82.2
2023-05-03T01:30:00Z,2023-05-03,6,82.2
2023-05-03T02:00:00Z,2023-05-03,7,85.68
2023-05-03T02:30:00Z,2023-05-03,8,85.68
2023-05-03T03:00:00Z,2023-05-03,9,95.6
2023-05-03T03:30:00Z,2023-05-03,10,95.6
2023-05-03T04:00:00Z,2023-05-03,11,111.26
2023-05-03T04:30:00Z,2023-05-03,12,111.26
2023-05-03T05:00:00Z,2023-05-03,13,120.54
2023-05-03T05:30:00Z,2023-05-03,14,120.54
2023-05-03T06:00:00Z,2023-05-03,15,103.69
2023-05-03T06:30:00Z,2023-05-03,16,103.69
2023-05-03T07:00:00Z,2023-05-03,17,90.63
2023-05-03T07:30:00Z,2023-05-03,18,90.63
2023-05-03T08:00:00Z,2023-05-03,19,87.86
2023-05-03T08:30:00Z,2023-05-03,20,87.86
2023-05-03T09:00:00Z,2023-05-03,21,85.37
2023-05-03T09:30:00Z,2023-05-03,22,85.37
2023-05-03T10:00:00Z,2023-05-03,23,80.73
2023-05-03T10:30:00Z,2023-05-03,24,80.73
2023-05-03T11:00:00Z,2023-05-03,25,75.1
2023-05-03T11:30:00Z,2023-05-03,26,75.1
2023-05-03T12:00:00Z,2023-05-03,27,73.93
2023-05-03T12:30:00Z,2023-05-03,28,73.93
2023-05-03T13:00:00Z,2023-05-03,29,75.91
2023-05-03T13:30:00Z,2023-05-03,30,75.91
2023-05-03T14:00:00Z,2023-05-03,31,82.38
2023-05-03T14:30:00Z,2023-05-03,32,82.38
2023-05-03T15:00:00Z,2023-05-03,33,96.84
2023-05-03T15:30:00Z,2023-05-03,34,96.84
2023-05-03T16:00:00Z,2023-05-03,35,111.78
2023-05-03T16:30:00Z,2023-05-03,36,111.78
2023-05-03T17:00:00Z,2023-05-03,37,109.34
2023-05-03T17:30:00Z,2023-05-03,38,109.34
2023-05-03T18:00:00Z,2023-05-03,39,108.75
2023-05-03T18:30:00Z,2023-05-03,40,108.75
2023-05-03T19:00:00Z,2023-05-03,41,99.58
2023-05-03T19:30:00Z,2023-05-03,42,99.58
2023-05-03T20:00:00Z,2023-05-03,43,84.04
2023-05-03T20:30:00Z,2023-05-03,44,84.04
2023-05-03T21:00:00Z,2023-05-03,45,87.23
2023-05-03T21:30:00Z,2023-05-03,46,87.23
2023-05-03T22:00:00Z,2023-05-03,47,82.26
2023-05-03T22:30:00Z,2023-05-03,48,82.26
2023-05-03T23:00:00Z,2023-05-04,1,79.5
2023-05-03T23:30:00Z,2023-05-04,2,79.5
2023-05-04T00:00:00Z,2023-05-04,3,77.7
2023-05-04T00:30:00Z,2023-05-04,4,77.7
2023-05-04T01:00:00Z,2023-05-04,5,77.04
2023-05-04T01:30:00Z,2023-05-04,6,77.04
2023-05-04T02:00:00Z,2023-05-04,7,82.17
2023-05-04T02:30:00Z,2023-05-04,8,82.17
2023-05-04T03:00:00Z,2023-05-04,9,82.57
2023-05-04T03:30:00Z,2023-05-04,10,82.57
2023-05-04T04:00:00Z,2023-05-04,11,101.9
2023-05-04T04:30:00Z,2023-05-04,12,101.9
2023-05-04T05:00:00Z,2023-05-04,13,109.03
2023-05-04T05:30:00Z,2023-05-04,14,109.03
2023-05-04T06:00:00Z,2023-05-04,15,97.51
2023-05-04T06:30:00Z,2023-05-04,16,97.51
2023-05-04T07:00:00Z,2023-05-04,17,81.56
2023-05-04T07:30:00Z,2023-05-04,18,81.56
2023-05-04T08:00:00Z,2023-05-04,19,72.84
2023-05-04T08:30:00Z,2023-05-04,20,72.84
2023-05-04T09:00:00Z,2023-05-04,21,63.42
2023-05-04T09:30:00Z,2023-05-04,22,63.42
2023-05-04T10:00:00Z,2023-05-04,23,59.08
2023-05-04T10:30:00Z,2023-05-04,24,59.08
2023-05-04T11:00:00Z,2023-05-04,25,56.91
2023-05-04T11:30:00Z,2023-05-04,26,56.91
2023-05-04T12:00:00Z,2023-05-04,27,56.77
2023-05-04T12:30:00Z,2023-05-04,28,56.77
