timestamp_utc,settlement_date,settlement_period,imbalance_price
2023-05-29T00:30:00Z,2023-05-29,4,15.24
2023-05-29T01:00:00Z,2023-05-29,5,0.0
2023-05-29T01:30:00Z,2023-05-29,6,1.55
2023-05-29T02:00:00Z,2023-05-29,7,-11.36987
2023-05-29T02:30:00Z,2023-05-29,8,-10.19
2023-05-29T03:00:00Z,2023-05-29,9,-10.19
2023-05-29T03:30:00Z,2023-05-29,10,-7.68
2023-05-29T04:00:00Z,2023-05-29,11,13.24
2023-05-29T04:30:00Z,2023-05-29,12,13.98
2023-05-29T05:00:00Z,2023-05-29,13,90.0
2023-05-29T05:30:00Z,2023-05-29,14,22.26
2023-05-29T06:00:00Z,2023-05-29,15,2.0
2023-05-29T06:30:00Z,2023-05-29,16,1.0
2023-05-29T07:00:00Z,2023-05-29,17,21.0
2023-05-29T07:30:00Z,2023-05-29,18,21.1
2023-05-29T08:00:00Z,2023-05-29,19,119.0
2023-05-29T08:30:00Z,2023-05-29,20,116.0
2023-05-29T09:00:00Z,2023-05-29,21,116.0
2023-05-29T09:30:00Z,2023-05-29,22,51.31
2023-05-29T10:00:00Z,2023-05-29,23,41.55
2023-05-29T10:30:00Z,2023-05-29,24,90.0
2023-05-29T11:00:00Z,2023-05-29,25,-14.8
2023-05-29T11:30:00Z,2023-05-29,26,-15.0
2023-05-29T12:00:00Z,2023-05-29,27,-45.0
2023-05-29T12:30:00Z,2023-05-29,28,-71.5
2023-05-29T13:00:00Z,2023-05-29,29,-151.23
2023-05-29T13:30:00Z,2023-05-29,30,-155.20108
2023-05-29T14:00:00Z,2023-05-29,31,-74.77
2023-05-29T14:30:00Z,2023-05-29,32,90.0
2023-05-29T15:00:00Z,2023-05-29,33,0.0
2023-05-29T15:30:00Z,2023-05-29,34,90.0
2023-05-29T16:00:00Z,2023-05-29,35,90.0
2023-05-29T16:30:00Z,2023-05-29,36,139.0
2023-05-29T17:00:00Z,2023-05-29,37,21.1
2023-05-29T17:30:00Z,2023-05-29,38,21.1
2023-05-29T18:00:00Z,2023-05-29,39,21.1
2023-05-29T18:30:00Z,2023-05-29,40,135.0
2023-05-29T19:00:00Z,2023-05-29,41,135.0
2023-05-29T19:30:00Z,2023-05-29,42,25.0
2023-05-29T20:00:00Z,2023-05-29,43,21.1
2023-05-29T20:30:00Z,2023-05-29,44,105.22002
2023-05-29T21:00:00Z,2023-05-29,45,21.1
2023-05-29T21:30:00Z,2023-05-29,46,15.0
2023-05-29T22:00:00Z,2023-05-29,47,108.2
2023-05-29T22:30:00Z,2023-05-29,48,15.0
2023-05-29T23:00:00Z,2023-05-30,1,15.0
2023-05-29T23:30:00Z,2023-05-30,2,15.0
2023-05-30T00:00:00Z,2023-05-30,3,50.96
2023-05-30T00:30:00Z,2023-05-30,4,50.43
2023-05-30T01:00:00Z,2023-05-30,5,33.25022
2023-05-30T01:30:00Z,2023-05-30,6,33.97
2023-05-30T02:00:00Z,2023-05-30,7,32.3
2023-05-30T02:30:00Z,2023-05-30,8,33.44
2023-05-30T03:00:00Z,2023-05-30,9,114.49992
2023-05-30T03:30:00Z,2023-05-30,10,50.85067
2023-05-30T04:00:00Z,2023-05-30,11,53.5
2023-05-30T04:30:00Z,2023-05-30,12,15.0
2023-05-30T05:00:00Z,2023-05-30,13,15.0
2023-05-30T05:30:00Z,2023-05-30,14,15.01
2023-05-30T06:00:00Z,2023-05-30,15,102.0
2023-05-30T06:30:00Z,2023-05-30,16,102.0
2023-05-30T07:00:00Z,2023-05-30,17,104.0
2023-05-30T07:30:00Z,2023-05-30,18,114.0
2023-05-30T08:00:00Z,2023-05-30,19,118.0
2023-05-30T08:30:00Z,2023-05-30,20,118.0
2023-05-30T09:00:00Z,2023-05-30,21,125.0
2023-05-30T09:30:00Z,2023-05-30,22,107.0
2023-05-30T10:00:00Z,2023-05-30,23,113.0
2023-05-30T10:30:00Z,2023-05-30,24,112.50865
2023-05-30T11:00:00Z,2023-05-30,25,114.5
2023-05-30T11:30:00Z,2023-05-30,26,102.0
2023-05-30T12:00:00Z,2023-05-30,27,114.5
2023-05-30T12:30:00Z,2023-05-30,28,118.0
2023-05-30T13:00:00Z,2023-05-30,29,110.0
2023-05-30T13:30:00Z,2023-05-30,30,102.0
2023-05-30T14:00:00Z,2023-05-30,31,102.0
2023-05-30T14:30:00Z,2023-05-30,32,102.0
2023-05-30T15:00:00Z,2023-05-30,33,101.0
2023-05-30T15:30:00Z,2023-05-30,34,101.0
2023-05-30T16:00:00Z,2023-05-30,35,97.06996
2023-05-30T16:30:00Z,2023-05-30,36,96.74
2023-05-30T17:00:00Z,2023-05-30,37,109.37013
2023-05-30T17:30:00Z,2023-05-30,38,116.0
2023-05-30T18:00:00Z,2023-05-30,39,110.94
2023-05-30T18:30:00Z,2023-05-30,40,110.18
2023-05-30T19:00:00Z,2023-05-30,41,118.0
2023-05-30T19:30:00Z,2023-05-30,42,118.0
2023-05-30T20:00:00Z,2023-05-30,43,118.0
2023-05-30T20:30:00Z,2023-05-30,44,114.50011
2023-05-30T21:00:00Z,2023-05-30,45,114.5
2023-05-30T21:30:00Z,2023-05-30,46,114.5
2023-05-30T22:00:00Z,2023-05-30,47,116.9
2023-05-30T22:30:00Z,2023-05-30,48,17.12
2023-05-30T23:00:00Z,2023-05-31,1,17.12
2023-05-30T23:30:00Z,2023-05-31,2,17.12
2023-05-31T00:00:00Z,2023-05-31,3,17.12
2023-05-31T00:30:00Z,2023-05-31,4,18.0
2023-05-31T01:00:00Z,2023-05-31,5,18.0
2023-05-31T01:30:00Z,2023-05-31,6,18.0
2023-05-31T02:00:00Z,2023-05-31,7,18.0
2023-05-31T02:30:00Z,2023-05-31,8,114.50018
2023-05-31T03:00:00Z,2023-05-31,9,80.03
2023-05-31T03:30:00Z,2023-05-31,10,18.15
2023-05-31T04:00:00Z,2023-05-31,11,25.0
2023-05-31T04:30:00Z,2023-05-31,12,18.26056
2023-05-31T05:00:00Z,2023-05-31,13,23.76751
2023-05-31T05:30:00Z,2023-05-31,14,25.0
2023-05-31T06:00:00Z,2023-05-31,15,18.2
2023-05-31T06:30:00Z,2023-05-31,16,113.08
2023-05-31T07:00:00Z,2023-05-31,17,115.0
2023-05-31T07:30:00Z,2023-05-31,18,115.0
2023-05-31T08:00:00Z,2023-05-31,19,115.0
2023-05-31T08:30:00Z,2023-05-31,20,123.0
2023-05-31T09:00:00Z,2023-05-31,21,123.0
2023-05-31T09:30:00Z,2023-05-31,22,124.0
2023-05-31T10:00:00Z,2023-05-31,23,124.0
2023-05-31T10:30:00Z,2023-05-31,24,95.0
2023-05-31T11:00:00Z,2023-05-31,25,110.0
2023-05-31T11:30:00Z,2023-05-31,26,110.0
2023-05-31T12:00:00Z,2023-05-31,27,110.0
2023-05-31T12:30:00Z,2023-05-31,28,110.0
2023-05-31T13:00:00Z,2023-05-31,29,110.0
2023-05-31T13:30:00Z,2023-05-31,30,110.0
2023-05-31T14:00:00Z,2023-05-31,31,100.0
2023-05-31T14:30:00Z,2023-05-31,32,99.0
2023-05-31T15:00:00Z,2023-05-31,33,41.28741
2023-05-31T15:30:00Z,2023-05-31,34,28.65
2023-05-31T16:00:00Z,2023-05-31,35,80.99
2023-05-31T16:30:00Z,2023-05-31,36,84.13
2023-05-31T17:00:00Z,2023-05-31,37,98.32
2023-05-31T17:30:00Z,2023-05-31,38,98.13962
2023-05-31T18:00:00Z,2023-05-31,39,101.53
2023-05-31T18:30:00Z,2023-05-31,40,98.88
2023-05-31T19:00:00Z,2023-05-31,41,96.9
2023-05-31T19:30:00Z,2023-05-31,42,96.23
2023-05-31T20:00:00Z,2023-05-31,43,98.0
2023-05-31T20:30:00Z,2023-05-31,44,31.0
2023-05-31T21:00:00Z,2023-05-31,45,84.75
2023-05-31T21:30:00Z,2023-05-31,46,31.0
2023-05-31T22:00:00Z,2023-05-31,47,108.6
2023-05-31T22:30:00Z,2023-05-31,48,67.54
2023-05-31T23:00:00Z,2023-06-01,1,78.02
2023-05-31T23:30:00Z,2023-06-01,2,73.74
2023-06-01T00:00:00Z,2023-06-01,3,31.35
2023-06-01T00:30:00Z,2023-06-01,4,31.41
2023-06-01T01:00:00Z,2023-06-01,5,51.33
2023-06-01T01:30:00Z,2023-06-01,6,32.03
2023-06-01T02:00:00Z,2023-06-01,7,32.0
2023-06-01T02:30:00Z,2023-06-01,8,31.6
2023-06-01T03:00:00Z,2023-06-01,9,68.04
2023-06-01T03:30:00Z,2023-06-01,10,62.11
2023-06-01T04:00:00Z,2023-06-01,11,77.32
2023-06-01T04:30:00Z,2023-06-01,12,124.0
2023-06-01T05:00:00Z,2023-06-01,13,32.15
2023-06-01T05:30:00Z,2023-06-01,14,101.96
2023-06-01T06:00:00Z,2023-06-01,15,32.0
2023-06-01T06:30:00Z,2023-06-01,16,107.0
2023-06-01T07:00:00Z,2023-06-01,17,110.0
2023-06-01T07:30:00Z,2023-06-01,18,110.0
2023-06-01T08:00:00Z,2023-06-01,19,110.0
2023-06-01T08:30:00Z,2023-06-01,20,110.0
2023-06-01T09:00:00Z,2023-06-01,21,110.0
2023-06-01T09:30:00Z,2023-06-01,22,110.0
2023-06-01T10:00:00Z,2023-06-01,23,120.0
2023-06-01T10:30:00Z,2023-06-01,24,107.0
2023-06-01T11:00:00Z,2023-06-01,25,110.0
2023-06-01T11:30:00Z,2023-06-01,26,106.0
2023-06-01T12:00:00Z,2023-06-01,27,106.0
2023-06-01T12:30:00Z,2023-06-01,28,33.15
2023-06-01T13:00:00Z,2023-06-01,29,33.3
2023-06-01T13:30:00Z,2023-06-01,30,33.3
2023-06-01T14:00:00Z,2023-06-01,31,97.0
2023-06-01T14:30:00Z,2023-06-01,32,33.3
2023-06-01T15:00:00Z,2023-06-01,33,118.7
2023-06-01T15:30:00Z,2023-06-01,34,112.0
2023-06-01T16:00:00Z,2023-06-01,35,112.0
2023-06-01T16:30:00Z,2023-06-01,36,118.7
2023-06-01T17:00:00Z,2023-06-01,37,112.0
2023-06-01T17:30:00Z,2023-06-01,38,104.0
2023-06-01T18:00:00Z,2023-06-01,39,34.26
2023-06-01T18:30:00Z,2023-06-01,40,45.0
2023-06-01T19:00:00Z,2023-06-01,41,38.0
2023-06-01T19:30:00Z,2023-06-01,42,34.35
2023-06-01T20:00:00Z,2023-06-01,43,34.45
2023-06-01T20:30:00Z,2023-06-01,44,34.45
2023-06-01T21:00:00Z,2023-06-01,45,34.51
2023-06-01T21:30:00Z,2023-06-01,46,34.45
2023-06-01T22:00:00Z,2023-06-01,47,38.51
2023-06-01T22:30:00Z,2023-06-01,48,38.51
2023-06-01T23:00:00Z,2023-06-02,1,35.0
2023-06-01T23:30:00Z,2023-06-02,2,35.0
2023-06-02T00:00:00Z,2023-06-02,3,34.51
2023-06-02T00:30:00Z,2023-06-02,4,34.51
2023-06-02T01:00:00Z,2023-06-02,5,35.0
2023-06-02T01:30:00Z,2023-06-02,6,35.0
2023-06-02T02:00:00Z,2023-06-02,7,34.52558
2023-06-02T02:30:00Z,2023-06-02,8,47.2
2023-06-02T03:00:00Z,2023-06-02,9,35.0
2023-06-02T03:30:00Z,2023-06-02,10,35.0
2023-06-02T04:00:00Z,2023-06-02,11,35.0
2023-06-02T04:30:00Z,2023-06-02,12,35.2
2023-06-02T05:00:00Z,2023-06-02,13,35.2
2023-06-02T05:30:00Z,2023-06-02,14,35.3
2023-06-02T06:00:00Z,2023-06-02,15,35.0
2023-06-02T06:30:00Z,2023-06-02,16,35.3
2023-06-02T07:00:00Z,2023-06-02,17,35.35
2023-06-02T07:30:00Z,2023-06-02,18,100.23
2023-06-02T08:00:00Z,2023-06-02,19,35.45
2023-06-02T08:30:00Z,2023-06-02,20,22.0
2023-06-02T09:00:00Z,2023-06-02,21,22.0
2023-06-02T09:30:00Z,2023-06-02,22,35.4
2023-06-02T10:00:00Z,2023-06-02,23,112.0
2023-06-02T10:30:00Z,2023-06-02,24,58.15
2023-06-02T11:00:00Z,2023-06-02,25,58.86
2023-06-02T11:30:00Z,2023-06-02,26,35.52
2023-06-02T12:00:00Z,2023-06-02,27,44.63
2023-06-02T12:30:00Z,2023-06-02,28,94.0
2023-06-02T13:00:00Z,2023-06-02,29,41.12
2023-06-02T13:30:00Z,2023-06-02,30,41.0
2023-06-02T14:00:00Z,2023-06-02,31,47.1
2023-06-02T14:30:00Z,2023-06-02,32,36.0
2023-06-02T15:00:00Z,2023-06-02,33,36.0
2023-06-02T15:30:00Z,2023-06-02,34,35.4
2023-06-02T16:00:00Z,2023-06-02,35,36.5
2023-06-02T16:30:00Z,2023-06-02,36,78.0
2023-06-02T17:00:00Z,2023-06-02,37,36.7
2023-06-02T17:30:00Z,2023-06-02,38,110.0
2023-06-02T18:00:00Z,2023-06-02,39,113.9
2023-06-02T18:30:00Z,2023-06-02,40,117.0
2023-06-02T19:00:00Z,2023-06-02,41,108.5
2023-06-02T19:30:00Z,2023-06-02,42,108.5
2023-06-02T20:00:00Z,2023-06-02,43,50.0
2023-06-02T20:30:00Z,2023-06-02,44,37.0
2023-06-02T21:00:00Z,2023-06-02,45,36.1
2023-06-02T21:30:00Z,2023-06-02,46,37.0
2023-06-02T22:00:00Z,2023-06-02,47,95.0
2023-06-02T22:30:00Z,2023-06-02,48,37.1
2023-06-02T23:00:00Z,2023-06-03,1,115.0
2023-06-02T23:30:00Z,2023-06-03,2,122.0
2023-06-03T00:00:00Z,2023-06-03,3,108.0
2023-06-03T00:30:00Z,2023-06-03,4,94.9
2023-06-03T01:00:00Z,2023-06-03,5,120.0
2023-06-03T01:30:00Z,2023-06-03,6,37.11
2023-06-03T02:00:00Z,2023-06-03,7,37.11
2023-06-03T02:30:00Z,2023-06-03,8,37.11
2023-06-03T03:00:00Z,2023-06-03,9,37.11
2023-06-03T03:30:00Z,2023-06-03,10,37.11
2023-06-03T04:00:00Z,2023-06-03,11,56.74
2023-06-03T04:30:00Z,2023-06-03,12,56.38
2023-06-03T05:00:00Z,2023-06-03,13,60.33
2023-06-03T05:30:00Z,2023-06-03,14,37.11
2023-06-03T06:00:00Z,2023-06-03,15,50.0
2023-06-03T06:30:00Z,2023-06-03,16,55.47
2023-06-03T07:00:00Z,2023-06-03,17,37.11
2023-06-03T07:30:00Z,2023-06-03,18,37.11
2023-06-03T08:00:00Z,2023-06-03,19,37.11
2023-06-03T08:30:00Z,2023-06-03,20,36.55
2023-06-03T09:00:00Z,2023-06-03,21,36.0
2023-06-03T09:30:00Z,2023-06-03,22,36.55
2023-06-03T10:00:00Z,2023-06-03,23,36.01
2023-06-03T10:30:00Z,2023-06-03,24,99.0
2023-06-03T11:00:00Z,2023-06-03,25,99.0
2023-06-03T11:30:00Z,2023-06-03,26,98.0
2023-06-03T12:00:00Z,2023-06-03,27,94.9
2023-06-03T12:30:00Z,2023-06-03,28,98.0
2023-06-03T13:00:00Z,2023-06-03,29,98.0
2023-06-03T13:30:00Z,2023-06-03,30,98.0
2023-06-03T14:00:00Z,2023-06-03,31,98.0
2023-06-03T14:30:00Z,2023-06-03,32,92.0
2023-06-03T15:00:00Z,2023-06-03,33,99.0
2023-06-03T15:30:00Z,2023-06-03,34,30.34
2023-06-03T16:00:00Z,2023-06-03,35,73.26
2023-06-03T16:30:00Z,2023-06-03,36,36.56
2023-06-03T17:00:00Z,2023-06-03,37,36.0
2023-06-03T17:30:00Z,2023-06-03,38,36.2
2023-06-03T18:00:00Z,2023-06-03,39,92.0757
2023-06-03T18:30:00Z,2023-06-03,40,36.7
2023-06-03T19:00:00Z,2023-06-03,41,36.7
2023-06-03T19:30:00Z,2023-06-03,42,36.3
2023-06-03T20:00:00Z,2023-06-03,43,36.3
2023-06-03T20:30:00Z,2023-06-03,44,36.7
2023-06-03T21:00:00Z,2023-06-03,45,109.0
2023-06-03T21:30:00Z,2023-06-03,46,129.0
2023-06-03T22:00:00Z,2023-06-03,47,62.55
2023-06-03T22:30:00Z,2023-06-03,48,115.0
2023-06-03T23:00:00Z,2023-06-04,1,66.07
2023-06-03T23:30:00Z,2023-06-04,2,54.96272
2023-06-04T00:00:00Z,2023-06-04,3,41.84
2023-06-04T00:30:00Z,2023-06-04,4,115.0
2023-06-04T01:00:00Z,2023-06-04,5,64.14
2023-06-04T01:30:00Z,2023-06-04,6,41.26
2023-06-04T02:00:00Z,2023-06-04,7,115.0
2023-06-04T02:30:00Z,2023-06-04,8,41.26
2023-06-04T03:00:00Z,2023-06-04,9,89.0
2023-06-04T03:30:00Z,2023-06-04,10,35.3
2023-06-04T04:00:00Z,2023-06-04,11,38.2101
2023-06-04T04:30:00Z,2023-06-04,12,38.2101
2023-06-04T05:00:00Z,2023-06-04,13,39.06
2023-06-04T05:30:00Z,2023-06-04,14,38.07
2023-06-04T06:00:00Z,2023-06-04,15,16.81
2023-06-04T06:30:00Z,2023-06-04,16,16.81
2023-06-04T07:00:00Z,2023-06-04,17,0.0
2023-06-04T07:30:00Z,2023-06-04,18,-1.68
2023-06-04T08:00:00Z,2023-06-04,19,-8.4
2023-06-04T08:30:00Z,2023-06-04,20,-8.4
2023-06-04T09:00:00Z,2023-06-04,21,-8.4
2023-06-04T09:30:00Z,2023-06-04,22,99.0
2023-06-04T10:00:00Z,2023-06-04,23,99.0
2023-06-04T10:30:00Z,2023-06-04,24,99.0
2023-06-04T11:00:00Z,2023-06-04,25,160.0
2023-06-04T11:30:00Z,2023-06-04,26,99.0
2023-06-04T12:00:00Z,2023-06-04,27,99.0
2023-06-04T12:30:00Z,2023-06-04,28,99.0
2023-06-04T13:00:00Z,2023-06-04,29,99.0
2023-06-04T13:30:00Z,2023-06-04,30,99.99
2023-06-04T14:00:00Z,2023-06-04,31,105.0
2023-06-04T14:30:00Z,2023-06-04,32,105.0
2023-06-04T15:00:00Z,2023-06-04,33,105.0
2023-06-04T15:30:00Z,2023-06-04,34,105.0
2023-06-04T16:00:00Z,2023-06-04,35,120.0
2023-06-04T16:30:00Z,2023-06-04,36,120.0
2023-06-04T17:00:00Z,2023-06-04,37,102.12979
2023-06-04T17:30:00Z,2023-06-04,38,109.25
2023-06-04T18:00:00Z,2023-06-04,39,109.99
2023-06-04T18:30:00Z,2023-06-04,40,128.0
2023-06-04T19:00:00Z,2023-06-04,41,126.0
2023-06-04T19:30:00Z,2023-06-04,42,18.5
2023-06-04T20:00:00Z,2023-06-04,43,105.0
2023-06-04T20:30:00Z,2023-06-04,44,37.0
2023-06-04T21:00:00Z,2023-06-04,45,116.95
2023-06-04T21:30:00Z,2023-06-04,46,110.0
2023-06-04T22:00:00Z,2023-06-04,47,118.0
2023-06-04T22:30:00Z,2023-06-04,48,123.0
2023-06-04T23:00:00Z,2023-06-05,1,91.75
2023-06-04T23:30:00Z,2023-06-05,2,91.75
2023-06-05T00:00:00Z,2023-06-05,3,20.26
2023-06-05T00:30:00Z,2023-06-05,4,20.26
2023-06-05T01:00:00Z,2023-06-05,5,20.26
2023-06-05T01:30:00Z,2023-06-05,6,93.0
2023-06-05T02:00:00Z,2023-06-05,7,20.26
2023-06-05T02:30:00Z,2023-06-05,8,20.2
2023-06-05T03:00:00Z,2023-06-05,9,103.52794
2023-06-05T03:30:00Z,2023-06-05,10,91.75
2023-06-05T04:00:00Z,2023-06-05,11,20.26
2023-06-05T04:30:00Z,2023-06-05,12,20.26
2023-06-05T05:00:00Z,2023-06-05,13,20.26
2023-06-05T05:30:00Z,2023-06-05,14,135.0
2023-06-05T06:00:00Z,2023-06-05,15,119.0
2023-06-05T06:30:00Z,2023-06-05,16,125.0
2023-06-05T07:00:00Z,2023-06-05,17,114.95
2023-06-05T07:30:00Z,2023-06-05,18,123.0
2023-06-05T08:00:00Z,2023-06-05,19,119.0
2023-06-05T08:30:00Z,2023-06-05,20,114.95
2023-06-05T09:00:00Z,2023-06-05,21,114.95
2023-06-05T09:30:00Z,2023-06-05,22,118.0
2023-06-05T10:00:00Z,2023-06-05,23,33.15
2023-06-05T10:30:00Z,2023-06-05,24,99.13991
2023-06-05T11:00:00Z,2023-06-05,25,35.0
2023-06-05T11:30:00Z,2023-06-05,26,119.08434
2023-06-05T12:00:00Z,2023-06-05,27,36.2
2023-06-05T12:30:00Z,2023-06-05,28,33.61
2023-06-05T13:00:00Z,2023-06-05,29,35.0
2023-06-05T13:30:00Z,2023-06-05,30,35.0
2023-06-05T14:00:00Z,2023-06-05,31,36.2
2023-06-05T14:30:00Z,2023-06-05,32,36.2
2023-06-05T15:00:00Z,2023-06-05,33,10.0
2023-06-05T15:30:00Z,2023-06-05,34,36.3
2023-06-05T16:00:00Z,2023-06-05,35,124.0
2023-06-05T16:30:00Z,2023-06-05,36,140.0
2023-06-05T17:00:00Z,2023-06-05,37,112.6
2023-06-05T17:30:00Z,2023-06-05,38,140.0
2023-06-05T18:00:00Z,2023-06-05,39,140.0
2023-06-05T18:30:00Z,2023-06-05,40,46.0
2023-06-05T19:00:00Z,2023-06-05,41,97.13
2023-06-05T19:30:00Z,2023-06-05,42,95.59
2023-06-05T20:00:00Z,2023-06-05,43,90.53013
2023-06-05T20:30:00Z,2023-06-05,44,88.17
2023-06-05T21:00:00Z,2023-06-05,45,39.99
2023-06-05T21:30:00Z,2023-06-05,46,123.99985
2023-06-05T22:00:00Z,2023-06-05,47,140.0
2023-06-05T22:30:00Z,2023-06-05,48,114.00063
2023-06-05T23:00:00Z,2023-06-06,1,145.0
2023-06-05T23:30:00Z,2023-06-06,2,39.99
2023-06-06T00:00:00Z,2023-06-06,3,40.0
2023-06-06T00:30:00Z,2023-06-06,4,85.24
2023-06-06T01:00:00Z,2023-06-06,5,77.76
2023-06-06T01:30:00Z,2023-06-06,6,80.41
2023-06-06T02:00:00Z,2023-06-06,7,97.46
2023-06-06T02:30:00Z,2023-06-06,8,89.4
2023-06-06T03:00:00Z,2023-06-06,9,85.55
2023-06-06T03:30:00Z,2023-06-06,10,40.01
2023-06-06T04:00:00Z,2023-06-06,11,85.0
2023-06-06T04:30:00Z,2023-06-06,12,145.0
2023-06-06T05:00:00Z,2023-06-06,13,145.0
2023-06-06T05:30:00Z,2023-06-06,14,125.0
2023-06-06T06:00:00Z,2023-06-06,15,43.2
2023-06-06T06:30:00Z,2023-06-06,16,116.0
2023-06-06T07:00:00Z,2023-06-06,17,124.95
2023-06-06T07:30:00Z,2023-06-06,18,135.0
2023-06-06T08:00:00Z,2023-06-06,19,118.0
2023-06-06T08:30:00Z,2023-06-06,20,125.0
2023-06-06T09:00:00Z,2023-06-06,21,129.0
2023-06-06T09:30:00Z,2023-06-06,22,128.99985
2023-06-06T10:00:00Z,2023-06-06,23,128.99988
2023-06-06T10:30:00Z,2023-06-06,24,129.0
2023-06-06T11:00:00Z,2023-06-06,25,109.0
2023-06-06T11:30:00Z,2023-06-06,26,140.0
2023-06-06T12:00:00Z,2023-06-06,27,129.0
2023-06-06T12:30:00Z,2023-06-06,28,126.2672
2023-06-06T13:00:00Z,2023-06-06,29,140.0
2023-06-06T13:30:00Z,2023-06-06,30,102.31
2023-06-06T14:00:00Z,2023-06-06,31,117.9
2023-06-06T14:30:00Z,2023-06-06,32,96.07774
2023-06-06T15:00:00Z,2023-06-06,33,43.32
2023-06-06T15:30:00Z,2023-06-06,34,124.0
2023-06-06T16:00:00Z,2023-06-06,35,120.0
2023-06-06T16:30:00Z,2023-06-06,36,124.0
2023-06-06T17:00:00Z,2023-06-06,37,111.22531
2023-06-06T17:30:00Z,2023-06-06,38,117.9
2023-06-06T18:00:00Z,2023-06-06,39,127.0
2023-06-06T18:30:00Z,2023-06-06,40,126.3
2023-06-06T19:00:00Z,2023-06-06,41,134.9
2023-06-06T19:30:00Z,2023-06-06,42,98.68
2023-06-06T20:00:00Z,2023-06-06,43,125.0
2023-06-06T20:30:00Z,2023-06-06,44,44.4
2023-06-06T21:00:00Z,2023-06-06,45,124.0
2023-06-06T21:30:00Z,2023-06-06,46,44.5
2023-06-06T22:00:00Z,2023-06-06,47,44.5
2023-06-06T22:30:00Z,2023-06-06,48,44.5
2023-06-06T23:00:00Z,2023-06-07,1,45.0
2023-06-06T23:30:00Z,2023-06-07,2,50.0
2023-06-07T00:00:00Z,2023-06-07,3,45.2
2023-06-07T00:30:00Z,2023-06-07,4,68.39
2023-06-07T01:00:00Z,2023-06-07,5,50.0
2023-06-07T01:30:00Z,2023-06-07,6,45.2
2023-06-07T02:00:00Z,2023-06-07,7,45.3
2023-06-07T02:30:00Z,2023-06-07,8,45.6
2023-06-07T03:00:00Z,2023-06-07,9,50.0
2023-06-07T03:30:00Z,2023-06-07,10,45.65
2023-06-07T04:00:00Z,2023-06-07,11,45.6
2023-06-07T04:30:00Z,2023-06-07,12,45.65
2023-06-07T05:00:00Z,2023-06-07,13,45.65
2023-06-07T05:30:00Z,2023-06-07,14,46.0
2023-06-07T06:00:00Z,2023-06-07,15,45.9
2023-06-07T06:30:00Z,2023-06-07,16,116.35759
2023-06-07T07:00:00Z,2023-06-07,17,119.0
2023-06-07T07:30:00Z,2023-06-07,18,122.84
2023-06-07T08:00:00Z,2023-06-07,19,134.9002
2023-06-07T08:30:00Z,2023-06-07,20,136.0
2023-06-07T09:00:00Z,2023-06-07,21,136.0
2023-06-07T09:30:00Z,2023-06-07,22,118.88568
2023-06-07T10:00:00Z,2023-06-07,23,88.83
2023-06-07T10:30:00Z,2023-06-07,24,80.92
2023-06-07T11:00:00Z,2023-06-07,25,45.0
2023-06-07T11:30:00Z,2023-06-07,26,10.0
2023-06-07T12:00:00Z,2023-06-07,27,41.0
2023-06-07T12:30:00Z,2023-06-07,28,46.7
2023-06-07T13:00:00Z,2023-06-07,29,46.7
2023-06-07T13:30:00Z,2023-06-07,30,46.7
2023-06-07T14:00:00Z,2023-06-07,31,47.11
2023-06-07T14:30:00Z,2023-06-07,32,47.11
2023-06-07T15:00:00Z,2023-06-07,33,46.7
2023-06-07T15:30:00Z,2023-06-07,34,46.7
2023-06-07T16:00:00Z,2023-06-07,35,47.1
2023-06-07T16:30:00Z,2023-06-07,36,47.15
2023-06-07T17:00:00Z,2023-06-07,37,116.0
2023-06-07T17:30:00Z,2023-06-07,38,118.0
2023-06-07T18:00:00Z,2023-06-07,39,107.69
2023-06-07T18:30:00Z,2023-06-07,40,118.0
2023-06-07T19:00:00Z,2023-06-07,41,48.0
2023-06-07T19:30:00Z,2023-06-07,42,48.01
2023-06-07T20:00:00Z,2023-06-07,43,106.93486
2023-06-07T20:30:00Z,2023-06-07,44,48.01
2023-06-07T21:00:00Z,2023-06-07,45,48.2
2023-06-07T21:30:00Z,2023-06-07,46,48.2
2023-06-07T22:00:00Z,2023-06-07,47,48.2
2023-06-07T22:30:00Z,2023-06-07,48,48.26
2023-06-07T23:00:00Z,2023-06-08,1,12.0
2023-06-07T23:30:00Z,2023-06-08,2,44.4
2023-06-08T00:00:00Z,2023-06-08,3,100.0
2023-06-08T00:30:00Z,2023-06-08,4,100.0
2023-06-08T01:00:00Z,2023-06-08,5,48.26
2023-06-08T01:30:00Z,2023-06-08,6,48.2
2023-06-08T02:00:00Z,2023-06-08,7,48.0
2023-06-08T02:30:00Z,2023-06-08,8,48.0
2023-06-08T03:00:00Z,2023-06-08,9,48.26
2023-06-08T03:30:00Z,2023-06-08,10,48.26
2023-06-08T04:00:00Z,2023-06-08,11,48.55
2023-06-08T04:30:00Z,2023-06-08,12,118.0
2023-06-08T05:00:00Z,2023-06-08,13,48.51
2023-06-08T05:30:00Z,2023-06-08,14,48.6
2023-06-08T06:00:00Z,2023-06-08,15,48.5
2023-06-08T06:30:00Z,2023-06-08,16,114.0
2023-06-08T07:00:00Z,2023-06-08,17,48.51
2023-06-08T07:30:00Z,2023-06-08,18,48.51
2023-06-08T08:00:00Z,2023-06-08,19,48.51
2023-06-08T08:30:00Z,2023-06-08,20,48.5
