timestamp_utc,settlement_date,settlement_period,data_provider,price,volume
2022-09-16T22:00:00Z,2022-09-16,47,APXMIDP,155.51,1067.05
2022-09-16T22:30:00Z,2022-09-16,48,APXMIDP,190.36,709.85
2022-09-16T23:00:00Z,2022-09-17,1,APXMIDP,168.02,536.35
2022-09-16T23:30:00Z,2022-09-17,2,APXMIDP,159.86,457.75
2022-09-17T00:00:00Z,2022-09-17,3,APXMIDP,154.53,477.6
2022-09-17T00:30:00Z,2022-09-17,4,APXMIDP,156.39,409.5
2022-09-17T01:00:00Z,2022-09-17,5,APXMIDP,151.27,532.75
2022-09-17T01:30:00Z,2022-09-17,6,APXMIDP,151.01,640.1
2022-09-17T02:00:00Z,2022-09-17,7,APXMIDP,153.8,658.7
2022-09-17T02:30:00Z,2022-09-17,8,APXMIDP,154.93,645.7
2022-09-17T03:00:00Z,2022-09-17,9,APXMIDP,157.49,621.35
2022-09-17T03:30:00Z,2022-09-17,10,APXMIDP,157.88,674.6
2022-09-17T04:00:00Z,2022-09-17,11,APXMIDP,177.89,613.15
2022-09-17T04:30:00Z,2022-09-17,12,APXMIDP,174.26,614.25
2022-09-17T05:00:00Z,2022-09-17,13,APXMIDP,210.61,854.2
2022-09-17T05:30:00Z,2022-09-17,14,APXMIDP,181.25,945.75
2022-09-17T06:00:00Z,2022-09-17,15,APXMIDP,165.88,1262.05
2022-09-17T06:30:00Z,2022-09-17,16,APXMIDP,178.28,1048.9
2022-09-17T07:00:00Z,2022-09-17,17,APXMIDP,174.74,1219.7
2022-09-17T07:30:00Z,2022-09-17,18,APXMIDP,187.71,1129.55
2022-09-17T08:00:00Z,2022-09-17,19,APXMIDP,158.2,1156.35
2022-09-17T08:30:00Z,2022-09-17,20,APXMIDP,155.5,1199.7
2022-09-17T09:00:00Z,2022-09-17,21,APXMIDP,169.73,1262.8
2022-09-17T09:30:00Z,2022-09-17,22,APXMIDP,155.89,1356.45
2022-09-17T10:00:00Z,2022-09-17,23,APXMIDP,143.66,1284.95
2022-09-17T10:30:00Z,2022-09-17,24,APXMIDP,144.34,1478.5
2022-09-17T11:00:00Z,2022-09-17,25,APXMIDP,145.87,1380.05
2022-09-17T11:30:00Z,2022-09-17,26,APXMIDP,145.73,1454.3
2022-09-17T12:00:00Z,2022-09-17,27,APXMIDP,126.57,1512.5
2022-09-17T12:30:00Z,2022-09-17,28,APXMIDP,104.42,1731.35
2022-09-17T13:00:00Z,2022-09-17,29,APXMIDP,88.51,1825.0
2022-09-17T13:30:00Z,2022-09-17,30,APXMIDP,85.32,1778.0
2022-09-17T14:00:00Z,2022-09-17,31,APXMIDP,100.91,1926.95
2022-09-17T14:30:00Z,2022-09-17,32,APXMIDP,109.19,1745.7
2022-09-17T15:00:00Z,2022-09-17,33,APXMIDP,142.27,1919.0
2022-09-17T15:30:00Z,2022-09-17,34,APXMIDP,145.01,1934.2
2022-09-17T16:00:00Z,2022-09-17,35,APXMIDP,173.59,1624.85
2022-09-17T16:30:00Z,2022-09-17,36,APXMIDP,173.85,1423.2
2022-09-17T17:00:00Z,2022-09-17,37,APXMIDP,199.68,1576.0
2022-09-17T17:30:00Z,2022-09-17,38,APXMIDP,197.73,1713.95
2022-09-17T18:00:00Z,2022-09-17,39,APXMIDP,197.73,1593.35
2022-09-17T18:30:00Z,2022-09-17,40,APXMIDP,198.29,1571.1
2022-09-17T19:00:00Z,2022-09-17,41,APXMIDP,206.92,1841.65
2022-09-17T19:30:00Z,2022-09-17,42,APXMIDP,194.33,1489.1
2022-09-17T20:00:00Z,2022-09-17,43,APXMIDP,177.69,1265.1
2022-09-17T20:30:00Z,2022-09-17,44,APXMIDP,171.16,1189.85
2022-09-17T21:00:00Z,2022-09-17,45,APXMIDP,186.32,1093.15
2022-09-17T21:30:00Z,2022-09-17,46,APXMIDP,200.07,1268.65
2022-09-17T22:00:00Z,2022-09-17,47,APXMIDP,142.42,697.95
2022-09-17T22:30:00Z,2022-09-17,48,APXMIDP,185.13,640.7
2022-09-17T23:00:00Z,2022-09-18,1,APXMIDP,165.79,476.9
2022-09-17T23:30:00Z,2022-09-18,2,APXMIDP,161.08,440.55
2022-09-18T00:00:00Z,2022-09-18,3,APXMIDP,181.27,665.3
2022-09-18T00:30:00Z,2022-09-18,4,APXMIDP,183.65,907.25
2022-09-18T01:00:00Z,2022-09-18,5,APXMIDP,153.36,789.1
2022-09-18T01:30:00Z,2022-09-18,6,APXMIDP,153.93,793.75
2022-09-18T02:00:00Z,2022-09-18,7,APXMIDP,154.82,637.3
2022-09-18T02:30:00Z,2022-09-18,8,APXMIDP,160.79,638.6
2022-09-18T03:00:00Z,2022-09-18,9,APXMIDP,172.27,685.2
2022-09-18T03:30:00Z,2022-09-18,10,APXMIDP,168.76,559.55
2022-09-18T04:00:00Z,2022-09-18,11,APXMIDP,182.19,684.25
2022-09-18T04:30:00Z,2022-09-18,12,APXMIDP,181.74,703.45
2022-09-18T05:00:00Z,2022-09-18,13,APXMIDP,186.23,933.75
2022-09-18T05:30:00Z,2022-09-18,14,APXMIDP,155.79,869.25
2022-09-18T06:00:00Z,2022-09-18,15,APXMIDP,181.66,705.7
2022-09-18T06:30:00Z,2022-09-18,16,APXMIDP,195.64,829.75
2022-09-18T07:00:00Z,2022-09-18,17,APXMIDP,175.74,895.4
2022-09-18T07:30:00Z,2022-09-18,18,APXMIDP,183.83,1029.95
2022-09-18T08:00:00Z,2022-09-18,19,APXMIDP,155.86,583.35
2022-09-18T08:30:00Z,2022-09-18,20,APXMIDP,114.87,797.15
2022-09-18T09:00:00Z,2022-09-18,21,APXMIDP,106.48,681.3
2022-09-18T09:30:00Z,2022-09-18,22,APXMIDP,103.87,661.9
2022-09-18T10:00:00Z,2022-09-18,23,APXMIDP,114.3,1292.6
2022-09-18T10:30:00Z,2022-09-18,24,APXMIDP,115.26,1352.05
2022-09-18T11:00:00Z,2022-09-18,25,APXMIDP,126.45,1401.85
2022-09-18T11:30:00Z,2022-09-18,26,APXMIDP,137.03,1258.3
2022-09-18T12:00:00Z,2022-09-18,27,APXMIDP,129.88,1421.6
2022-09-18T12:30:00Z,2022-09-18,28,APXMIDP,123.99,1351.2
2022-09-18T13:00:00Z,2022-09-18,29,APXMIDP,124.67,1468.45
2022-09-18T13:30:00Z,2022-09-18,30,APXMIDP,121.28,1550.1
2022-09-18T14:00:00Z,2022-09-18,31,APXMIDP,101.57,948.3
2022-09-18T14:30:00Z,2022-09-18,32,APXMIDP,95.93,750.7
2022-09-18T15:00:00Z,2022-09-18,33,APXMIDP,138.66,1287.2
2022-09-18T15:30:00Z,2022-09-18,34,APXMIDP,130.95,1198.4
2022-09-18T16:00:00Z,2022-09-18,35,APXMIDP,176.62,1581.7
2022-09-18T16:30:00Z,2022-09-18,36,APXMIDP,196.71,1538.2
2022-09-18T17:00:00Z,2022-09-18,37,APXMIDP,210.61,1781.85
2022-09-18T17:30:00Z,2022-09-18,38,APXMIDP,191.89,1629.15
2022-09-18T18:00:00Z,2022-09-18,39,APXMIDP,174.09,1627.85
2022-09-18T18:30:00Z,2022-09-18,40,APXMIDP,185.4,1861.2
2022-09-18T19:00:00Z,2022-09-18,41,APXMIDP,189.22,1768.0
2022-09-18T19:30:00Z,2022-09-18,42,APXMIDP,172.12,1559.2
2022-09-18T20:00:00Z,2022-09-18,43,APXMIDP,165.5,1821.95
2022-09-18T20:30:00Z,2022-09-18,44,APXMIDP,161.87,1555.15
2022-09-18T21:00:00Z,2022-09-18,45,APXMIDP,178.8,1829.05
2022-09-18T21:30:00Z,2022-09-18,46,APXMIDP,187.44,1686.85
2022-09-18T22:00:00Z,2022-09-18,47,APXMIDP,171.15,1107.0
2022-09-18T22:30:00Z,2022-09-18,48,APXMIDP,185.6,927.2
2022-09-18T23:00:00Z,2022-09-19,1,APXMIDP,162.65,943.2
2022-09-18T23:30:00Z,2022-09-19,2,APXMIDP,152.43,944.2
2022-09-19T00:00:00Z,2022-09-19,3,APXMIDP,144.22,1012.85
2022-09-19T00:30:00Z,2022-09-19,4,APXMIDP,146.74,1078.85
2022-09-19T01:00:00Z,2022-09-19,5,APXMIDP,154.43,1023.8
2022-09-19T01:30:00Z,2022-09-19,6,APXMIDP,159.84,1135.65
2022-09-19T02:00:00Z,2022-09-19,7,APXMIDP,173.04,654.1
2022-09-19T02:30:00Z,2022-09-19,8,APXMIDP,187.13,691.85
2022-09-19T03:00:00Z,2022-09-19,9,APXMIDP,211.04,1025.2
2022-09-19T03:30:00Z,2022-09-19,10,APXMIDP,186.56,1195.3
2022-09-19T04:00:00Z,2022-09-19,11,APXMIDP,301.12,788.1
2022-09-19T04:30:00Z,2022-09-19,12,APXMIDP,285.92,1065.15
2022-09-19T05:00:00Z,2022-09-19,13,APXMIDP,259.99,926.1
2022-09-19T05:30:00Z,2022-09-19,14,APXMIDP,200.1,1345.95
2022-09-19T06:00:00Z,2022-09-19,15,APXMIDP,177.81,1171.25
2022-09-19T06:30:00Z,2022-09-19,16,APXMIDP,169.55,1034.5
2022-09-19T07:00:00Z,2022-09-19,17,APXMIDP,157.08,1288.85
2022-09-19T07:30:00Z,2022-09-19,18,APXMIDP,164.33,1532.2
2022-09-19T08:00:00Z,2022-09-19,19,APXMIDP,192.69,1658.95
2022-09-19T08:30:00Z,2022-09-19,20,APXMIDP,205.04,1582.8
2022-09-19T09:00:00Z,2022-09-19,21,APXMIDP,214.42,1703.55
2022-09-19T09:30:00Z,2022-09-19,22,APXMIDP,232.76,1879.55
2022-09-19T10:00:00Z,2022-09-19,23,APXMIDP,240.93,1970.25
2022-09-19T10:30:00Z,2022-09-19,24,APXMIDP,221.41,2067.7
2022-09-19T11:00:00Z,2022-09-19,25,APXMIDP,217.31,1732.8
2022-09-19T11:30:00Z,2022-09-19,26,APXMIDP,220.63,1845.75
2022-09-19T12:00:00Z,2022-09-19,27,APXMIDP,214.84,1651.0
2022-09-19T12:30:00Z,2022-09-19,28,APXMIDP,229.93,1740.05
2022-09-19T13:00:00Z,2022-09-19,29,APXMIDP,213.29,1776.85
2022-09-19T13:30:00Z,2022-09-19,30,APXMIDP,219.13,1840.35
2022-09-19T14:00:00Z,2022-09-19,31,APXMIDP,261.5,1253.95
2022-09-19T14:30:00Z,2022-09-19,32,APXMIDP,257.52,1534.45
2022-09-19T15:00:00Z,2022-09-19,33,APXMIDP,311.27,1197.15
2022-09-19T15:30:00Z,2022-09-19,34,APXMIDP,319.71,1404.45
2022-09-19T16:00:00Z,2022-09-19,35,APXMIDP,335.18,1302.45
2022-09-19T16:30:00Z,2022-09-19,36,APXMIDP,347.86,1471.35
2022-09-19T17:00:00Z,2022-09-19,37,APXMIDP,337.49,1371.6
2022-09-19T17:30:00Z,2022-09-19,38,APXMIDP,362.36,1473.15
2022-09-19T18:00:00Z,2022-09-19,39,APXMIDP,319.44,1401.8
2022-09-19T18:30:00Z,2022-09-19,40,APXMIDP,313.47,1399.45
2022-09-19T19:00:00Z,2022-09-19,41,APXMIDP,325.76,1481.05
2022-09-19T19:30:00Z,2022-09-19,42,APXMIDP,295.52,1479.15
2022-09-19T20:00:00Z,2022-09-19,43,APXMIDP,282.04,1553.05
2022-09-19T20:30:00Z,2022-09-19,44,APXMIDP,237.21,1267.1
2022-09-19T21:00:00Z,2022-09-19,45,APXMIDP,230.02,1105.45
2022-09-19T21:30:00Z,2022-09-19,46,APXMIDP,220.02,1229.95
2022-09-19T22:00:00Z,2022-09-19,47,APXMIDP,206.31,782.9
2022-09-19T22:30:00Z,2022-09-19,48,APXMIDP,207.94,740.8
2022-09-19T23:00:00Z,2022-09-20,1,APXMIDP,176.23,430.5
2022-09-19T23:30:00Z,2022-09-20,2,APXMIDP,159.12,481.4
2022-09-20T00:00:00Z,2022-09-20,3,APXMIDP,156.73,765.55
2022-09-20T00:30:00Z,2022-09-20,4,APXMIDP,155.39,767.6
2022-09-20T01:00:00Z,2022-09-20,5,APXMIDP,154.72,795.65
2022-09-20T01:30:00Z,2022-09-20,6,APXMIDP,157.45,859.45
2022-09-20T02:00:00Z,2022-09-20,7,APXMIDP,170.1,901.2
2022-09-20T02:30:00Z,2022-09-20,8,APXMIDP,168.71,735.85
2022-09-20T03:00:00Z,2022-09-20,9,APXMIDP,171.3,861.75
2022-09-20T03:30:00Z,2022-09-20,10,APXMIDP,171.39,1020.9
2022-09-20T04:00:00Z,2022-09-20,11,APXMIDP,180.02,858.05
2022-09-20T04:30:00Z,2022-09-20,12,APXMIDP,177.69,966.55
2022-09-20T05:00:00Z,2022-09-20,13,APXMIDP,159.06,1414.35
2022-09-20T05:30:00Z,2022-09-20,14,APXMIDP,220.44,1276.7
2022-09-20T06:00:00Z,2022-09-20,15,APXMIDP,311.44,985.25
2022-09-20T06:30:00Z,2022-09-20,16,APXMIDP,338.21,979.15
2022-09-20T07:00:00Z,2022-09-20,17,APXMIDP,352.81,905.75
2022-09-20T07:30:00Z,2022-09-20,18,APXMIDP,344.28,872.15
2022-09-20T08:00:00Z,2022-09-20,19,APXMIDP,326.38,1081.3
2022-09-20T08:30:00Z,2022-09-20,20,APXMIDP,323.37,1083.7
2022-09-20T09:00:00Z,2022-09-20,21,APXMIDP,326.63,1204.7
2022-09-20T09:30:00Z,2022-09-20,22,APXMIDP,292.18,1192.2
2022-09-20T10:00:00Z,2022-09-20,23,APXMIDP,244.41,1253.1
2022-09-20T10:30:00Z,2022-09-20,24,APXMIDP,246.05,928.0
2022-09-20T11:00:00Z,2022-09-20,25,APXMIDP,230.09,1003.2
2022-09-20T11:30:00Z,2022-09-20,26,APXMIDP,213.22,1019.75
2022-09-20T12:00:00Z,2022-09-20,27,APXMIDP,204.46,1101.1
2022-09-20T12:30:00Z,2022-09-20,28,APXMIDP,206.4,1154.8
2022-09-20T13:00:00Z,2022-09-20,29,APXMIDP,239.05,1276.45
2022-09-20T13:30:00Z,2022-09-20,30,APXMIDP,225.69,1414.8
2022-09-20T14:00:00Z,2022-09-20,31,APXMIDP,252.1,1513.3
2022-09-20T14:30:00Z,2022-09-20,32,APXMIDP,305.72,1418.75
2022-09-20T15:00:00Z,2022-09-20,33,APXMIDP,291.56,1694.05
2022-09-20T15:30:00Z,2022-09-20,34,APXMIDP,304.85,1632.45
2022-09-20T16:00:00Z,2022-09-20,35,APXMIDP,341.17,1670.2
2022-09-20T16:30:00Z,2022-09-20,36,APXMIDP,366.87,1799.9
2022-09-20T17:00:00Z,2022-09-20,37,APXMIDP,363.03,1709.9
2022-09-20T17:30:00Z,2022-09-20,38,APXMIDP,352.49,1914.65
2022-09-20T18:00:00Z,2022-09-20,39,APXMIDP,323.43,1286.25
2022-09-20T18:30:00Z,2022-09-20,40,APXMIDP,316.38,1595.8
2022-09-20T19:00:00Z,2022-09-20,41,APXMIDP,363.54,1481.75
2022-09-20T19:30:00Z,2022-09-20,42,APXMIDP,308.23,1615.55
2022-09-20T20:00:00Z,2022-09-20,43,APXMIDP,286.83,1680.15
2022-09-20T20:30:00Z,2022-09-20,44,APXMIDP,245.7,1133.8
2022-09-20T21:00:00Z,2022-09-20,45,APXMIDP,246.0,892.1
2022-09-20T21:30:00Z,2022-09-20,46,APXMIDP,215.42,1405.75
2022-09-20T22:00:00Z,2022-09-20,47,APXMIDP,233.18,623.5
2022-09-20T22:30:00Z,2022-09-20,48,APXMIDP,219.78,583.6
2022-09-20T23:00:00Z,2022-09-21,1,APXMIDP,228.55,439.6
2022-09-20T23:30:00Z,2022-09-21,2,APXMIDP,207.27,335.15
2022-09-21T00:00:00Z,2022-09-21,3,APXMIDP,208.62,245.75
2022-09-21T00:30:00Z,2022-09-21,4,APXMIDP,205.92,362.5
2022-09-21T01:00:00Z,2022-09-21,5,APXMIDP,211.85,484.35
2022-09-21T01:30:00Z,2022-09-21,6,APXMIDP,207.04,260.55
2022-09-21T02:00:00Z,2022-09-21,7,APXMIDP,221.5,471.25
2022-09-21T02:30:00Z,2022-09-21,8,APXMIDP,190.94,510.3
2022-09-21T03:00:00Z,2022-09-21,9,APXMIDP,165.29,478.55
2022-09-21T03:30:00Z,2022-09-21,10,APXMIDP,183.62,436.5
2022-09-21T04:00:00Z,2022-09-21,11,APXMIDP,199.87,609.6
2022-09-21T04:30:00Z,2022-09-21,12,APXMIDP,184.99,447.7
2022-09-21T05:00:00Z,2022-09-21,13,APXMIDP,165.3,784.2
2022-09-21T05:30:00Z,2022-09-21,14,APXMIDP,167.0,786.7
2022-09-21T06:00:00Z,2022-09-21,15,APXMIDP,268.03,967.9
2022-09-21T06:30:00Z,2022-09-21,16,APXMIDP,284.42,1217.55
2022-09-21T07:00:00Z,2022-09-21,17,APXMIDP,331.47,1171.95
2022-09-21T07:30:00Z,2022-09-21,18,APXMIDP,347.49,1207.2
2022-09-21T08:00:00Z,2022-09-21,19,APXMIDP,343.1,1282.0
2022-09-21T08:30:00Z,2022-09-21,20,APXMIDP,317.43,1200.7
2022-09-21T09:00:00Z,2022-09-21,21,APXMIDP,303.88,1329.95
2022-09-21T09:30:00Z,2022-09-21,22,APXMIDP,259.47,1374.45
2022-09-21T10:00:00Z,2022-09-21,23,APXMIDP,238.35,1300.85
2022-09-21T10:30:00Z,2022-09-21,24,APXMIDP,233.8,1403.4
2022-09-21T11:00:00Z,2022-09-21,25,APXMIDP,202.76,1268.85
2022-09-21T11:30:00Z,2022-09-21,26,APXMIDP,192.82,1167.35
2022-09-21T12:00:00Z,2022-09-21,27,APXMIDP,201.34,1252.0
2022-09-21T12:30:00Z,2022-09-21,28,APXMIDP,221.66,1482.65
2022-09-21T13:00:00Z,2022-09-21,29,APXMIDP,208.65,1029.3
2022-09-21T13:30:00Z,2022-09-21,30,APXMIDP,201.79,1471.2
2022-09-21T14:00:00Z,2022-09-21,31,APXMIDP,183.51,1243.0
2022-09-21T14:30:00Z,2022-09-21,32,APXMIDP,186.58,1287.75
2022-09-21T15:00:00Z,2022-09-21,33,APXMIDP,195.98,1479.05
2022-09-21T15:30:00Z,2022-09-21,34,APXMIDP,239.78,1392.9
2022-09-21T16:00:00Z,2022-09-21,35,APXMIDP,250.89,1427.15
2022-09-21T16:30:00Z,2022-09-21,36,APXMIDP,247.57,1628.15
2022-09-21T17:00:00Z,2022-09-21,37,APXMIDP,253.88,1503.2
2022-09-21T17:30:00Z,2022-09-21,38,APXMIDP,265.9,1450.05
2022-09-21T18:00:00Z,2022-09-21,39,APXMIDP,268.26,1153.35
2022-09-21T18:30:00Z,2022-09-21,40,APXMIDP,269.93,1350.0
2022-09-21T19:00:00Z,2022-09-21,41,APXMIDP,263.96,1369.75
2022-09-21T19:30:00Z,2022-09-21,42,APXMIDP,223.24,1089.55
2022-09-21T20:00:00Z,2022-09-21,43,APXMIDP,210.56,1263.05
2022-09-21T20:30:00Z,2022-09-21,44,APXMIDP,193.1,975.4
2022-09-21T21:00:00Z,2022-09-21,45,APXMIDP,179.52,924.3
2022-09-21T21:30:00Z,2022-09-21,46,APXMIDP,184.25,1291.4
2022-09-21T22:00:00Z,2022-09-21,47,APXMIDP,224.54,784.45
2022-09-21T22:30:00Z,2022-09-21,48,APXMIDP,216.15,984.85
2022-09-21T23:00:00Z,2022-09-22,1,APXMIDP,189.96,743.3
2022-09-21T23:30:00Z,2022-09-22,2,APXMIDP,204.29,757.1
2022-09-22T00:00:00Z,2022-09-22,3,APXMIDP,188.97,519.7
2022-09-22T00:30:00Z,2022-09-22,4,APXMIDP,192.67,954.25
2022-09-22T01:00:00Z,2022-09-22,5,APXMIDP,188.29,696.3
2022-09-22T01:30:00Z,2022-09-22,6,APXMIDP,181.61,609.0
2022-09-22T02:00:00Z,2022-09-22,7,APXMIDP,202.67,568.45
2022-09-22T02:30:00Z,2022-09-22,8,APXMIDP,195.22,505.15
2022-09-22T03:00:00Z,2022-09-22,9,APXMIDP,208.33,574.4
2022-09-22T03:30:00Z,2022-09-22,10,APXMIDP,210.21,594.1
2022-09-22T04:00:00Z,2022-09-22,11,APXMIDP,225.1,775.3
2022-09-22T04:30:00Z,2022-09-22,12,APXMIDP,226.09,957.2
2022-09-22T05:00:00Z,2022-09-22,13,APXMIDP,248.61,1397.2
2022-09-22T05:30:00Z,2022-09-22,14,APXMIDP,262.99,1554.4
2022-09-22T06:00:00Z,2022-09-22,15,APXMIDP,285.66,1438.5
2022-09-22T06:30:00Z,2022-09-22,16,APXMIDP,291.01,1324.55
2022-09-22T07:00:00Z,2022-09-22,17,APXMIDP,333.98,1299.0
2022-09-22T07:30:00Z,2022-09-22,18,APXMIDP,329.5,1626.25
2022-09-22T08:00:00Z,2022-09-22,19,APXMIDP,320.9,1879.35
2022-09-22T08:30:00Z,2022-09-22,20,APXMIDP,307.76,1751.8
2022-09-22T09:00:00Z,2022-09-22,21,APXMIDP,293.51,1718.0
2022-09-22T09:30:00Z,2022-09-22,22,APXMIDP,280.38,1512.0
2022-09-22T10:00:00Z,2022-09-22,23,APXMIDP,305.51,1638.05
2022-09-22T10:30:00Z,2022-09-22,24,APXMIDP,273.77,1592.6
2022-09-22T11:00:00Z,2022-09-22,25,APXMIDP,290.67,1818.9
2022-09-22T11:30:00Z,2022-09-22,26,APXMIDP,297.09,1745.6
2022-09-22T12:00:00Z,2022-09-22,27,APXMIDP,296.2,1478.8
2022-09-22T12:30:00Z,2022-09-22,28,APXMIDP,290.96,1761.45
2022-09-22T13:00:00Z,2022-09-22,29,APXMIDP,298.06,1791.7
2022-09-22T13:30:00Z,2022-09-22,30,APXMIDP,300.28,1648.75
2022-09-22T14:00:00Z,2022-09-22,31,APXMIDP,328.44,1517.35
2022-09-22T14:30:00Z,2022-09-22,32,APXMIDP,329.11,1694.8
2022-09-22T15:00:00Z,2022-09-22,33,APXMIDP,340.11,1390.9
2022-09-22T15:30:00Z,2022-09-22,34,APXMIDP,375.83,1478.35
2022-09-22T16:00:00Z,2022-09-22,35,APXMIDP,425.55,1728.65
2022-09-22T16:30:00Z,2022-09-22,36,APXMIDP,442.11,1923.55
2022-09-22T17:00:00Z,2022-09-22,37,APXMIDP,435.69,2099.85
2022-09-22T17:30:00Z,2022-09-22,38,APXMIDP,453.28,1817.9
2022-09-22T18:00:00Z,2022-09-22,39,APXMIDP,457.1,2060.8
2022-09-22T18:30:00Z,2022-09-22,40,APXMIDP,432.61,1494.45
2022-09-22T19:00:00Z,2022-09-22,41,APXMIDP,406.64,1875.45
2022-09-22T19:30:00Z,2022-09-22,42,APXMIDP,360.81,1770.15
2022-09-22T20:00:00Z,2022-09-22,43,APXMIDP,274.84,1620.15
2022-09-22T20:30:00Z,2022-09-22,44,APXMIDP,276.69,1314.3
2022-09-22T21:00:00Z,2022-09-22,45,APXMIDP,259.19,1237.75
2022-09-22T21:30:00Z,2022-09-22,46,APXMIDP,259.53,959.1
2022-09-22T22:00:00Z,2022-09-22,47,APXMIDP,257.73,656.8
2022-09-22T22:30:00Z,2022-09-22,48,APXMIDP,265.51,533.7
2022-09-22T23:00:00Z,2022-09-23,1,APXMIDP,276.22,446.3
2022-09-22T23:30:00Z,2022-09-23,2,APXMIDP,291.5,458.2
2022-09-23T00:00:00Z,2022-09-23,3,APXMIDP,312.49,728.45
2022-09-23T00:30:00Z,2022-09-23,4,APXMIDP,319.25,735.25
2022-09-23T01:00:00Z,2022-09-23,5,APXMIDP,301.46,1016.0
2022-09-23T01:30:00Z,2022-09-23,6,APXMIDP,297.85,1232.4
2022-09-23T02:00:00Z,2022-09-23,7,APXMIDP,289.47,846.7
2022-09-23T02:30:00Z,2022-09-23,8,APXMIDP,299.65,1003.55
2022-09-23T03:00:00Z,2022-09-23,9,APXMIDP,303.15,915.45
2022-09-23T03:30:00Z,2022-09-23,10,APXMIDP,295.76,1176.8
2022-09-23T04:00:00Z,2022-09-23,11,APXMIDP,255.47,1294.8
2022-09-23T04:30:00Z,2022-09-23,12,APXMIDP,259.27,1346.6
2022-09-23T05:00:00Z,2022-09-23,13,APXMIDP,284.82,1416.4
2022-09-23T05:30:00Z,2022-09-23,14,APXMIDP,313.98,1507.0
2022-09-23T06:00:00Z,2022-09-23,15,APXMIDP,424.73,773.1
2022-09-23T06:30:00Z,2022-09-23,16,APXMIDP,456.47,801.65
2022-09-23T07:00:00Z,2022-09-23,17,APXMIDP,479.35,715.5
2022-09-23T07:30:00Z,2022-09-23,18,APXMIDP,497.02,1048.45
2022-09-23T08:00:00Z,2022-09-23,19,APXMIDP,471.69,1657.85
2022-09-23T08:30:00Z,2022-09-23,20,APXMIDP,487.13,1935.55
2022-09-23T09:00:00Z,2022-09-23,21,APXMIDP,453.04,1737.7
2022-09-23T09:30:00Z,2022-09-23,22,APXMIDP,427.57,1812.15
2022-09-23T10:00:00Z,2022-09-23,23,APXMIDP,337.56,1818.0
2022-09-23T10:30:00Z,2022-09-23,24,APXMIDP,323.98,2308.35
2022-09-23T11:00:00Z,2022-09-23,25,APXMIDP,345.3,1744.3
2022-09-23T11:30:00Z,2022-09-23,26,APXMIDP,325.39,1925.45
2022-09-23T12:00:00Z,2022-09-23,27,APXMIDP,287.68,1762.0
2022-09-23T12:30:00Z,2022-09-23,28,APXMIDP,276.66,1822.55
2022-09-23T13:00:00Z,2022-09-23,29,APXMIDP,268.37,1891.65
2022-09-23T13:30:00Z,2022-09-23,30,APXMIDP,272.08,1560.3
2022-09-23T14:00:00Z,2022-09-23,31,APXMIDP,268.48,1535.15
2022-09-23T14:30:00Z,2022-09-23,32,APXMIDP,283.28,1697.4
2022-09-23T15:00:00Z,2022-09-23,33,APXMIDP,305.82,1779.8
2022-09-23T15:30:00Z,2022-09-23,34,APXMIDP,322.27,1888.35
2022-09-23T16:00:00Z,2022-09-23,35,APXMIDP,349.29,1646.25
2022-09-23T16:30:00Z,2022-09-23,36,APXMIDP,377.15,1748.8
2022-09-23T17:00:00Z,2022-09-23,37,APXMIDP,345.76,1863.05
2022-09-23T17:30:00Z,2022-09-23,38,APXMIDP,346.43,1855.15
2022-09-23T18:00:00Z,2022-09-23,39,APXMIDP,336.16,1958.3
2022-09-23T18:30:00Z,2022-09-23,40,APXMIDP,335.2,1855.8
2022-09-23T19:00:00Z,2022-09-23,41,APXMIDP,321.17,1757.95
2022-09-23T19:30:00Z,2022-09-23,42,APXMIDP,305.37,1699.5
2022-09-23T20:00:00Z,2022-09-23,43,APXMIDP,315.81,1567.6
2022-09-23T20:30:00Z,2022-09-23,44,APXMIDP,314.63,1412.75
2022-09-23T21:00:00Z,2022-09-23,45,APXMIDP,345.77,1595.95
2022-09-24T00:00:00Z,2022-09-24,3,APXMIDP,249.31,451.0
2022-09-24T00:30:00Z,2022-09-24,4,APXMIDP,249.75,537.85
2022-09-24T01:00:00Z,2022-09-24,5,APXMIDP,252.15,594.35
2022-09-24T01:30:00Z,2022-09-24,6,APXMIDP,209.37,511.4
2022-09-24T02:00:00Z,2022-09-24,7,APXMIDP,167.18,507.3
2022-09-24T02:30:00Z,2022-09-24,8,APXMIDP,163.87,584.3
2022-09-24T03:00:00Z,2022-09-24,9,APXMIDP,170.55,636.5
2022-09-24T03:30:00Z,2022-09-24,10,APXMIDP,169.29,639.8
2022-09-24T04:00:00Z,2022-09-24,11,APXMIDP,169.18,540.8
2022-09-24T04:30:00Z,2022-09-24,12,APXMIDP,169.69,622.45
2022-09-24T05:00:00Z,2022-09-24,13,APXMIDP,172.92,665.65
2022-09-24T05:30:00Z,2022-09-24,14,APXMIDP,168.83,820.4
2022-09-24T06:00:00Z,2022-09-24,15,APXMIDP,197.25,1281.05
2022-09-24T06:30:00Z,2022-09-24,16,APXMIDP,210.95,1131.05
2022-09-24T07:00:00Z,2022-09-24,17,APXMIDP,209.95,1049.45
2022-09-24T07:30:00Z,2022-09-24,18,APXMIDP,215.54,1271.95
2022-09-24T08:00:00Z,2022-09-24,19,APXMIDP,213.88,1195.9
