ref_datetime,valid_datetime,"Temperature, WindSpeed, WindSpeed:100, WindDirection:100, CloudCover, RelativeHumidity, PressureReducedMSL, SolarDownwardRadiation, TotalPrecipitation",latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-02T12:00:00Z,2024-10-04T14:00:00Z,,52.7082618,0.7302284,14.65,3.82,5.17,160.57,0.5,66.94,102080.49,263.82,0.0
2024-10-02T12:00:00Z,2024-10-04T15:00:00Z,,52.7082618,0.7302284,14.23,3.53,5.08,161.07,0.47,69.73,102047.85,161.57,0.0
2024-10-02T12:00:00Z,2024-10-04T16:00:00Z,,52.7082618,0.7302284,13.53,2.76,4.82,162.43,0.36,76.08,102049.41,62.48,0.0
2024-10-02T12:00:00Z,2024-10-04T17:00:00Z,,52.7082618,0.7302284,12.0,2.37,5.15,153.27,0.04,83.18,102063.39,3.15,0.0
2024-10-02T12:00:00Z,2024-10-04T18:00:00Z,,52.7082618,0.7302284,10.17,2.3,5.77,148.87,0.02,87.26,102066.5,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T19:00:00Z,,52.7082618,0.7302284,9.2,2.48,6.46,147.08,0.01,89.46,102072.72,0.13,0.0
2024-10-02T12:00:00Z,2024-10-04T20:00:00Z,,52.7082618,0.7302284,8.5,2.27,6.45,153.38,0.06,90.08,102077.38,1.38,0.0
2024-10-02T12:00:00Z,2024-10-04T21:00:00Z,,52.7082618,0.7302284,8.07,1.82,5.76,160.14,0.88,89.77,102091.37,0.31,0.0
2024-10-02T12:00:00Z,2024-10-04T22:00:00Z,,52.7082618,0.7302284,7.64,2.03,6.32,158.97,0.99,90.55,102057.17,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T23:00:00Z,,52.7082618,0.7302284,7.54,2.06,6.4,164.85,1.0,90.4,102023.76,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T00:00:00Z,,52.7082618,0.7302284,7.43,1.81,6.01,169.01,1.0,90.71,101978.68,0.62,0.0
2024-10-02T12:00:00Z,2024-10-05T01:00:00Z,,52.7082618,0.7302284,7.21,1.83,6.06,170.13,0.97,91.65,101944.97,0.18,0.0
2024-10-02T12:00:00Z,2024-10-05T02:00:00Z,,52.7082618,0.7302284,7.11,1.61,5.78,175.15,0.83,91.65,101914.76,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T03:00:00Z,,52.7082618,0.7302284,7.0,1.67,5.87,173.58,0.89,91.81,101868.33,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T04:00:00Z,,52.7082618,0.7302284,7.11,1.78,6.23,172.07,0.59,91.65,101824.02,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T05:00:00Z,,52.7082618,0.7302284,7.11,1.96,6.48,170.02,0.05,91.81,101782.06,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T06:00:00Z,,52.7082618,0.7302284,7.11,2.08,6.71,168.72,0.46,91.97,101766.52,20.75,0.0
2024-10-02T12:00:00Z,2024-10-05T07:00:00Z,,52.7082618,0.7302284,7.86,2.61,7.25,164.73,0.6,91.65,101782.06,112.18,0.0
2024-10-02T12:00:00Z,2024-10-05T08:00:00Z,,52.7082618,0.7302284,9.58,3.16,7.14,163.88,0.03,89.14,101772.73,232.21,0.0
2024-10-02T12:00:00Z,2024-10-05T09:00:00Z,,52.7082618,0.7302284,11.57,3.8,5.73,155.62,0.09,85.38,101752.53,335.7,0.0
2024-10-02T12:00:00Z,2024-10-05T10:00:00Z,,52.7082618,0.7302284,12.94,4.4,5.94,155.81,0.23,82.32,101704.34,349.0,0.0
2024-10-02T12:00:00Z,2024-10-05T11:00:00Z,,52.7082618,0.7302284,13.59,5.31,7.51,163.38,0.51,76.0,101642.17,346.61,0.0
2024-10-02T12:00:00Z,2024-10-05T12:00:00Z,,52.7082618,0.7302284,14.02,5.61,8.02,164.99,0.56,71.9,101558.24,353.52,0.0
2024-10-02T12:00:00Z,2024-10-05T13:00:00Z,,52.7082618,0.7302284,14.12,5.54,7.85,162.12,0.56,70.79,101458.77,298.1,0.0
2024-10-02T12:00:00Z,2024-10-05T14:00:00Z,,52.7082618,0.7302284,14.1,5.65,8.42,163.87,0.73,69.41,101365.51,193.59,0.0
2024-10-02T12:00:00Z,2024-10-05T15:00:00Z,,52.7082618,0.7302284,13.56,5.11,8.19,162.54,0.53,73.7,101297.12,158.83,0.0
2024-10-02T12:00:00Z,2024-10-05T16:00:00Z,,52.7082618,0.7302284,13.16,4.63,7.74,153.45,0.21,77.77,101247.38,61.15,0.0
2024-10-02T12:00:00Z,2024-10-05T17:00:00Z,,52.7082618,0.7302284,11.78,4.33,8.45,145.02,0.0,83.81,101172.77,1.11,0.0
2024-10-02T12:00:00Z,2024-10-05T18:00:00Z,,52.7082618,0.7302284,10.49,4.56,9.73,143.42,0.11,89.3,101116.81,3.03,0.0
2024-10-02T12:00:00Z,2024-10-05T21:00:00Z,,52.7082618,0.7302284,9.96,5.03,10.35,145.25,0.87,89.3,100942.73,2.41,0.0
2024-10-02T12:00:00Z,2024-10-06T00:00:00Z,,52.7082618,0.7302284,9.69,5.34,10.59,141.01,1.0,89.14,100681.61,2.59,0.0
2024-10-02T12:00:00Z,2024-10-06T03:00:00Z,,52.7082618,0.7302284,10.55,5.75,10.11,138.81,1.0,91.02,100370.74,2.26,0.47
2024-10-02T12:00:00Z,2024-10-06T06:00:00Z,,52.7082618,0.7302284,11.14,5.85,9.79,150.31,1.0,90.87,100146.92,13.36,0.46
2024-10-02T12:00:00Z,2024-10-06T09:00:00Z,,52.7082618,0.7302284,11.03,6.14,9.95,161.97,1.0,89.77,100072.31,60.92,0.01
2024-10-02T12:00:00Z,2024-10-06T12:00:00Z,,52.7082618,0.7302284,12.75,6.6,9.55,164.05,0.96,90.24,99923.1,146.51,0.0
2024-10-02T12:00:00Z,2024-10-06T15:00:00Z,,52.7082618,0.7302284,15.99,4.47,6.8,176.28,0.85,85.06,99823.62,56.95,0.21
2024-10-02T12:00:00Z,2024-10-06T18:00:00Z,,52.7082618,0.7302284,14.9,4.09,8.24,176.43,0.97,95.57,99798.76,1.63,0.32
2024-10-02T12:00:00Z,2024-10-06T21:00:00Z,,52.7082618,0.7302284,14.43,4.55,7.85,174.59,1.0,96.51,99749.02,1.18,0.27
2024-10-02T12:00:00Z,2024-10-07T00:00:00Z,,52.7082618,0.7302284,12.83,4.74,8.4,216.05,0.52,90.87,99773.88,1.14,0.0
2024-10-02T12:00:00Z,2024-10-07T03:00:00Z,,52.7082618,0.7302284,10.44,3.11,7.04,197.17,0.91,95.89,99749.02,1.49,0.0
2024-10-02T12:00:00Z,2024-10-07T06:00:00Z,,52.7082618,0.7302284,9.69,2.95,7.36,163.79,0.54,95.26,99699.28,61.74,0.0
2024-10-02T12:00:00Z,2024-10-07T09:00:00Z,,52.7082618,0.7302284,12.62,3.11,6.18,134.4,1.0,95.26,99574.93,76.46,1.44
2024-10-02T12:00:00Z,2024-10-07T12:00:00Z,,52.7082618,0.7302284,13.48,1.91,3.49,116.39,1.0,97.46,99326.24,,
2024-10-02T12:00:00Z,2024-10-02T12:00:00Z,,52.4043468,1.0762977,13.67,5.97,9.23,45.32,1.0,86.16,101471.2,122.98,
2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,,52.4043468,1.0762977,13.94,6.08,9.47,40.75,0.96,83.81,101483.63,203.64,0.0
2024-10-02T12:00:00Z,2024-10-02T14:00:00Z,,52.4043468,1.0762977,13.69,6.66,10.06,44.46,0.92,83.34,101552.02,108.69,0.0
2024-10-02T12:00:00Z,2024-10-02T15:00:00Z,,52.4043468,1.0762977,12.97,5.92,9.28,37.96,0.99,86.32,101583.11,60.33,0.0
2024-10-02T12:00:00Z,2024-10-02T16:00:00Z,,52.4043468,1.0762977,12.91,5.97,9.63,39.95,0.79,82.63,101632.84,53.08,0.0
2024-10-02T12:00:00Z,2024-10-02T17:00:00Z,,52.4043468,1.0762977,12.32,5.14,8.82,36.34,0.8,84.44,101667.04,2.79,0.0
2024-10-02T12:00:00Z,2024-10-02T18:00:00Z,,52.4043468,1.0762977,11.84,4.79,8.58,33.24,0.64,84.91,101775.84,0.05,0.0
2024-10-02T12:00:00Z,2024-10-02T19:00:00Z,,52.4043468,1.0762977,11.46,4.42,8.32,25.32,0.71,83.65,101834.91,0.05,0.0
2024-10-02T12:00:00Z,2024-10-02T20:00:00Z,,52.4043468,1.0762977,11.03,4.59,8.57,26.66,0.58,82.71,101893.97,0.31,0.0
2024-10-02T12:00:00Z,2024-10-02T21:00:00Z,,52.4043468,1.0762977,10.55,4.25,8.6,29.06,0.57,84.44,101908.73,0.13,0.0
2024-10-02T12:00:00Z,2024-10-02T22:00:00Z,,52.4043468,1.0762977,10.33,4.04,8.46,35.34,0.44,84.75,101919.81,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T23:00:00Z,,52.4043468,1.0762977,10.17,3.92,8.8,36.85,0.67,84.28,101957.12,0.13,0.0
2024-10-02T12:00:00Z,2024-10-03T00:00:00Z,,52.4043468,1.0762977,9.96,3.89,8.71,39.71,0.38,82.55,101982.95,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T01:00:00Z,,52.4043468,1.0762977,9.2,3.29,8.03,38.44,0.01,83.96,102025.31,0.22,0.0
2024-10-02T12:00:00Z,2024-10-03T02:00:00Z,,52.4043468,1.0762977,8.61,2.69,7.24,37.58,0.04,84.91,102035.41,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T03:00:00Z,,52.4043468,1.0762977,8.5,1.99,6.45,30.95,0.41,82.87,102046.3,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T04:00:00Z,,52.4043468,1.0762977,8.5,2.02,6.43,28.13,0.59,83.02,102069.61,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T05:00:00Z,,52.4043468,1.0762977,8.93,1.83,5.84,43.06,0.75,82.08,102080.49,0.49,0.0
2024-10-02T12:00:00Z,2024-10-03T06:00:00Z,,52.4043468,1.0762977,8.93,1.16,4.05,56.27,0.5,85.22,102139.55,28.95,0.0
2024-10-02T12:00:00Z,2024-10-03T07:00:00Z,,52.4043468,1.0762977,8.83,0.99,2.93,57.95,0.47,88.04,102192.4,105.04,0.0
2024-10-02T12:00:00Z,2024-10-03T08:00:00Z,,52.4043468,1.0762977,10.33,1.01,2.7,42.84,0.66,88.2,102263.9,198.16,0.0
2024-10-02T12:00:00Z,2024-10-03T09:00:00Z,,52.4043468,1.0762977,12.16,1.42,2.24,21.92,0.52,82.87,102282.55,309.36,0.0
2024-10-02T12:00:00Z,2024-10-03T10:00:00Z,,52.4043468,1.0762977,13.75,1.92,2.23,19.03,0.54,77.65,102288.77,339.78,0.0
2024-10-02T12:00:00Z,2024-10-03T11:00:00Z,,52.4043468,1.0762977,14.41,3.73,5.06,51.16,0.75,70.4,102248.35,308.21,0.0
2024-10-02T12:00:00Z,2024-10-03T12:00:00Z,,52.4043468,1.0762977,14.76,4.57,6.48,69.88,0.49,66.32,102220.38,384.87,0.0
2024-10-02T12:00:00Z,2024-10-03T13:00:00Z,,52.4043468,1.0762977,14.86,4.74,6.47,67.88,0.38,65.22,102232.81,332.28,0.0
2024-10-02T12:00:00Z,2024-10-03T14:00:00Z,,52.4043468,1.0762977,14.62,3.99,5.52,69.73,0.36,66.08,102232.81,276.77,0.0
2024-10-02T12:00:00Z,2024-10-03T15:00:00Z,,52.4043468,1.0762977,14.47,3.23,4.78,70.9,0.31,64.28,102220.38,178.25,0.0
2024-10-02T12:00:00Z,2024-10-03T16:00:00Z,,52.4043468,1.0762977,13.83,2.21,4.33,74.91,0.19,72.38,102198.62,70.32,0.0
2024-10-02T12:00:00Z,2024-10-03T17:00:00Z,,52.4043468,1.0762977,12.27,1.8,4.31,71.39,0.06,81.22,102223.48,3.9,0.0
2024-10-02T12:00:00Z,2024-10-03T18:00:00Z,,52.4043468,1.0762977,10.76,1.28,4.02,59.46,0.19,83.18,102257.68,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T19:00:00Z,,52.4043468,1.0762977,9.85,1.26,4.2,51.08,0.26,85.22,102282.55,0.27,0.0
2024-10-02T12:00:00Z,2024-10-03T20:00:00Z,,52.4043468,1.0762977,9.42,1.38,4.68,58.4,0.44,84.59,102301.2,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T21:00:00Z,,52.4043468,1.0762977,8.93,1.12,3.96,67.18,0.06,84.91,102301.2,0.09,0.0
2024-10-02T12:00:00Z,2024-10-03T22:00:00Z,,52.4043468,1.0762977,8.4,0.96,3.09,64.65,0.58,86.16,102298.09,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T23:00:00Z,,52.4043468,1.0762977,8.07,0.99,2.98,49.47,0.29,87.57,102285.66,0.4,0.0
2024-10-02T12:00:00Z,2024-10-04T00:00:00Z,,52.4043468,1.0762977,8.07,1.01,3.05,48.78,0.74,87.73,102270.12,0.44,0.0
2024-10-02T12:00:00Z,2024-10-04T01:00:00Z,,52.4043468,1.0762977,8.29,0.65,2.38,65.95,0.32,87.1,102242.14,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T02:00:00Z,,52.4043468,1.0762977,7.75,0.78,1.8,59.75,0.21,87.73,102223.48,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T03:00:00Z,,52.4043468,1.0762977,7.21,1.05,2.82,63.94,0.65,89.46,102214.16,1.11,0.0
2024-10-02T12:00:00Z,2024-10-04T04:00:00Z,,52.4043468,1.0762977,7.64,0.93,3.0,66.22,0.7,87.89,102214.16,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T05:00:00Z,,52.4043468,1.0762977,7.64,0.93,2.45,56.86,0.22,88.36,102211.05,0.8,0.0
2024-10-02T12:00:00Z,2024-10-04T06:00:00Z,,52.4043468,1.0762977,7.0,0.87,2.73,57.99,0.04,90.55,102214.16,27.76,0.0
2024-10-02T12:00:00Z,2024-10-04T07:00:00Z,,52.4043468,1.0762977,7.11,0.83,2.98,80.22,0.3,91.02,102245.25,121.23,0.0
2024-10-02T12:00:00Z,2024-10-04T08:00:00Z,,52.4043468,1.0762977,9.15,0.62,2.76,95.59,0.06,89.14,102257.68,239.17,0.0
2024-10-02T12:00:00Z,2024-10-04T09:00:00Z,,52.4043468,1.0762977,11.95,1.07,2.58,107.64,0.37,82.24,102270.12,326.08,0.0
2024-10-02T12:00:00Z,2024-10-04T10:00:00Z,,52.4043468,1.0762977,13.96,2.0,2.35,117.69,0.06,77.69,102235.92,370.24,0.0
2024-10-02T12:00:00Z,2024-10-04T11:00:00Z,,52.4043468,1.0762977,14.67,3.52,4.8,139.33,0.68,67.81,102192.4,382.48,0.0
2024-10-02T12:00:00Z,2024-10-04T12:00:00Z,,52.4043468,1.0762977,14.84,3.96,5.31,142.01,0.47,65.3,102158.2,399.06,0.0
2024-10-02T12:00:00Z,2024-10-04T13:00:00Z,,52.4043468,1.0762977,14.84,3.71,5.01,148.09,0.47,65.14,102120.9,340.53,0.0
2024-10-02T12:00:00Z,2024-10-04T14:00:00Z,,52.4043468,1.0762977,14.65,3.39,4.58,150.34,0.44,65.85,102100.7,268.7,0.0
2024-10-02T12:00:00Z,2024-10-04T15:00:00Z,,52.4043468,1.0762977,14.26,2.91,4.1,148.76,0.32,64.98,102072.72,173.64,0.0
2024-10-02T12:00:00Z,2024-10-04T16:00:00Z,,52.4043468,1.0762977,13.48,2.13,3.75,146.41,0.29,72.7,102069.61,65.67,0.0
2024-10-02T12:00:00Z,2024-10-04T17:00:00Z,,52.4043468,1.0762977,11.89,1.88,4.3,147.81,0.37,81.61,102089.81,1.73,0.0
2024-10-02T12:00:00Z,2024-10-04T18:00:00Z,,52.4043468,1.0762977,10.22,1.83,5.2,146.26,0.0,86.47,102089.81,0.18,0.0
2024-10-02T12:00:00Z,2024-10-04T19:00:00Z,,52.4043468,1.0762977,9.26,1.46,4.81,148.92,0.0,87.89,102092.92,1.24,0.0
2024-10-02T12:00:00Z,2024-10-04T20:00:00Z,,52.4043468,1.0762977,8.5,1.47,4.92,146.78,0.0,88.67,102092.92,0.05,0.0
2024-10-02T12:00:00Z,2024-10-04T21:00:00Z,,52.4043468,1.0762977,8.07,1.28,4.89,153.94,0.43,89.3,102106.91,0.0,0.0
2024-10-02T12:00:00Z,2024-10-04T22:00:00Z,,52.4043468,1.0762977,7.75,1.28,4.87,160.82,0.99,89.61,102077.38,0.67,0.0
2024-10-02T12:00:00Z,2024-10-04T23:00:00Z,,52.4043468,1.0762977,7.54,1.18,4.68,169.27,1.0,89.77,102040.08,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T00:00:00Z,,52.4043468,1.0762977,7.54,1.07,4.27,175.03,1.0,89.14,101995.78,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T01:00:00Z,,52.4043468,1.0762977,7.43,0.95,3.98,180.09,0.99,89.14,101961.39,1.69,0.0
2024-10-02T12:00:00Z,2024-10-05T02:00:00Z,,52.4043468,1.0762977,7.43,1.09,4.53,182.08,0.95,89.77,101928.55,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T03:00:00Z,,52.4043468,1.0762977,7.43,1.1,4.46,181.84,0.87,90.24,101884.65,1.33,0.0
2024-10-02T12:00:00Z,2024-10-05T04:00:00Z,,52.4043468,1.0762977,7.32,1.22,4.8,179.22,0.3,91.18,101847.34,0.0,0.0
2024-10-02T12:00:00Z,2024-10-05T05:00:00Z,,52.4043468,1.0762977,7.21,1.31,5.15,178.34,0.01,91.34,101808.48,1.51,0.0
2024-10-02T12:00:00Z,2024-10-05T06:00:00Z,,52.4043468,1.0762977,7.0,1.4,5.38,174.4,0.0,91.49,101797.6,25.58,0.0
2024-10-02T12:00:00Z,2024-10-05T07:00:00Z,,52.4043468,1.0762977,7.54,1.35,5.1,168.94,0.0,91.34,101810.04,123.22,0.0
2024-10-02T12:00:00Z,2024-10-05T08:00:00Z,,52.4043468,1.0762977,9.58,1.49,4.98,159.52,0.01,89.93,101796.05,237.48,0.0
2024-10-02T12:00:00Z,2024-10-05T09:00:00Z,,52.4043468,1.0762977,12.0,2.58,4.82,148.68,0.06,85.69,101771.18,316.32,0.0
2024-10-02T12:00:00Z,2024-10-05T10:00:00Z,,52.4043468,1.0762977,13.45,4.48,6.74,161.19,0.52,78.16,101713.67,310.2,0.0
2024-10-02T12:00:00Z,2024-10-05T11:00:00Z,,52.4043468,1.0762977,13.85,4.98,7.33,162.57,0.57,72.98,101667.04,357.82,0.0
2024-10-02T12:00:00Z,2024-10-05T12:00:00Z,,52.4043468,1.0762977,14.28,4.87,6.97,162.66,0.61,71.48,101592.44,335.96,0.0
2024-10-02T12:00:00Z,2024-10-05T13:00:00Z,,52.4043468,1.0762977,14.33,4.95,7.22,165.64,0.53,68.71,101496.07,306.34,0.0
2024-10-02T12:00:00Z,2024-10-05T14:00:00Z,,52.4043468,1.0762977,14.26,5.13,7.76,166.47,0.47,68.63,101415.24,251.98,0.0
2024-10-02T12:00:00Z,2024-10-05T15:00:00Z,,52.4043468,1.0762977,14.02,4.95,7.82,164.77,0.5,70.32,101340.63,158.16,0.0
2024-10-02T12:00:00Z,2024-10-05T16:00:00Z,,52.4043468,1.0762977,13.34,4.04,7.0,154.34,0.06,75.16,101290.9,60.48,0.0
2024-10-02T12:00:00Z,2024-10-05T17:00:00Z,,52.4043468,1.0762977,12.0,3.82,7.77,147.9,0.08,83.96,101222.51,3.9,0.0
2024-10-02T12:00:00Z,2024-10-05T18:00:00Z,,52.4043468,1.0762977,10.92,3.75,8.73,143.22,0.43,88.36,101160.34,2.41,0.0
2024-10-02T12:00:00Z,2024-10-05T21:00:00Z,,52.4043468,1.0762977,10.92,4.09,9.35,145.27,0.75,83.65,100967.6,3.0,0.0
2024-10-02T12:00:00Z,2024-10-06T00:00:00Z,,52.4043468,1.0762977,10.33,3.99,9.07,142.55,1.0,88.2,100718.91,2.01,0.0
2024-10-02T12:00:00Z,2024-10-06T03:00:00Z,,52.4043468,1.0762977,11.52,4.99,9.21,142.83,1.0,86.79,100408.05,1.69,0.47
2024-10-02T12:00:00Z,2024-10-06T06:00:00Z,,52.4043468,1.0762977,11.52,5.37,9.29,156.21,1.0,88.83,100196.66,18.17,0.17
2024-10-02T12:00:00Z,2024-10-06T09:00:00Z,,52.4043468,1.0762977,11.52,5.34,9.17,166.44,1.0,87.89,100122.05,66.08,0.0
2024-10-02T12:00:00Z,2024-10-06T12:00:00Z,,52.4043468,1.0762977,13.4,6.46,9.89,169.85,0.97,87.1,99972.84,144.86,0.0
2024-10-02T12:00:00Z,2024-10-06T15:00:00Z,,52.4043468,1.0762977,16.31,3.22,5.12,164.86,0.65,87.57,99873.36,58.16,0.02
2024-10-02T12:00:00Z,2024-10-06T18:00:00Z,,52.4043468,1.0762977,15.32,3.98,7.56,184.11,0.91,94.32,99848.49,1.41,0.06
2024-10-02T12:00:00Z,2024-10-06T21:00:00Z,,52.4043468,1.0762977,14.74,4.81,8.51,177.19,0.9,95.57,99823.62,2.53,0.1
2024-10-02T12:00:00Z,2024-10-07T00:00:00Z,,52.4043468,1.0762977,13.42,3.89,7.71,217.61,0.56,93.69,99823.62,0.96,0.0
2024-10-02T12:00:00Z,2024-10-07T03:00:00Z,,52.4043468,1.0762977,10.87,2.12,5.89,197.21,1.0,94.95,99798.76,1.32,0.0
2024-10-02T12:00:00Z,2024-10-07T06:00:00Z,,52.4043468,1.0762977,10.44,1.69,6.17,162.9,1.0,94.63,99699.28,46.26,0.01
2024-10-02T12:00:00Z,2024-10-07T09:00:00Z,,52.4043468,1.0762977,13.42,2.32,4.69,119.45,1.0,95.57,99550.06,47.98,3.3
2024-10-02T12:00:00Z,2024-10-07T12:00:00Z,,52.4043468,1.0762977,14.04,1.46,2.71,188.82,1.0,97.14,99301.38,,
2024-10-02T12:00:00Z,2024-10-02T12:00:00Z,,52.0679429,1.1751747,14.18,4.66,8.31,39.4,0.95,84.44,101402.8,168.29,
2024-10-02T12:00:00Z,2024-10-02T13:00:00Z,,52.0679429,1.1751747,14.23,4.79,8.49,44.9,0.97,82.63,101427.68,169.64,0.0
2024-10-02T12:00:00Z,2024-10-02T14:00:00Z,,52.0679429,1.1751747,14.26,4.78,8.57,43.48,0.91,80.67,101477.41,189.23,0.0
2024-10-02T12:00:00Z,2024-10-02T15:00:00Z,,52.0679429,1.1751747,14.1,5.0,9.0,37.81,0.78,78.63,101502.28,80.85,0.03
2024-10-02T12:00:00Z,2024-10-02T16:00:00Z,,52.0679429,1.1751747,13.21,4.46,8.32,34.8,1.0,84.28,101561.35,26.16,0.0
2024-10-02T12:00:00Z,2024-10-02T17:00:00Z,,52.0679429,1.1751747,12.86,4.24,8.19,30.69,0.84,83.96,101595.54,2.73,0.0
2024-10-02T12:00:00Z,2024-10-02T18:00:00Z,,52.0679429,1.1751747,12.27,4.17,8.36,29.97,0.78,84.91,101704.34,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T19:00:00Z,,52.0679429,1.1751747,11.95,4.06,8.17,25.43,0.8,86.79,101761.85,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T20:00:00Z,,52.0679429,1.1751747,11.68,3.97,8.09,26.45,0.81,87.26,101820.92,0.18,0.0
2024-10-02T12:00:00Z,2024-10-02T21:00:00Z,,52.0679429,1.1751747,11.41,3.67,7.65,28.92,0.67,88.36,101842.68,0.27,0.0
2024-10-02T12:00:00Z,2024-10-02T22:00:00Z,,52.0679429,1.1751747,11.19,3.41,7.33,33.87,0.65,89.93,101866.77,0.0,0.0
2024-10-02T12:00:00Z,2024-10-02T23:00:00Z,,52.0679429,1.1751747,10.92,2.77,6.6,37.16,0.65,91.81,101897.47,0.4,0.0
2024-10-02T12:00:00Z,2024-10-03T00:00:00Z,,52.0679429,1.1751747,10.6,2.23,5.8,32.06,0.46,91.97,101923.89,0.05,0.0
2024-10-02T12:00:00Z,2024-10-03T01:00:00Z,,52.0679429,1.1751747,10.28,2.28,6.63,30.04,0.21,86.63,101956.92,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T02:00:00Z,,52.0679429,1.1751747,9.79,2.17,6.57,23.78,0.42,83.65,101974.02,0.22,0.0
2024-10-02T12:00:00Z,2024-10-03T03:00:00Z,,52.0679429,1.1751747,9.42,1.9,6.13,23.9,0.47,82.71,101996.55,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T04:00:00Z,,52.0679429,1.1751747,8.93,1.52,5.28,21.47,0.42,84.28,102021.42,0.58,0.0
2024-10-02T12:00:00Z,2024-10-03T05:00:00Z,,52.0679429,1.1751747,8.93,1.87,6.39,27.38,0.73,82.87,102036.97,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T06:00:00Z,,52.0679429,1.1751747,9.69,1.9,6.32,40.82,0.84,86.32,102091.37,21.86,0.0
2024-10-02T12:00:00Z,2024-10-03T07:00:00Z,,52.0679429,1.1751747,10.33,1.87,5.85,38.6,0.75,87.57,102145.77,98.48,0.0
2024-10-02T12:00:00Z,2024-10-03T08:00:00Z,,52.0679429,1.1751747,11.46,1.8,4.83,38.93,0.58,85.06,102220.38,203.56,0.0
2024-10-02T12:00:00Z,2024-10-03T09:00:00Z,,52.0679429,1.1751747,12.97,2.25,3.46,33.54,0.83,80.44,102254.57,240.81,0.0
2024-10-02T12:00:00Z,2024-10-03T10:00:00Z,,52.0679429,1.1751747,13.72,3.2,5.17,53.08,0.82,72.3,102251.46,280.98,0.0
2024-10-02T12:00:00Z,2024-10-03T11:00:00Z,,52.0679429,1.1751747,14.58,3.43,5.57,60.48,0.84,65.53,102217.27,303.86,0.0
2024-10-02T12:00:00Z,2024-10-03T12:00:00Z,,52.0679429,1.1751747,14.84,4.17,6.87,68.15,0.83,63.34,102195.51,336.01,0.0
2024-10-02T12:00:00Z,2024-10-03T13:00:00Z,,52.0679429,1.1751747,14.94,4.02,6.45,66.15,0.78,63.02,102204.84,307.36,0.0
2024-10-02T12:00:00Z,2024-10-03T14:00:00Z,,52.0679429,1.1751747,14.58,3.85,6.19,65.08,0.65,65.85,102211.05,247.86,0.0
2024-10-02T12:00:00Z,2024-10-03T15:00:00Z,,52.0679429,1.1751747,14.42,3.14,5.13,66.53,0.65,65.85,102204.84,162.46,0.0
2024-10-02T12:00:00Z,2024-10-03T16:00:00Z,,52.0679429,1.1751747,14.07,2.43,4.52,67.56,0.29,68.32,102179.97,70.55,0.0
2024-10-02T12:00:00Z,2024-10-03T17:00:00Z,,52.0679429,1.1751747,12.99,1.2,3.5,52.92,0.4,72.45,102198.62,3.24,0.0
2024-10-02T12:00:00Z,2024-10-03T18:00:00Z,,52.0679429,1.1751747,11.57,1.14,3.66,31.93,0.39,76.79,102229.7,0.89,0.0
2024-10-02T12:00:00Z,2024-10-03T19:00:00Z,,52.0679429,1.1751747,10.6,1.21,4.05,26.64,0.46,80.75,102248.35,0.36,0.0
2024-10-02T12:00:00Z,2024-10-03T20:00:00Z,,52.0679429,1.1751747,10.12,1.14,4.26,41.85,0.7,82.87,102273.23,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T21:00:00Z,,52.0679429,1.1751747,9.85,1.01,2.97,52.67,0.47,83.81,102279.45,0.84,0.0
2024-10-02T12:00:00Z,2024-10-03T22:00:00Z,,52.0679429,1.1751747,9.31,1.04,2.7,53.68,0.08,85.85,102270.12,0.0,0.0
2024-10-02T12:00:00Z,2024-10-03T23:00:00Z,,52.0679429,1.1751747,8.61,1.19,2.46,24.71,0.59,88.2,102251.46,0.22,0.0
2024-10-02T12:00:00Z,2024-10-04T00:00:00Z,,52.0679429,1.1751747,8.61,1.08,2.72,27.17,0.44,87.1,102251.46,0.53,0.0
