timestamp_utc,settlement_date,settlement_period,price
2024-07-24T13:30:00Z,2024-07-24,30,60.68
2024-07-24T14:00:00Z,2024-07-24,31,59.8
2024-07-24T14:30:00Z,2024-07-24,32,59.8
2024-07-24T15:00:00Z,2024-07-24,33,64.94
2024-07-24T15:30:00Z,2024-07-24,34,64.94
2024-07-24T16:00:00Z,2024-07-24,35,81.31
2024-07-24T16:30:00Z,2024-07-24,36,81.31
2024-07-24T17:00:00Z,2024-07-24,37,90.94
2024-07-24T17:30:00Z,2024-07-24,38,90.94
2024-07-24T18:00:00Z,2024-07-24,39,85.62
2024-07-24T18:30:00Z,2024-07-24,40,85.62
2024-07-24T19:00:00Z,2024-07-24,41,80.43
2024-07-24T19:30:00Z,2024-07-24,42,80.43
2024-07-24T20:00:00Z,2024-07-24,43,67.01
2024-07-24T20:30:00Z,2024-07-24,44,67.01
2024-07-24T21:00:00Z,2024-07-24,45,66.43
2024-07-24T21:30:00Z,2024-07-24,46,66.43
2024-07-24T22:00:00Z,2024-07-24,47,60.89
2024-07-24T22:30:00Z,2024-07-24,48,60.89
2024-07-24T23:00:00Z,2024-07-25,1,58.73
2024-07-24T23:30:00Z,2024-07-25,2,58.73
2024-07-25T00:00:00Z,2024-07-25,3,57.34
2024-07-25T00:30:00Z,2024-07-25,4,57.34
2024-07-25T01:00:00Z,2024-07-25,5,58.48
2024-07-25T01:30:00Z,2024-07-25,6,58.48
2024-07-25T02:00:00Z,2024-07-25,7,60.74
2024-07-25T02:30:00Z,2024-07-25,8,60.74
2024-07-25T03:00:00Z,2024-07-25,9,67.74
2024-07-25T03:30:00Z,2024-07-25,10,67.74
2024-07-25T04:00:00Z,2024-07-25,11,75.76
2024-07-25T04:30:00Z,2024-07-25,12,75.76
2024-07-25T05:00:00Z,2024-07-25,13,75.0
2024-07-25T05:30:00Z,2024-07-25,14,75.0
2024-07-25T06:00:00Z,2024-07-25,15,81.06
2024-07-25T06:30:00Z,2024-07-25,16,81.06
2024-07-25T07:00:00Z,2024-07-25,17,84.11
2024-07-25T07:30:00Z,2024-07-25,18,84.11
2024-07-25T08:00:00Z,2024-07-25,19,81.85
2024-07-25T08:30:00Z,2024-07-25,20,81.85
2024-07-25T09:00:00Z,2024-07-25,21,79.6
2024-07-25T09:30:00Z,2024-07-25,22,79.6
2024-07-25T10:00:00Z,2024-07-25,23,78.16
2024-07-25T10:30:00Z,2024-07-25,24,78.16
2024-07-25T11:00:00Z,2024-07-25,25,70.55
2024-07-25T11:30:00Z,2024-07-25,26,70.55
2024-07-25T12:00:00Z,2024-07-25,27,66.39
2024-07-25T12:30:00Z,2024-07-25,28,66.39
2024-07-25T13:00:00Z,2024-07-25,29,66.08
2024-07-25T13:30:00Z,2024-07-25,30,66.08
2024-07-25T14:00:00Z,2024-07-25,31,69.9
2024-07-25T14:30:00Z,2024-07-25,32,69.9
2024-07-25T15:00:00Z,2024-07-25,33,74.16
2024-07-25T15:30:00Z,2024-07-25,34,74.16
2024-07-25T16:00:00Z,2024-07-25,35,87.15
2024-07-25T16:30:00Z,2024-07-25,36,87.15
2024-07-25T17:00:00Z,2024-07-25,37,92.42
2024-07-25T17:30:00Z,2024-07-25,38,92.42
2024-07-25T18:00:00Z,2024-07-25,39,87.87
2024-07-25T18:30:00Z,2024-07-25,40,87.87
2024-07-25T19:00:00Z,2024-07-25,41,84.17
2024-07-25T19:30:00Z,2024-07-25,42,84.17
2024-07-25T20:00:00Z,2024-07-25,43,70.37
2024-07-25T20:30:00Z,2024-07-25,44,70.37
2024-07-25T21:00:00Z,2024-07-25,45,70.05
2024-07-25T21:30:00Z,2024-07-25,46,70.05
2024-07-25T22:00:00Z,2024-07-25,47,66.2
2024-07-25T22:30:00Z,2024-07-25,48,66.2
2024-07-25T23:00:00Z,2024-07-26,1,63.3
2024-07-25T23:30:00Z,2024-07-26,2,63.3
2024-07-26T00:00:00Z,2024-07-26,3,60.51
2024-07-26T00:30:00Z,2024-07-26,4,60.51
2024-07-26T01:00:00Z,2024-07-26,5,60.28
2024-07-26T01:30:00Z,2024-07-26,6,60.28
2024-07-26T02:00:00Z,2024-07-26,7,62.21
2024-07-26T02:30:00Z,2024-07-26,8,62.21
2024-07-26T03:00:00Z,2024-07-26,9,68.08
2024-07-26T03:30:00Z,2024-07-26,10,68.08
2024-07-26T04:00:00Z,2024-07-26,11,78.82
2024-07-26T04:30:00Z,2024-07-26,12,78.82
2024-07-26T05:00:00Z,2024-07-26,13,83.34
2024-07-26T05:30:00Z,2024-07-26,14,83.34
2024-07-26T06:00:00Z,2024-07-26,15,85.48
2024-07-26T06:30:00Z,2024-07-26,16,85.48
2024-07-26T07:00:00Z,2024-07-26,17,81.22
2024-07-26T07:30:00Z,2024-07-26,18,81.22
2024-07-26T08:00:00Z,2024-07-26,19,77.05
2024-07-26T08:30:00Z,2024-07-26,20,77.05
2024-07-26T09:00:00Z,2024-07-26,21,73.51
2024-07-26T09:30:00Z,2024-07-26,22,73.51
2024-07-26T10:00:00Z,2024-07-26,23,70.72
2024-07-26T10:30:00Z,2024-07-26,24,70.72
2024-07-26T11:00:00Z,2024-07-26,25,66.82
2024-07-26T11:30:00Z,2024-07-26,26,66.82
2024-07-26T12:00:00Z,2024-07-26,27,63.91
2024-07-26T12:30:00Z,2024-07-26,28,63.91
2024-07-26T13:00:00Z,2024-07-26,29,63.81
2024-07-26T13:30:00Z,2024-07-26,30,63.81
2024-07-26T14:00:00Z,2024-07-26,31,66.46
2024-07-26T14:30:00Z,2024-07-26,32,66.46
2024-07-26T15:00:00Z,2024-07-26,33,72.35
2024-07-26T15:30:00Z,2024-07-26,34,72.35
2024-07-26T16:00:00Z,2024-07-26,35,84.9
2024-07-26T16:30:00Z,2024-07-26,36,84.9
2024-07-26T17:00:00Z,2024-07-26,37,89.8
2024-07-26T17:30:00Z,2024-07-26,38,89.8
2024-07-26T18:00:00Z,2024-07-26,39,90.42
2024-07-26T18:30:00Z,2024-07-26,40,90.42
2024-07-26T19:00:00Z,2024-07-26,41,87.98
2024-07-26T19:30:00Z,2024-07-26,42,87.98
2024-07-26T20:00:00Z,2024-07-26,43,75.64
2024-07-26T20:30:00Z,2024-07-26,44,75.64
2024-07-26T21:00:00Z,2024-07-26,45,77.91
2024-07-26T21:30:00Z,2024-07-26,46,77.91
2024-07-26T22:00:00Z,2024-07-26,47,71.82
2024-07-26T22:30:00Z,2024-07-26,48,71.82
2024-07-26T23:00:00Z,2024-07-27,1,67.91
2024-07-26T23:30:00Z,2024-07-27,2,67.91
2024-07-27T00:00:00Z,2024-07-27,3,65.81
2024-07-27T00:30:00Z,2024-07-27,4,65.81
2024-07-27T01:00:00Z,2024-07-27,5,69.91
2024-07-27T01:30:00Z,2024-07-27,6,69.91
2024-07-27T02:00:00Z,2024-07-27,7,67.93
2024-07-27T02:30:00Z,2024-07-27,8,67.93
2024-07-27T03:00:00Z,2024-07-27,9,69.21
2024-07-27T03:30:00Z,2024-07-27,10,69.21
2024-07-27T04:00:00Z,2024-07-27,11,69.07
2024-07-27T04:30:00Z,2024-07-27,12,69.07
2024-07-27T05:00:00Z,2024-07-27,13,67.8
2024-07-27T05:30:00Z,2024-07-27,14,67.8
2024-07-27T06:00:00Z,2024-07-27,15,73.91
2024-07-27T06:30:00Z,2024-07-27,16,73.91
2024-07-27T07:00:00Z,2024-07-27,17,75.23
2024-07-27T07:30:00Z,2024-07-27,18,75.23
2024-07-27T08:00:00Z,2024-07-27,19,76.74
2024-07-27T08:30:00Z,2024-07-27,20,76.74
2024-07-27T09:00:00Z,2024-07-27,21,74.16
2024-07-27T09:30:00Z,2024-07-27,22,74.16
2024-07-27T10:00:00Z,2024-07-27,23,71.51
2024-07-27T10:30:00Z,2024-07-27,24,71.51
2024-07-27T11:00:00Z,2024-07-27,25,67.86
2024-07-27T11:30:00Z,2024-07-27,26,67.86
2024-07-27T12:00:00Z,2024-07-27,27,65.92
2024-07-27T12:30:00Z,2024-07-27,28,65.92
2024-07-27T13:00:00Z,2024-07-27,29,64.54
2024-07-27T13:30:00Z,2024-07-27,30,64.54
2024-07-27T14:00:00Z,2024-07-27,31,72.89
2024-07-27T14:30:00Z,2024-07-27,32,72.89
2024-07-27T15:00:00Z,2024-07-27,33,79.71
2024-07-27T15:30:00Z,2024-07-27,34,79.71
2024-07-27T16:00:00Z,2024-07-27,35,91.8
2024-07-27T16:30:00Z,2024-07-27,36,91.8
2024-07-27T17:00:00Z,2024-07-27,37,93.08
2024-07-27T17:30:00Z,2024-07-27,38,93.08
2024-07-27T18:00:00Z,2024-07-27,39,92.52
2024-07-27T18:30:00Z,2024-07-27,40,92.52
2024-07-27T19:00:00Z,2024-07-27,41,87.45
2024-07-27T19:30:00Z,2024-07-27,42,87.45
2024-07-27T20:00:00Z,2024-07-27,43,76.45
2024-07-27T20:30:00Z,2024-07-27,44,76.45
2024-07-27T21:00:00Z,2024-07-27,45,82.12
2024-07-27T21:30:00Z,2024-07-27,46,82.12
2024-07-27T22:00:00Z,2024-07-27,47,75.39
2024-07-27T22:30:00Z,2024-07-27,48,75.39
2024-07-27T23:00:00Z,2024-07-28,1,72.21
2024-07-27T23:30:00Z,2024-07-28,2,72.21
2024-07-28T00:00:00Z,2024-07-28,3,67.82
2024-07-28T00:30:00Z,2024-07-28,4,67.82
2024-07-28T01:00:00Z,2024-07-28,5,66.79
2024-07-28T01:30:00Z,2024-07-28,6,66.79
2024-07-28T02:00:00Z,2024-07-28,7,65.03
2024-07-28T02:30:00Z,2024-07-28,8,65.03
2024-07-28T03:00:00Z,2024-07-28,9,63.52
2024-07-28T03:30:00Z,2024-07-28,10,63.52
2024-07-28T04:00:00Z,2024-07-28,11,65.16
2024-07-28T04:30:00Z,2024-07-28,12,65.16
2024-07-28T05:00:00Z,2024-07-28,13,66.11
2024-07-28T05:30:00Z,2024-07-28,14,66.11
2024-07-28T06:00:00Z,2024-07-28,15,72.8
2024-07-28T06:30:00Z,2024-07-28,16,72.8
2024-07-28T07:00:00Z,2024-07-28,17,75.4
2024-07-28T07:30:00Z,2024-07-28,18,75.4
2024-07-28T08:00:00Z,2024-07-28,19,71.85
2024-07-28T08:30:00Z,2024-07-28,20,71.85
2024-07-28T09:00:00Z,2024-07-28,21,68.03
2024-07-28T09:30:00Z,2024-07-28,22,68.03
2024-07-28T10:00:00Z,2024-07-28,23,68.47
2024-07-28T10:30:00Z,2024-07-28,24,68.47
2024-07-28T11:00:00Z,2024-07-28,25,64.99
2024-07-28T11:30:00Z,2024-07-28,26,64.99
2024-07-28T12:00:00Z,2024-07-28,27,62.64
2024-07-28T12:30:00Z,2024-07-28,28,62.64
2024-07-28T13:00:00Z,2024-07-28,29,63.71
2024-07-28T13:30:00Z,2024-07-28,30,63.71
2024-07-28T14:00:00Z,2024-07-28,31,69.59
2024-07-28T14:30:00Z,2024-07-28,32,69.59
2024-07-28T15:00:00Z,2024-07-28,33,75.78
2024-07-28T15:30:00Z,2024-07-28,34,75.78
2024-07-28T16:00:00Z,2024-07-28,35,86.12
2024-07-28T16:30:00Z,2024-07-28,36,86.12
2024-07-28T17:00:00Z,2024-07-28,37,89.66
2024-07-28T17:30:00Z,2024-07-28,38,89.66
2024-07-28T18:00:00Z,2024-07-28,39,86.68
2024-07-28T18:30:00Z,2024-07-28,40,86.68
2024-07-28T19:00:00Z,2024-07-28,41,83.54
2024-07-28T19:30:00Z,2024-07-28,42,83.54
2024-07-28T20:00:00Z,2024-07-28,43,68.01
2024-07-28T20:30:00Z,2024-07-28,44,68.01
2024-07-28T21:00:00Z,2024-07-28,45,70.55
2024-07-28T21:30:00Z,2024-07-28,46,70.55
2024-07-28T22:00:00Z,2024-07-28,47,67.83
2024-07-28T22:30:00Z,2024-07-28,48,67.83
2024-07-28T23:00:00Z,2024-07-29,1,63.28
2024-07-28T23:30:00Z,2024-07-29,2,63.28
2024-07-29T00:00:00Z,2024-07-29,3,58.41
2024-07-29T00:30:00Z,2024-07-29,4,58.41
2024-07-29T01:00:00Z,2024-07-29,5,61.42
2024-07-29T01:30:00Z,2024-07-29,6,61.42
2024-07-29T02:00:00Z,2024-07-29,7,62.29
2024-07-29T02:30:00Z,2024-07-29,8,62.29
2024-07-29T03:00:00Z,2024-07-29,9,67.3
2024-07-29T03:30:00Z,2024-07-29,10,67.3
2024-07-29T04:00:00Z,2024-07-29,11,81.0
2024-07-29T04:30:00Z,2024-07-29,12,81.0
2024-07-29T05:00:00Z,2024-07-29,13,79.1
2024-07-29T05:30:00Z,2024-07-29,14,79.1
2024-07-29T06:00:00Z,2024-07-29,15,83.01
2024-07-29T06:30:00Z,2024-07-29,16,83.01
2024-07-29T07:00:00Z,2024-07-29,17,75.4
2024-07-29T07:30:00Z,2024-07-29,18,75.4
2024-07-29T08:00:00Z,2024-07-29,19,75.34
2024-07-29T08:30:00Z,2024-07-29,20,75.34
2024-07-29T09:00:00Z,2024-07-29,21,70.14
2024-07-29T09:30:00Z,2024-07-29,22,70.14
2024-07-29T10:00:00Z,2024-07-29,23,66.77
2024-07-29T10:30:00Z,2024-07-29,24,66.77
2024-07-29T11:00:00Z,2024-07-29,25,64.29
2024-07-29T11:30:00Z,2024-07-29,26,64.29
2024-07-29T12:00:00Z,2024-07-29,27,63.61
2024-07-29T12:30:00Z,2024-07-29,28,63.61
2024-07-29T13:00:00Z,2024-07-29,29,62.96
2024-07-29T13:30:00Z,2024-07-29,30,62.96
2024-07-29T14:00:00Z,2024-07-29,31,64.39
2024-07-29T14:30:00Z,2024-07-29,32,64.39
2024-07-29T15:00:00Z,2024-07-29,33,74.59
2024-07-29T15:30:00Z,2024-07-29,34,74.59
2024-07-29T16:00:00Z,2024-07-29,35,98.1
2024-07-29T16:30:00Z,2024-07-29,36,98.1
2024-07-29T17:00:00Z,2024-07-29,37,101.07
2024-07-29T17:30:00Z,2024-07-29,38,101.07
2024-07-29T18:00:00Z,2024-07-29,39,92.8
2024-07-29T18:30:00Z,2024-07-29,40,92.8
2024-07-29T19:00:00Z,2024-07-29,41,81.03
2024-07-29T19:30:00Z,2024-07-29,42,81.03
2024-07-29T20:00:00Z,2024-07-29,43,70.71
2024-07-29T20:30:00Z,2024-07-29,44,70.71
2024-07-29T21:00:00Z,2024-07-29,45,69.98
2024-07-29T21:30:00Z,2024-07-29,46,69.98
2024-07-29T22:00:00Z,2024-07-29,47,65.92
2024-07-29T22:30:00Z,2024-07-29,48,65.92
2024-07-29T23:00:00Z,2024-07-30,1,67.61
2024-07-29T23:30:00Z,2024-07-30,2,67.61
2024-07-30T00:00:00Z,2024-07-30,3,66.0
2024-07-30T00:30:00Z,2024-07-30,4,66.0
2024-07-30T01:00:00Z,2024-07-30,5,66.22
2024-07-30T01:30:00Z,2024-07-30,6,66.22
2024-07-30T02:00:00Z,2024-07-30,7,68.76
2024-07-30T02:30:00Z,2024-07-30,8,68.76
2024-07-30T03:00:00Z,2024-07-30,9,71.07
2024-07-30T03:30:00Z,2024-07-30,10,71.07
2024-07-30T04:00:00Z,2024-07-30,11,88.3
2024-07-30T04:30:00Z,2024-07-30,12,88.3
2024-07-30T05:00:00Z,2024-07-30,13,83.63
2024-07-30T05:30:00Z,2024-07-30,14,83.63
2024-07-30T06:00:00Z,2024-07-30,15,84.43
2024-07-30T06:30:00Z,2024-07-30,16,84.43
2024-07-30T07:00:00Z,2024-07-30,17,77.92
2024-07-30T07:30:00Z,2024-07-30,18,77.92
2024-07-30T08:00:00Z,2024-07-30,19,70.01
2024-07-30T08:30:00Z,2024-07-30,20,70.01
2024-07-30T09:00:00Z,2024-07-30,21,68.08
2024-07-30T09:30:00Z,2024-07-30,22,68.08
2024-07-30T10:00:00Z,2024-07-30,23,64.95
2024-07-30T10:30:00Z,2024-07-30,24,64.95
2024-07-30T11:00:00Z,2024-07-30,25,65.24
2024-07-30T11:30:00Z,2024-07-30,26,65.24
2024-07-30T12:00:00Z,2024-07-30,27,63.14
2024-07-30T12:30:00Z,2024-07-30,28,63.14
2024-07-30T13:00:00Z,2024-07-30,29,65.12
2024-07-30T13:30:00Z,2024-07-30,30,65.12
2024-07-30T14:00:00Z,2024-07-30,31,69.94
2024-07-30T14:30:00Z,2024-07-30,32,69.94
2024-07-30T15:00:00Z,2024-07-30,33,79.29
2024-07-30T15:30:00Z,2024-07-30,34,79.29
2024-07-30T16:00:00Z,2024-07-30,35,95.14
2024-07-30T16:30:00Z,2024-07-30,36,95.14
2024-07-30T17:00:00Z,2024-07-30,37,105.98
2024-07-30T17:30:00Z,2024-07-30,38,105.98
2024-07-30T18:00:00Z,2024-07-30,39,100.27
2024-07-30T18:30:00Z,2024-07-30,40,100.27
2024-07-30T19:00:00Z,2024-07-30,41,91.27
2024-07-30T19:30:00Z,2024-07-30,42,91.27
2024-07-30T20:00:00Z,2024-07-30,43,80.02
2024-07-30T20:30:00Z,2024-07-30,44,80.02
2024-07-30T21:00:00Z,2024-07-30,45,79.32
2024-07-30T21:30:00Z,2024-07-30,46,79.32
2024-07-30T22:00:00Z,2024-07-30,47,73.64
2024-07-30T22:30:00Z,2024-07-30,48,73.64
2024-07-30T23:00:00Z,2024-07-31,1,70.3
2024-07-30T23:30:00Z,2024-07-31,2,70.3
2024-07-31T00:00:00Z,2024-07-31,3,67.12
2024-07-31T00:30:00Z,2024-07-31,4,67.12
2024-07-31T01:00:00Z,2024-07-31,5,67.14
2024-07-31T01:30:00Z,2024-07-31,6,67.14
2024-07-31T02:00:00Z,2024-07-31,7,66.72
2024-07-31T02:30:00Z,2024-07-31,8,66.72
2024-07-31T03:00:00Z,2024-07-31,9,69.26
2024-07-31T03:30:00Z,2024-07-31,10,69.26
2024-07-31T04:00:00Z,2024-07-31,11,83.02
2024-07-31T04:30:00Z,2024-07-31,12,83.02
2024-07-31T05:00:00Z,2024-07-31,13,82.86
2024-07-31T05:30:00Z,2024-07-31,14,82.86
2024-07-31T06:00:00Z,2024-07-31,15,82.7
2024-07-31T06:30:00Z,2024-07-31,16,82.7
2024-07-31T07:00:00Z,2024-07-31,17,80.68
2024-07-31T07:30:00Z,2024-07-31,18,80.68
2024-07-31T08:00:00Z,2024-07-31,19,77.4
2024-07-31T08:30:00Z,2024-07-31,20,77.4
2024-07-31T09:00:00Z,2024-07-31,21,71.71
2024-07-31T09:30:00Z,2024-07-31,22,71.71
2024-07-31T10:00:00Z,2024-07-31,23,72.02
2024-07-31T10:30:00Z,2024-07-31,24,72.02
2024-07-31T11:00:00Z,2024-07-31,25,67.64
2024-07-31T11:30:00Z,2024-07-31,26,67.64
2024-07-31T12:00:00Z,2024-07-31,27,68.98
2024-07-31T12:30:00Z,2024-07-31,28,68.98
2024-07-31T13:00:00Z,2024-07-31,29,72.87
2024-07-31T13:30:00Z,2024-07-31,30,72.87
2024-07-31T14:00:00Z,2024-07-31,31,76.21
2024-07-31T14:30:00Z,2024-07-31,32,76.21
2024-07-31T15:00:00Z,2024-07-31,33,81.48
2024-07-31T15:30:00Z,2024-07-31,34,81.48
2024-07-31T16:00:00Z,2024-07-31,35,95.39
2024-07-31T16:30:00Z,2024-07-31,36,95.39
2024-07-31T17:00:00Z,2024-07-31,37,102.91
2024-07-31T17:30:00Z,2024-07-31,38,102.91
2024-07-31T18:00:00Z,2024-07-31,39,97.92
2024-07-31T18:30:00Z,2024-07-31,40,97.92
2024-07-31T19:00:00Z,2024-07-31,41,91.76
2024-07-31T19:30:00Z,2024-07-31,42,91.76
2024-07-31T20:00:00Z,2024-07-31,43,79.96
2024-07-31T20:30:00Z,2024-07-31,44,79.96
2024-07-31T21:00:00Z,2024-07-31,45,82.92
2024-07-31T21:30:00Z,2024-07-31,46,82.92
2024-07-31T22:00:00Z,2024-07-31,47,72.68
2024-07-31T22:30:00Z,2024-07-31,48,72.68
2024-07-31T23:00:00Z,2024-08-01,1,68.66
2024-07-31T23:30:00Z,2024-08-01,2,68.66
2024-08-01T00:00:00Z,2024-08-01,3,66.51
2024-08-01T00:30:00Z,2024-08-01,4,66.51
2024-08-01T01:00:00Z,2024-08-01,5,65.47
2024-08-01T01:30:00Z,2024-08-01,6,65.47
2024-08-01T02:00:00Z,2024-08-01,7,68.11
2024-08-01T02:30:00Z,2024-08-01,8,68.11
2024-08-01T03:00:00Z,2024-08-01,9,74.62
2024-08-01T03:30:00Z,2024-08-01,10,74.62
2024-08-01T04:00:00Z,2024-08-01,11,87.12
2024-08-01T04:30:00Z,2024-08-01,12,87.12
2024-08-01T05:00:00Z,2024-08-01,13,91.1
2024-08-01T05:30:00Z,2024-08-01,14,91.1
2024-08-01T06:00:00Z,2024-08-01,15,96.19
2024-08-01T06:30:00Z,2024-08-01,16,96.19
2024-08-01T07:00:00Z,2024-08-01,17,93.55
2024-08-01T07:30:00Z,2024-08-01,18,93.55
2024-08-01T08:00:00Z,2024-08-01,19,84.3
2024-08-01T08:30:00Z,2024-08-01,20,84.3
2024-08-01T09:00:00Z,2024-08-01,21,80.45
2024-08-01T09:30:00Z,2024-08-01,22,80.45
2024-08-01T10:00:00Z,2024-08-01,23,76.35
2024-08-01T10:30:00Z,2024-08-01,24,76.35
2024-08-01T11:00:00Z,2024-08-01,25,71.08
2024-08-01T11:30:00Z,2024-08-01,26,71.08
2024-08-01T12:00:00Z,2024-08-01,27,68.52
2024-08-01T12:30:00Z,2024-08-01,28,68.52
2024-08-01T13:00:00Z,2024-08-01,29,70.55
2024-08-01T13:30:00Z,2024-08-01,30,70.55
2024-08-01T14:00:00Z,2024-08-01,31,77.91
2024-08-01T14:30:00Z,2024-08-01,32,77.91
2024-08-01T15:00:00Z,2024-08-01,33,85.08
2024-08-01T15:30:00Z,2024-08-01,34,85.08
2024-08-01T16:00:00Z,2024-08-01,35,98.94
2024-08-01T16:30:00Z,2024-08-01,36,98.94
2024-08-01T17:00:00Z,2024-08-01,37,98.83
2024-08-01T17:30:00Z,2024-08-01,38,98.83
2024-08-01T18:00:00Z,2024-08-01,39,99.7
2024-08-01T18:30:00Z,2024-08-01,40,99.7
2024-08-01T19:00:00Z,2024-08-01,41,95.24
2024-08-01T19:30:00Z,2024-08-01,42,95.24
2024-08-01T20:00:00Z,2024-08-01,43,84.88
2024-08-01T20:30:00Z,2024-08-01,44,84.88
2024-08-01T21:00:00Z,2024-08-01,45,83.27
2024-08-01T21:30:00Z,2024-08-01,46,83.27
2024-08-01T22:00:00Z,2024-08-01,47,79.17
2024-08-01T22:30:00Z,2024-08-01,48,79.17
2024-08-01T23:00:00Z,2024-08-02,1,76.0
2024-08-01T23:30:00Z,2024-08-02,2,76.0
2024-08-02T00:00:00Z,2024-08-02,3,70.23
2024-08-02T00:30:00Z,2024-08-02,4,70.23
2024-08-02T01:00:00Z,2024-08-02,5,69.46
2024-08-02T01:30:00Z,2024-08-02,6,69.46
2024-08-02T02:00:00Z,2024-08-02,7,65.11
2024-08-02T02:30:00Z,2024-08-02,8,65.11
2024-08-02T03:00:00Z,2024-08-02,9,71.68
2024-08-02T03:30:00Z,2024-08-02,10,71.68
2024-08-02T04:00:00Z,2024-08-02,11,83.48
2024-08-02T04:30:00Z,2024-08-02,12,83.48
2024-08-02T05:00:00Z,2024-08-02,13,96.12
2024-08-02T05:30:00Z,2024-08-02,14,96.12
2024-08-02T06:00:00Z,2024-08-02,15,84.71
2024-08-02T06:30:00Z,2024-08-02,16,84.71
2024-08-02T07:00:00Z,2024-08-02,17,77.34
2024-08-02T07:30:00Z,2024-08-02,18,77.34
2024-08-02T08:00:00Z,2024-08-02,19,72.31
2024-08-02T08:30:00Z,2024-08-02,20,72.31
2024-08-02T09:00:00Z,2024-08-02,21,62.57
2024-08-02T09:30:00Z,2024-08-02,22,62.57
2024-08-02T10:00:00Z,2024-08-02,23,56.52
2024-08-02T10:30:00Z,2024-08-02,24,56.52
2024-08-02T11:00:00Z,2024-08-02,25,48.93
2024-08-02T11:30:00Z,2024-08-02,26,48.93
2024-08-02T12:00:00Z,2024-08-02,27,48.86
2024-08-02T12:30:00Z,2024-08-02,28,48.86
2024-08-02T13:00:00Z,2024-08-02,29,53.28
2024-08-02T13:30:00Z,2024-08-02,30,53.28
2024-08-02T14:00:00Z,2024-08-02,31,62.8
2024-08-02T14:30:00Z,2024-08-02,32,62.8
2024-08-02T15:00:00Z,2024-08-02,33,74.78
2024-08-02T15:30:00Z,2024-08-02,34,74.78
2024-08-02T16:00:00Z,2024-08-02,35,84.66
2024-08-02T16:30:00Z,2024-08-02,36,84.66
2024-08-02T17:00:00Z,2024-08-02,37,92.61
2024-08-02T17:30:00Z,2024-08-02,38,92.61
2024-08-02T18:00:00Z,2024-08-02,39,91.62
2024-08-02T18:30:00Z,2024-08-02,40,91.62
2024-08-02T19:00:00Z,2024-08-02,41,91.97
2024-08-02T19:30:00Z,2024-08-02,42,91.97
2024-08-02T20:00:00Z,2024-08-02,43,80.73
2024-08-02T20:30:00Z,2024-08-02,44,80.73
2024-08-02T21:00:00Z,2024-08-02,45,80.51
2024-08-02T21:30:00Z,2024-08-02,46,80.51
2024-08-02T22:00:00Z,2024-08-02,47,79.04
2024-08-02T22:30:00Z,2024-08-02,48,79.04
2024-08-02T23:00:00Z,2024-08-03,1,74.1
2024-08-02T23:30:00Z,2024-08-03,2,74.1
2024-08-03T00:00:00Z,2024-08-03,3,72.83
2024-08-03T00:30:00Z,2024-08-03,4,72.83
2024-08-03T01:00:00Z,2024-08-03,5,70.77
2024-08-03T01:30:00Z,2024-08-03,6,70.77
2024-08-03T02:00:00Z,2024-08-03,7,72.83
2024-08-03T02:30:00Z,2024-08-03,8,72.83
2024-08-03T03:00:00Z,2024-08-03,9,74.47
2024-08-03T03:30:00Z,2024-08-03,10,74.47
2024-08-03T04:00:00Z,2024-08-03,11,77.21
2024-08-03T04:30:00Z,2024-08-03,12,77.21
2024-08-03T05:00:00Z,2024-08-03,13,75.44
2024-08-03T05:30:00Z,2024-08-03,14,75.44
2024-08-03T06:00:00Z,2024-08-03,15,88.2
2024-08-03T06:30:00Z,2024-08-03,16,88.2
2024-08-03T07:00:00Z,2024-08-03,17,95.39
2024-08-03T07:30:00Z,2024-08-03,18,95.39
2024-08-03T08:00:00Z,2024-08-03,19,91.84
2024-08-03T08:30:00Z,2024-08-03,20,91.84
2024-08-03T09:00:00Z,2024-08-03,21,87.85
2024-08-03T09:30:00Z,2024-08-03,22,87.85
2024-08-03T10:00:00Z,2024-08-03,23,84.13
2024-08-03T10:30:00Z,2024-08-03,24,84.13
2024-08-03T11:00:00Z,2024-08-03,25,65.98
2024-08-03T11:30:00Z,2024-08-03,26,65.98
2024-08-03T12:00:00Z,2024-08-03,27,59.82
2024-08-03T12:30:00Z,2024-08-03,28,59.82
2024-08-03T13:00:00Z,2024-08-03,29,59.85
2024-08-03T13:30:00Z,2024-08-03,30,59.85
2024-08-03T14:00:00Z,2024-08-03,31,64.97
2024-08-03T14:30:00Z,2024-08-03,32,64.97
2024-08-03T15:00:00Z,2024-08-03,33,77.39
2024-08-03T15:30:00Z,2024-08-03,34,77.39
2024-08-03T16:00:00Z,2024-08-03,35,88.04
2024-08-03T16:30:00Z,2024-08-03,36,88.04
2024-08-03T17:00:00Z,2024-08-03,37,94.01
2024-08-03T17:30:00Z,2024-08-03,38,94.01
2024-08-03T18:00:00Z,2024-08-03,39,95.96
2024-08-03T18:30:00Z,2024-08-03,40,95.96
2024-08-03T19:00:00Z,2024-08-03,41,95.7
2024-08-03T19:30:00Z,2024-08-03,42,95.7
2024-08-03T20:00:00Z,2024-08-03,43,78.59
2024-08-03T20:30:00Z,2024-08-03,44,78.59
2024-08-03T21:00:00Z,2024-08-03,45,86.26
2024-08-03T21:30:00Z,2024-08-03,46,86.26
2024-08-03T22:00:00Z,2024-08-03,47,79.84
2024-08-03T22:30:00Z,2024-08-03,48,79.84
