timestamp_utc,settlement_date,settlement_period,imbalance_price
2024-07-12T09:00:00Z,2024-07-12,21,54.0
2024-07-12T09:30:00Z,2024-07-12,22,54.0
2024-07-12T10:00:00Z,2024-07-12,23,54.0
2024-07-12T10:30:00Z,2024-07-12,24,54.0
2024-07-12T11:00:00Z,2024-07-12,25,54.5
2024-07-12T11:30:00Z,2024-07-12,26,48.43
2024-07-12T12:00:00Z,2024-07-12,27,44.08
2024-07-12T12:30:00Z,2024-07-12,28,57.36
2024-07-12T13:00:00Z,2024-07-12,29,90.0
2024-07-12T13:30:00Z,2024-07-12,30,90.0
2024-07-12T14:00:00Z,2024-07-12,31,54.0
2024-07-12T14:30:00Z,2024-07-12,32,54.5
2024-07-12T15:00:00Z,2024-07-12,33,55.0
2024-07-12T15:30:00Z,2024-07-12,34,55.0
2024-07-12T16:00:00Z,2024-07-12,35,55.1
2024-07-12T16:30:00Z,2024-07-12,36,99.5
2024-07-12T17:00:00Z,2024-07-12,37,99.5
2024-07-12T17:30:00Z,2024-07-12,38,89.11023487056403
2024-07-12T18:00:00Z,2024-07-12,39,55.1
2024-07-12T18:30:00Z,2024-07-12,40,55.10218981595147
2024-07-12T19:00:00Z,2024-07-12,41,55.1
2024-07-12T19:30:00Z,2024-07-12,42,55.0
2024-07-12T20:00:00Z,2024-07-12,43,54.55
2024-07-12T20:30:00Z,2024-07-12,44,55.0
2024-07-12T21:00:00Z,2024-07-12,45,95.0
2024-07-12T21:30:00Z,2024-07-12,46,100.0
2024-07-12T22:00:00Z,2024-07-12,47,55.13
2024-07-12T22:30:00Z,2024-07-12,48,55.13
2024-07-12T23:00:00Z,2024-07-13,1,36.12
2024-07-12T23:30:00Z,2024-07-13,2,54.08
2024-07-13T00:00:00Z,2024-07-13,3,51.29
2024-07-13T00:30:00Z,2024-07-13,4,48.43
2024-07-13T01:00:00Z,2024-07-13,5,93.45
2024-07-13T01:30:00Z,2024-07-13,6,34.89
2024-07-13T02:00:00Z,2024-07-13,7,25.23013333333333
2024-07-13T02:30:00Z,2024-07-13,8,92.0
2024-07-13T03:00:00Z,2024-07-13,9,48.97
2024-07-13T03:30:00Z,2024-07-13,10,23.04
2024-07-13T04:00:00Z,2024-07-13,11,44.99
2024-07-13T04:30:00Z,2024-07-13,12,93.45
2024-07-13T05:00:00Z,2024-07-13,13,26.0
2024-07-13T05:30:00Z,2024-07-13,14,23.59
2024-07-13T06:00:00Z,2024-07-13,15,37.0
2024-07-13T06:30:00Z,2024-07-13,16,51.5
2024-07-13T07:00:00Z,2024-07-13,17,41.5
2024-07-13T07:30:00Z,2024-07-13,18,51.5
2024-07-13T08:00:00Z,2024-07-13,19,-21.62
2024-07-13T08:30:00Z,2024-07-13,20,95.0
2024-07-13T09:00:00Z,2024-07-13,21,51.5
2024-07-13T09:30:00Z,2024-07-13,22,52.0
2024-07-13T10:00:00Z,2024-07-13,23,51.5
2024-07-13T10:30:00Z,2024-07-13,24,92.61
2024-07-13T11:00:00Z,2024-07-13,25,48.0
2024-07-13T11:30:00Z,2024-07-13,26,50.2
2024-07-13T12:00:00Z,2024-07-13,27,50.2
2024-07-13T12:30:00Z,2024-07-13,28,41.0
2024-07-13T13:00:00Z,2024-07-13,29,91.5
2024-07-13T13:30:00Z,2024-07-13,30,93.75
2024-07-13T14:00:00Z,2024-07-13,31,93.75
2024-07-13T14:30:00Z,2024-07-13,32,93.0
2024-07-13T15:00:00Z,2024-07-13,33,93.0
2024-07-13T15:30:00Z,2024-07-13,34,109.24
2024-07-13T16:00:00Z,2024-07-13,35,112.0
2024-07-13T16:30:00Z,2024-07-13,36,109.24
2024-07-13T17:00:00Z,2024-07-13,37,106.4
2024-07-13T17:30:00Z,2024-07-13,38,109.0
2024-07-13T18:00:00Z,2024-07-13,39,109.44
2024-07-13T18:30:00Z,2024-07-13,40,108.221649713529
2024-07-13T19:00:00Z,2024-07-13,41,32.12
2024-07-13T19:30:00Z,2024-07-13,42,20.0
2024-07-13T20:00:00Z,2024-07-13,43,80.21
2024-07-13T20:30:00Z,2024-07-13,44,72.15
2024-07-13T21:00:00Z,2024-07-13,45,109.0
2024-07-13T21:30:00Z,2024-07-13,46,32.12
2024-07-13T22:00:00Z,2024-07-13,47,109.41
2024-07-13T22:30:00Z,2024-07-13,48,95.0
2024-07-13T23:00:00Z,2024-07-14,1,42.86
2024-07-13T23:30:00Z,2024-07-14,2,42.42
2024-07-14T00:00:00Z,2024-07-14,3,35.0
2024-07-14T00:30:00Z,2024-07-14,4,32.88
2024-07-14T01:00:00Z,2024-07-14,5,28.2899173553719
2024-07-14T01:30:00Z,2024-07-14,6,28.0
2024-07-14T02:00:00Z,2024-07-14,7,25.77
2024-07-14T02:30:00Z,2024-07-14,8,25.77
2024-07-14T03:00:00Z,2024-07-14,9,18.2
2024-07-14T03:30:00Z,2024-07-14,10,18.86
2024-07-14T04:00:00Z,2024-07-14,11,13.33
2024-07-14T04:30:00Z,2024-07-14,12,12.57009708737864
2024-07-14T05:00:00Z,2024-07-14,13,8.6
2024-07-14T05:30:00Z,2024-07-14,14,88.0
2024-07-14T06:00:00Z,2024-07-14,15,88.0
2024-07-14T06:30:00Z,2024-07-14,16,88.0
2024-07-14T07:00:00Z,2024-07-14,17,94.0
2024-07-14T07:30:00Z,2024-07-14,18,52.0
2024-07-14T08:00:00Z,2024-07-14,19,94.0
2024-07-14T08:30:00Z,2024-07-14,20,58.81
2024-07-14T09:00:00Z,2024-07-14,21,57.51
2024-07-14T09:30:00Z,2024-07-14,22,93.75
2024-07-14T10:00:00Z,2024-07-14,23,93.58723958333331
2024-07-14T10:30:00Z,2024-07-14,24,87.8725158957891
2024-07-14T11:00:00Z,2024-07-14,25,94.0
2024-07-14T11:30:00Z,2024-07-14,26,94.0
2024-07-14T12:00:00Z,2024-07-14,27,114.0
2024-07-14T12:30:00Z,2024-07-14,28,94.0
2024-07-14T13:00:00Z,2024-07-14,29,94.0
2024-07-14T13:30:00Z,2024-07-14,30,94.0
2024-07-14T14:00:00Z,2024-07-14,31,35.0
2024-07-14T14:30:00Z,2024-07-14,32,93.75
2024-07-14T15:00:00Z,2024-07-14,33,48.0
2024-07-14T15:30:00Z,2024-07-14,34,20.0
2024-07-14T16:00:00Z,2024-07-14,35,20.0
2024-07-14T16:30:00Z,2024-07-14,36,20.02
2024-07-14T17:00:00Z,2024-07-14,37,50.2
2024-07-14T17:30:00Z,2024-07-14,38,41.0
2024-07-14T18:00:00Z,2024-07-14,39,35.1
2024-07-14T18:30:00Z,2024-07-14,40,35.1
2024-07-14T19:00:00Z,2024-07-14,41,35.0
2024-07-14T19:30:00Z,2024-07-14,42,35.0
2024-07-14T20:00:00Z,2024-07-14,43,34.369517656912834
2024-07-14T20:30:00Z,2024-07-14,44,35.15
2024-07-14T21:00:00Z,2024-07-14,45,35.15
2024-07-14T21:30:00Z,2024-07-14,46,35.15
2024-07-14T22:00:00Z,2024-07-14,47,99.0
2024-07-14T22:30:00Z,2024-07-14,48,95.0
2024-07-14T23:00:00Z,2024-07-15,1,44.0
2024-07-14T23:30:00Z,2024-07-15,2,29.72
2024-07-15T00:00:00Z,2024-07-15,3,99.0
2024-07-15T00:30:00Z,2024-07-15,4,48.81
2024-07-15T01:00:00Z,2024-07-15,5,99.0
2024-07-15T01:30:00Z,2024-07-15,6,95.0
2024-07-15T02:00:00Z,2024-07-15,7,98.9
2024-07-15T02:30:00Z,2024-07-15,8,43.16
2024-07-15T03:00:00Z,2024-07-15,9,48.4
2024-07-15T03:30:00Z,2024-07-15,10,95.0
2024-07-15T04:00:00Z,2024-07-15,11,51.36
2024-07-15T04:30:00Z,2024-07-15,12,47.23413333663056
2024-07-15T05:00:00Z,2024-07-15,13,26.0
2024-07-15T05:30:00Z,2024-07-15,14,20.0
2024-07-15T06:00:00Z,2024-07-15,15,52.11
2024-07-15T06:30:00Z,2024-07-15,16,91.25734498252208
2024-07-15T07:00:00Z,2024-07-15,17,101.000099960016
2024-07-15T07:30:00Z,2024-07-15,18,96.9
2024-07-15T08:00:00Z,2024-07-15,19,91.0
2024-07-15T08:30:00Z,2024-07-15,20,57.19
2024-07-15T09:00:00Z,2024-07-15,21,57.19
2024-07-15T09:30:00Z,2024-07-15,22,57.268056973718
2024-07-15T10:00:00Z,2024-07-15,23,96.0
2024-07-15T10:30:00Z,2024-07-15,24,96.0
2024-07-15T11:00:00Z,2024-07-15,25,96.0
2024-07-15T11:30:00Z,2024-07-15,26,96.0
2024-07-15T12:00:00Z,2024-07-15,27,96.0
2024-07-15T12:30:00Z,2024-07-15,28,96.0
2024-07-15T13:00:00Z,2024-07-15,29,96.0
2024-07-15T13:30:00Z,2024-07-15,30,96.0
2024-07-15T14:00:00Z,2024-07-15,31,96.0
2024-07-15T14:30:00Z,2024-07-15,32,96.0
2024-07-15T15:00:00Z,2024-07-15,33,99.0
2024-07-15T15:30:00Z,2024-07-15,34,96.0
2024-07-15T16:00:00Z,2024-07-15,35,109.9
2024-07-15T16:30:00Z,2024-07-15,36,107.48
2024-07-15T17:00:00Z,2024-07-15,37,109.9
2024-07-15T17:30:00Z,2024-07-15,38,114.0
2024-07-15T18:00:00Z,2024-07-15,39,125.0
2024-07-15T18:30:00Z,2024-07-15,40,123.0
2024-07-15T19:00:00Z,2024-07-15,41,114.0
2024-07-15T19:30:00Z,2024-07-15,42,66.0
2024-07-15T20:00:00Z,2024-07-15,43,114.5
2024-07-15T20:30:00Z,2024-07-15,44,58.3
2024-07-15T21:00:00Z,2024-07-15,45,58.3
2024-07-15T21:30:00Z,2024-07-15,46,58.45
2024-07-15T22:00:00Z,2024-07-15,47,58.45
2024-07-15T22:30:00Z,2024-07-15,48,89.0
2024-07-15T23:00:00Z,2024-07-16,1,71.86
2024-07-15T23:30:00Z,2024-07-16,2,72.35
2024-07-16T00:00:00Z,2024-07-16,3,90.0
2024-07-16T00:30:00Z,2024-07-16,4,97.0
2024-07-16T01:00:00Z,2024-07-16,5,89.0
2024-07-16T01:30:00Z,2024-07-16,6,37.0
2024-07-16T02:00:00Z,2024-07-16,7,37.0
2024-07-16T02:30:00Z,2024-07-16,8,89.0
2024-07-16T03:00:00Z,2024-07-16,9,37.0
2024-07-16T03:30:00Z,2024-07-16,10,37.0
2024-07-16T04:00:00Z,2024-07-16,11,67.68
2024-07-16T04:30:00Z,2024-07-16,12,101.0
2024-07-16T05:00:00Z,2024-07-16,13,117.0
2024-07-16T05:30:00Z,2024-07-16,14,117.0
2024-07-16T06:00:00Z,2024-07-16,15,117.0
2024-07-16T06:30:00Z,2024-07-16,16,117.0
2024-07-16T07:00:00Z,2024-07-16,17,117.0
2024-07-16T07:30:00Z,2024-07-16,18,95.0
2024-07-16T08:00:00Z,2024-07-16,19,95.0
2024-07-16T08:30:00Z,2024-07-16,20,95.0
2024-07-16T09:00:00Z,2024-07-16,21,95.0
2024-07-16T09:30:00Z,2024-07-16,22,95.0
2024-07-16T10:00:00Z,2024-07-16,23,95.0
2024-07-16T10:30:00Z,2024-07-16,24,93.0
2024-07-16T11:00:00Z,2024-07-16,25,58.3
2024-07-16T11:30:00Z,2024-07-16,26,61.0
2024-07-16T12:00:00Z,2024-07-16,27,93.0
2024-07-16T12:30:00Z,2024-07-16,28,61.1
2024-07-16T13:00:00Z,2024-07-16,29,95.0
2024-07-16T13:30:00Z,2024-07-16,30,95.0
2024-07-16T14:00:00Z,2024-07-16,31,95.0
2024-07-16T14:30:00Z,2024-07-16,32,95.0
2024-07-16T15:00:00Z,2024-07-16,33,61.0
2024-07-16T15:30:00Z,2024-07-16,34,58.33
2024-07-16T16:00:00Z,2024-07-16,35,95.0
2024-07-16T16:30:00Z,2024-07-16,36,112.0
2024-07-16T17:00:00Z,2024-07-16,37,112.0
2024-07-16T17:30:00Z,2024-07-16,38,117.0
2024-07-16T18:00:00Z,2024-07-16,39,117.0
2024-07-16T18:30:00Z,2024-07-16,40,117.5
2024-07-16T19:00:00Z,2024-07-16,41,112.0
2024-07-16T19:30:00Z,2024-07-16,42,142.38709463945708
2024-07-16T20:00:00Z,2024-07-16,43,134.68
2024-07-16T20:30:00Z,2024-07-16,44,117.0
2024-07-16T21:00:00Z,2024-07-16,45,117.0
2024-07-16T21:30:00Z,2024-07-16,46,109.89
2024-07-16T22:00:00Z,2024-07-16,47,59.6
2024-07-16T22:30:00Z,2024-07-16,48,89.0
2024-07-16T23:00:00Z,2024-07-17,1,88.2
2024-07-16T23:30:00Z,2024-07-17,2,89.0
2024-07-17T00:00:00Z,2024-07-17,3,89.0
2024-07-17T00:30:00Z,2024-07-17,4,75.14
2024-07-17T01:00:00Z,2024-07-17,5,59.6
2024-07-17T01:30:00Z,2024-07-17,6,59.6
2024-07-17T02:00:00Z,2024-07-17,7,59.1
2024-07-17T02:30:00Z,2024-07-17,8,59.7
2024-07-17T03:00:00Z,2024-07-17,9,59.7
2024-07-17T03:30:00Z,2024-07-17,10,59.7
2024-07-17T04:00:00Z,2024-07-17,11,59.7
2024-07-17T04:30:00Z,2024-07-17,12,59.7
2024-07-17T05:00:00Z,2024-07-17,13,100.0
2024-07-17T05:30:00Z,2024-07-17,14,91.22
2024-07-17T06:00:00Z,2024-07-17,15,117.0
2024-07-17T06:30:00Z,2024-07-17,16,117.0
2024-07-17T07:00:00Z,2024-07-17,17,117.0
2024-07-17T07:30:00Z,2024-07-17,18,62.0
2024-07-17T08:00:00Z,2024-07-17,19,61.0
2024-07-17T08:30:00Z,2024-07-17,20,59.63205448540964
2024-07-17T09:00:00Z,2024-07-17,21,59.0
2024-07-17T09:30:00Z,2024-07-17,22,59.1
2024-07-17T10:00:00Z,2024-07-17,23,59.6
2024-07-17T10:30:00Z,2024-07-17,24,93.75
2024-07-17T11:00:00Z,2024-07-17,25,92.0
2024-07-17T11:30:00Z,2024-07-17,26,60.0
2024-07-17T12:00:00Z,2024-07-17,27,91.99965565155952
2024-07-17T12:30:00Z,2024-07-17,28,60.0
2024-07-17T13:00:00Z,2024-07-17,29,60.0
2024-07-17T13:30:00Z,2024-07-17,30,60.0
2024-07-17T14:00:00Z,2024-07-17,31,60.0
2024-07-17T14:30:00Z,2024-07-17,32,60.0
2024-07-17T15:00:00Z,2024-07-17,33,59.7
2024-07-17T15:30:00Z,2024-07-17,34,60.1
2024-07-17T16:00:00Z,2024-07-17,35,60.1
2024-07-17T16:30:00Z,2024-07-17,36,60.1
2024-07-17T17:00:00Z,2024-07-17,37,63.0
2024-07-17T17:30:00Z,2024-07-17,38,63.0
2024-07-17T18:00:00Z,2024-07-17,39,109.27
2024-07-17T18:30:00Z,2024-07-17,40,110.0704
2024-07-17T19:00:00Z,2024-07-17,41,109.95
2024-07-17T19:30:00Z,2024-07-17,42,107.65012987012987
2024-07-17T20:00:00Z,2024-07-17,43,100.62
2024-07-17T20:30:00Z,2024-07-17,44,100.62
2024-07-17T21:00:00Z,2024-07-17,45,81.08
2024-07-17T21:30:00Z,2024-07-17,46,57.0
2024-07-17T22:00:00Z,2024-07-17,47,57.0
2024-07-17T22:30:00Z,2024-07-17,48,98.0
2024-07-17T23:00:00Z,2024-07-18,1,64.14
2024-07-17T23:30:00Z,2024-07-18,2,61.68
2024-07-18T00:00:00Z,2024-07-18,3,90.0
2024-07-18T00:30:00Z,2024-07-18,4,90.0
2024-07-18T01:00:00Z,2024-07-18,5,90.0
2024-07-18T01:30:00Z,2024-07-18,6,30.0
2024-07-18T02:00:00Z,2024-07-18,7,30.0
2024-07-18T02:30:00Z,2024-07-18,8,30.0
2024-07-18T03:00:00Z,2024-07-18,9,92.08
2024-07-18T03:30:00Z,2024-07-18,10,40.0
2024-07-18T04:00:00Z,2024-07-18,11,58.3
2024-07-18T04:30:00Z,2024-07-18,12,35.0
2024-07-18T05:00:00Z,2024-07-18,13,40.0
2024-07-18T05:30:00Z,2024-07-18,14,58.0
2024-07-18T06:00:00Z,2024-07-18,15,58.0
2024-07-18T06:30:00Z,2024-07-18,16,59.6
2024-07-18T07:00:00Z,2024-07-18,17,40.7493796394912
2024-07-18T07:30:00Z,2024-07-18,18,49.2286575275757
2024-07-18T08:00:00Z,2024-07-18,19,57.01
2024-07-18T08:30:00Z,2024-07-18,20,74.6
2024-07-18T09:00:00Z,2024-07-18,21,57.0
2024-07-18T09:30:00Z,2024-07-18,22,67.06402102980773
2024-07-18T10:00:00Z,2024-07-18,23,41.0
2024-07-18T10:30:00Z,2024-07-18,24,57.0
2024-07-18T11:00:00Z,2024-07-18,25,81.95
2024-07-18T11:30:00Z,2024-07-18,26,41.1
2024-07-18T12:00:00Z,2024-07-18,27,43.0
2024-07-18T12:30:00Z,2024-07-18,28,57.0
2024-07-18T13:00:00Z,2024-07-18,29,59.8
2024-07-18T13:30:00Z,2024-07-18,30,59.65
2024-07-18T14:00:00Z,2024-07-18,31,31.0
2024-07-18T14:30:00Z,2024-07-18,32,80.0
2024-07-18T15:00:00Z,2024-07-18,33,57.0
2024-07-18T15:30:00Z,2024-07-18,34,31.0
2024-07-18T16:00:00Z,2024-07-18,35,59.6
2024-07-18T16:30:00Z,2024-07-18,36,50.0
2024-07-18T17:00:00Z,2024-07-18,37,57.51
2024-07-18T17:30:00Z,2024-07-18,38,60.0
2024-07-18T18:00:00Z,2024-07-18,39,110.0
2024-07-18T18:30:00Z,2024-07-18,40,112.76
2024-07-18T19:00:00Z,2024-07-18,41,114.96
2024-07-18T19:30:00Z,2024-07-18,42,117.04
2024-07-18T20:00:00Z,2024-07-18,43,100.97
2024-07-18T20:30:00Z,2024-07-18,44,100.97
2024-07-18T21:00:00Z,2024-07-18,45,106.0
2024-07-18T21:30:00Z,2024-07-18,46,58.41
2024-07-18T22:00:00Z,2024-07-18,47,59.6
2024-07-18T22:30:00Z,2024-07-18,48,59.6
2024-07-18T23:00:00Z,2024-07-19,1,58.0
2024-07-18T23:30:00Z,2024-07-19,2,50.0
2024-07-19T00:00:00Z,2024-07-19,3,55.0
2024-07-19T00:30:00Z,2024-07-19,4,55.0
2024-07-19T01:00:00Z,2024-07-19,5,55.0
2024-07-19T01:30:00Z,2024-07-19,6,55.0
2024-07-19T02:00:00Z,2024-07-19,7,55.6
2024-07-19T02:30:00Z,2024-07-19,8,55.0
2024-07-19T03:00:00Z,2024-07-19,9,55.0
2024-07-19T03:30:00Z,2024-07-19,10,55.0
2024-07-19T04:00:00Z,2024-07-19,11,55.0
2024-07-19T04:30:00Z,2024-07-19,12,55.25
2024-07-19T05:00:00Z,2024-07-19,13,55.25
2024-07-19T05:30:00Z,2024-07-19,14,78.29
2024-07-19T06:00:00Z,2024-07-19,15,99.0
2024-07-19T06:30:00Z,2024-07-19,16,55.4
2024-07-19T07:00:00Z,2024-07-19,17,55.6
2024-07-19T07:30:00Z,2024-07-19,18,104.0
2024-07-19T08:00:00Z,2024-07-19,19,100.0
2024-07-19T08:30:00Z,2024-07-19,20,56.0
2024-07-19T09:00:00Z,2024-07-19,21,91.5
2024-07-19T09:30:00Z,2024-07-19,22,55.25
2024-07-19T10:00:00Z,2024-07-19,23,95.0
2024-07-19T10:30:00Z,2024-07-19,24,55.0
2024-07-19T11:00:00Z,2024-07-19,25,55.0
2024-07-19T11:30:00Z,2024-07-19,26,85.0
2024-07-19T12:00:00Z,2024-07-19,27,53.98
2024-07-19T12:30:00Z,2024-07-19,28,50.22
2024-07-19T13:00:00Z,2024-07-19,29,6.0
2024-07-19T13:30:00Z,2024-07-19,30,0.0
2024-07-19T14:00:00Z,2024-07-19,31,52.97
2024-07-19T14:30:00Z,2024-07-19,32,51.17
2024-07-19T15:00:00Z,2024-07-19,33,91.2
2024-07-19T15:30:00Z,2024-07-19,34,63.69
2024-07-19T16:00:00Z,2024-07-19,35,68.55
2024-07-19T16:30:00Z,2024-07-19,36,56.0
2024-07-19T17:00:00Z,2024-07-19,37,56.0
2024-07-19T17:30:00Z,2024-07-19,38,84.6701052631579
2024-07-19T18:00:00Z,2024-07-19,39,95.25014925373134
2024-07-19T18:30:00Z,2024-07-19,40,104.69
2024-07-19T19:00:00Z,2024-07-19,41,96.89
2024-07-19T19:30:00Z,2024-07-19,42,95.59
2024-07-19T20:00:00Z,2024-07-19,43,94.82
2024-07-19T20:30:00Z,2024-07-19,44,103.0
2024-07-19T21:00:00Z,2024-07-19,45,56.1
2024-07-19T21:30:00Z,2024-07-19,46,47.1
2024-07-19T22:00:00Z,2024-07-19,47,54.0
2024-07-19T22:30:00Z,2024-07-19,48,67.8121581212396
2024-07-19T23:00:00Z,2024-07-20,1,56.1
2024-07-19T23:30:00Z,2024-07-20,2,54.0
2024-07-20T00:00:00Z,2024-07-20,3,54.0
2024-07-20T00:30:00Z,2024-07-20,4,47.75
2024-07-20T01:00:00Z,2024-07-20,5,54.0
2024-07-20T01:30:00Z,2024-07-20,6,90.0
2024-07-20T02:00:00Z,2024-07-20,7,63.2
2024-07-20T02:30:00Z,2024-07-20,8,66.29
2024-07-20T03:00:00Z,2024-07-20,9,67.38
2024-07-20T03:30:00Z,2024-07-20,10,85.71845604930263
2024-07-20T04:00:00Z,2024-07-20,11,96.0
2024-07-20T04:30:00Z,2024-07-20,12,66.24
2024-07-20T05:00:00Z,2024-07-20,13,48.0
2024-07-20T05:30:00Z,2024-07-20,14,47.75
2024-07-20T06:00:00Z,2024-07-20,15,54.0
2024-07-20T06:30:00Z,2024-07-20,16,54.0
2024-07-20T07:00:00Z,2024-07-20,17,41.05
2024-07-20T07:30:00Z,2024-07-20,18,41.05
2024-07-20T08:00:00Z,2024-07-20,19,69.52
2024-07-20T08:30:00Z,2024-07-20,20,64.63
2024-07-20T09:00:00Z,2024-07-20,21,95.0
2024-07-20T09:30:00Z,2024-07-20,22,95.0
2024-07-20T10:00:00Z,2024-07-20,23,98.02431305979565
2024-07-20T10:30:00Z,2024-07-20,24,95.0
2024-07-20T11:00:00Z,2024-07-20,25,104.60860801645946
2024-07-20T11:30:00Z,2024-07-20,26,110.0
2024-07-20T12:00:00Z,2024-07-20,27,116.20126128158512
2024-07-20T12:30:00Z,2024-07-20,28,27.93581073433319
2024-07-20T13:00:00Z,2024-07-20,29,56.1
2024-07-20T13:30:00Z,2024-07-20,30,41.0
2024-07-20T14:00:00Z,2024-07-20,31,98.0
2024-07-20T14:30:00Z,2024-07-20,32,56.1
2024-07-20T15:00:00Z,2024-07-20,33,56.15
2024-07-20T15:30:00Z,2024-07-20,34,55.0
2024-07-20T16:00:00Z,2024-07-20,35,95.0
2024-07-20T16:30:00Z,2024-07-20,36,60.0
2024-07-20T17:00:00Z,2024-07-20,37,60.0
2024-07-20T17:30:00Z,2024-07-20,38,59.1
2024-07-20T18:00:00Z,2024-07-20,39,105.4
2024-07-20T18:30:00Z,2024-07-20,40,59.0
2024-07-20T19:00:00Z,2024-07-20,41,55.0
2024-07-20T19:30:00Z,2024-07-20,42,56.0
2024-07-20T20:00:00Z,2024-07-20,43,56.0
2024-07-20T20:30:00Z,2024-07-20,44,56.0
2024-07-20T21:00:00Z,2024-07-20,45,71.75
2024-07-20T21:30:00Z,2024-07-20,46,100.42779460999414
2024-07-20T22:00:00Z,2024-07-20,47,62.42
2024-07-20T22:30:00Z,2024-07-20,48,56.0
2024-07-20T23:00:00Z,2024-07-21,1,56.3
2024-07-20T23:30:00Z,2024-07-21,2,47.5
2024-07-21T00:00:00Z,2024-07-21,3,54.3
2024-07-21T00:30:00Z,2024-07-21,4,50.64
2024-07-21T01:00:00Z,2024-07-21,5,47.13009009009009
2024-07-21T01:30:00Z,2024-07-21,6,46.44
2024-07-21T02:00:00Z,2024-07-21,7,46.409866666666666
2024-07-21T02:30:00Z,2024-07-21,8,44.57
2024-07-21T03:00:00Z,2024-07-21,9,52.18
2024-07-21T03:30:00Z,2024-07-21,10,54.4
2024-07-21T04:00:00Z,2024-07-21,11,47.66
2024-07-21T04:30:00Z,2024-07-21,12,88.0
2024-07-21T05:00:00Z,2024-07-21,13,88.0
2024-07-21T05:30:00Z,2024-07-21,14,88.0
2024-07-21T06:00:00Z,2024-07-21,15,88.0
2024-07-21T06:30:00Z,2024-07-21,16,67.83
2024-07-21T07:00:00Z,2024-07-21,17,58.99
2024-07-21T07:30:00Z,2024-07-21,18,91.0
2024-07-21T08:00:00Z,2024-07-21,19,90.25236136909064
2024-07-21T08:30:00Z,2024-07-21,20,38.0
2024-07-21T09:00:00Z,2024-07-21,21,35.0
2024-07-21T09:30:00Z,2024-07-21,22,20.55
2024-07-21T10:00:00Z,2024-07-21,23,38.0
2024-07-21T10:30:00Z,2024-07-21,24,101.0
2024-07-21T11:00:00Z,2024-07-21,25,96.9
2024-07-21T11:30:00Z,2024-07-21,26,72.49
2024-07-21T12:00:00Z,2024-07-21,27,22.15020739142088
2024-07-21T12:30:00Z,2024-07-21,28,35.0
2024-07-21T13:00:00Z,2024-07-21,29,37.99
2024-07-21T13:30:00Z,2024-07-21,30,38.0
2024-07-21T14:00:00Z,2024-07-21,31,52.73
2024-07-21T14:30:00Z,2024-07-21,32,93.0
2024-07-21T15:00:00Z,2024-07-21,33,67.69
2024-07-21T15:30:00Z,2024-07-21,34,75.63
2024-07-21T16:00:00Z,2024-07-21,35,104.0
2024-07-21T16:30:00Z,2024-07-21,36,104.0
2024-07-21T17:00:00Z,2024-07-21,37,89.95617128745464
2024-07-21T17:30:00Z,2024-07-21,38,103.57
2024-07-21T18:00:00Z,2024-07-21,39,113.0
2024-07-21T18:30:00Z,2024-07-21,40,104.0
2024-07-21T19:00:00Z,2024-07-21,41,109.0
2024-07-21T19:30:00Z,2024-07-21,42,104.99
2024-07-21T20:00:00Z,2024-07-21,43,104.99
2024-07-21T20:30:00Z,2024-07-21,44,99.99
2024-07-21T21:00:00Z,2024-07-21,45,95.0
2024-07-21T21:30:00Z,2024-07-21,46,53.01
2024-07-21T22:00:00Z,2024-07-21,47,96.0
2024-07-21T22:30:00Z,2024-07-21,48,99.66426492444876
2024-07-21T23:00:00Z,2024-07-22,1,53.02
2024-07-21T23:30:00Z,2024-07-22,2,61.0
2024-07-22T00:00:00Z,2024-07-22,3,87.0
2024-07-22T00:30:00Z,2024-07-22,4,93.94
2024-07-22T01:00:00Z,2024-07-22,5,67.72
2024-07-22T01:30:00Z,2024-07-22,6,51.0
2024-07-22T02:00:00Z,2024-07-22,7,48.0
2024-07-22T02:30:00Z,2024-07-22,8,93.00408163265304
2024-07-22T03:00:00Z,2024-07-22,9,93.0008163265306
2024-07-22T03:30:00Z,2024-07-22,10,65.31
2024-07-22T04:00:00Z,2024-07-22,11,47.58
2024-07-22T04:30:00Z,2024-07-22,12,41.1
2024-07-22T05:00:00Z,2024-07-22,13,41.2
2024-07-22T05:30:00Z,2024-07-22,14,111.0
2024-07-22T06:00:00Z,2024-07-22,15,94.95
2024-07-22T06:30:00Z,2024-07-22,16,106.0
2024-07-22T07:00:00Z,2024-07-22,17,96.0
2024-07-22T07:30:00Z,2024-07-22,18,94.95
2024-07-22T08:00:00Z,2024-07-22,19,94.95
2024-07-22T08:30:00Z,2024-07-22,20,96.0
2024-07-22T09:00:00Z,2024-07-22,21,96.0
2024-07-22T09:30:00Z,2024-07-22,22,99.45
2024-07-22T10:00:00Z,2024-07-22,23,99.45
2024-07-22T10:30:00Z,2024-07-22,24,53.69
2024-07-22T11:00:00Z,2024-07-22,25,90.0
2024-07-22T11:30:00Z,2024-07-22,26,45.91058834743723
2024-07-22T12:00:00Z,2024-07-22,27,29.095504721777093
2024-07-22T12:30:00Z,2024-07-22,28,52.5
2024-07-22T13:00:00Z,2024-07-22,29,51.0
2024-07-22T13:30:00Z,2024-07-22,30,51.0
2024-07-22T14:00:00Z,2024-07-22,31,51.6
2024-07-22T14:30:00Z,2024-07-22,32,93.0
2024-07-22T15:00:00Z,2024-07-22,33,96.0
