ref_datetime,valid_datetime,latitude,longitude,Temperature,WindSpeed,WindSpeed:100,WindDirection:100,CloudCover,RelativeHumidity,PressureReducedMSL,SolarDownwardRadiation,TotalPrecipitation
2024-10-07T06:00:00Z,2024-10-08T12:00:00Z,52.1960768,0.1534462,16.95,7.52,10.59,200.94,0.1,67.34,99369.77,389.75,0.42
2024-10-07T06:00:00Z,2024-10-08T13:00:00Z,52.1960768,0.1534462,16.87,7.18,10.46,209.06,0.05,64.45,99369.77,309.32,0.01
2024-10-07T06:00:00Z,2024-10-08T14:00:00Z,52.1960768,0.1534462,17.2,6.94,10.14,202.21,0.46,63.58,99348.55,395.78,0.03
2024-10-07T06:00:00Z,2024-10-08T15:00:00Z,52.1960768,0.1534462,16.62,6.44,9.64,196.82,0.74,67.05,99306.1,256.04,0.02
2024-10-07T06:00:00Z,2024-10-08T16:00:00Z,52.1960768,0.1534462,15.54,6.29,9.58,191.39,0.92,72.4,99306.1,111.78,0.08
2024-10-07T06:00:00Z,2024-10-08T17:00:00Z,52.1960768,0.1534462,14.71,5.27,8.58,183.74,0.98,75.59,99284.88,17.79,0.03
2024-10-07T06:00:00Z,2024-10-08T18:00:00Z,52.1960768,0.1534462,14.54,5.28,8.8,172.43,0.8,76.8,99242.43,0.0,0.31
2024-10-07T06:00:00Z,2024-10-08T19:00:00Z,52.1960768,0.1534462,14.21,6.2,9.98,166.88,1.0,79.01,99199.98,0.0,0.15
2024-10-07T06:00:00Z,2024-10-08T20:00:00Z,52.1960768,0.1534462,14.05,6.83,10.79,168.01,1.0,81.79,99178.76,0.0,0.48
2024-10-07T06:00:00Z,2024-10-08T21:00:00Z,52.1960768,0.1534462,13.63,6.61,10.43,166.46,1.0,86.85,99136.3,0.0,0.55
2024-10-07T06:00:00Z,2024-10-08T22:00:00Z,52.1960768,0.1534462,13.88,5.93,9.64,172.5,1.0,85.11,99072.63,0.0,0.71
2024-10-07T06:00:00Z,2024-10-08T23:00:00Z,52.1960768,0.1534462,13.71,5.58,9.14,180.15,1.0,83.09,99030.19,0.0,0.15
2024-10-07T06:00:00Z,2024-10-09T00:00:00Z,52.1960768,0.1534462,12.88,5.84,9.4,177.47,1.0,87.71,98945.29,0.0,1.14
2024-10-07T06:00:00Z,2024-10-09T01:00:00Z,52.1960768,0.1534462,13.13,6.64,10.67,184.28,1.0,88.15,98881.62,0.0,0.84
2024-10-07T06:00:00Z,2024-10-09T02:00:00Z,52.1960768,0.1534462,13.38,6.49,10.31,181.03,1.0,86.49,98839.16,0.0,0.03
2024-10-07T06:00:00Z,2024-10-09T03:00:00Z,52.1960768,0.1534462,13.3,6.31,10.08,184.17,1.0,86.12,98775.49,0.0,0.06
2024-10-07T06:00:00Z,2024-10-09T04:00:00Z,52.1960768,0.1534462,13.3,6.19,10.0,191.2,1.0,86.99,98733.05,0.0,0.19
2024-10-07T06:00:00Z,2024-10-09T05:00:00Z,52.1960768,0.1534462,13.3,6.5,10.29,194.28,0.41,86.12,98669.37,0.0,0.83
2024-10-07T06:00:00Z,2024-10-09T06:00:00Z,52.1960768,0.1534462,12.97,6.08,9.76,206.67,0.14,86.41,98669.37,0.0,0.46
2024-10-07T06:00:00Z,2024-10-09T07:00:00Z,52.1960768,0.1534462,12.3,5.36,8.68,218.31,0.55,90.46,98690.59,29.85,0.26
2024-10-07T06:00:00Z,2024-10-09T08:00:00Z,52.1960768,0.1534462,12.64,5.0,7.79,223.63,0.82,91.47,98711.82,37.89,0.01
2024-10-07T06:00:00Z,2024-10-09T09:00:00Z,52.1960768,0.1534462,13.05,4.4,6.75,235.68,0.46,90.46,98711.82,61.01,0.05
2024-10-07T06:00:00Z,2024-10-09T10:00:00Z,52.1960768,0.1534462,13.47,4.41,6.33,246.99,0.52,86.85,98711.82,110.27,0.03
2024-10-07T06:00:00Z,2024-10-09T11:00:00Z,52.1960768,0.1534462,13.71,4.4,6.01,250.82,0.51,85.11,98733.05,111.28,0.04
2024-10-07T06:00:00Z,2024-10-09T12:00:00Z,52.1960768,0.1534462,14.3,4.15,5.62,262.91,0.52,82.08,98733.05,146.21,0.06
2024-10-07T00:00:00Z,2024-10-09T13:00:00Z,52.1960768,0.1534462,14.46,4.91,6.43,295.99,0.73,79.4,98817.94,313.35,0.23
2024-10-07T00:00:00Z,2024-10-09T14:00:00Z,52.1960768,0.1534462,13.38,4.64,6.22,303.6,0.81,84.68,98860.39,123.59,0.02
2024-10-07T00:00:00Z,2024-10-09T15:00:00Z,52.1960768,0.1534462,12.88,4.27,5.79,310.1,0.74,86.27,98860.39,92.18,0.03
2024-10-07T00:00:00Z,2024-10-09T16:00:00Z,52.1960768,0.1534462,12.55,3.73,5.2,317.9,0.34,86.7,98860.39,51.97,0.01
2024-10-07T00:00:00Z,2024-10-09T17:00:00Z,52.1960768,0.1534462,11.81,3.33,5.0,320.44,0.22,89.3,98881.62,13.76,0.0
2024-10-07T00:00:00Z,2024-10-09T18:00:00Z,52.1960768,0.1534462,10.44,3.02,5.62,326.65,0.12,93.93,98945.29,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T19:00:00Z,52.1960768,0.1534462,9.81,2.82,5.8,335.4,0.52,96.1,98966.52,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T20:00:00Z,52.1960768,0.1534462,9.52,2.66,5.93,341.13,0.41,95.81,98987.73,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T21:00:00Z,52.1960768,0.1534462,9.19,2.26,4.94,336.24,0.28,95.37,99051.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T22:00:00Z,52.1960768,0.1534462,8.92,2.57,5.31,331.12,0.0,95.52,99051.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-09T23:00:00Z,52.1960768,0.1534462,8.61,2.61,5.94,330.91,0.04,95.08,99030.19,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,52.1960768,0.1534462,8.36,2.78,5.74,318.1,0.02,95.23,99051.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T01:00:00Z,52.1960768,0.1534462,8.11,3.53,7.09,317.06,0.75,95.66,99051.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T02:00:00Z,52.1960768,0.1534462,8.9,4.6,7.89,314.47,0.82,93.64,99072.63,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T03:00:00Z,52.1960768,0.1534462,9.73,5.79,9.07,313.06,0.9,89.3,99072.63,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T04:00:00Z,52.1960768,0.1534462,9.48,5.96,9.33,310.22,0.8,90.03,99093.86,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T05:00:00Z,52.1960768,0.1534462,9.19,6.76,10.0,307.64,1.0,87.57,99115.09,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T06:00:00Z,52.1960768,0.1534462,9.05,6.73,10.42,307.03,1.0,87.71,99178.76,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T07:00:00Z,52.1960768,0.1534462,8.88,6.64,10.34,307.36,1.0,88.73,99263.66,7.73,0.01
2024-10-07T00:00:00Z,2024-10-10T08:00:00Z,52.1960768,0.1534462,8.96,6.94,10.57,308.11,1.0,89.01,99369.77,13.76,0.02
2024-10-07T00:00:00Z,2024-10-10T09:00:00Z,52.1960768,0.1534462,8.78,7.0,10.69,305.38,1.0,89.45,99475.9,25.83,0.79
2024-10-07T00:00:00Z,2024-10-10T10:00:00Z,52.1960768,0.1534462,8.63,6.9,10.76,306.78,1.0,90.6,99582.02,25.83,1.47
2024-10-07T00:00:00Z,2024-10-10T11:00:00Z,52.1960768,0.1534462,8.65,7.09,10.92,306.15,1.0,90.32,99688.14,36.89,1.15
2024-10-07T00:00:00Z,2024-10-10T12:00:00Z,52.1960768,0.1534462,8.8,6.86,10.6,309.15,1.0,90.03,99751.81,42.92,0.69
2024-10-07T00:00:00Z,2024-10-10T13:00:00Z,52.1960768,0.1534462,8.55,7.76,11.94,321.58,1.0,89.59,99836.71,13.76,0.42
2024-10-07T00:00:00Z,2024-10-10T14:00:00Z,52.1960768,0.1534462,7.7,8.14,12.53,323.12,1.0,89.01,99921.61,11.75,0.68
2024-10-07T00:00:00Z,2024-10-10T15:00:00Z,52.1960768,0.1534462,7.76,7.92,12.33,326.41,1.0,90.17,100006.51,9.74,1.25
2024-10-07T00:00:00Z,2024-10-10T16:00:00Z,52.1960768,0.1534462,7.95,7.23,11.36,336.76,1.0,86.99,100112.63,5.72,0.16
2024-10-07T00:00:00Z,2024-10-10T17:00:00Z,52.1960768,0.1534462,7.55,7.07,10.89,329.2,1.0,88.87,100218.75,0.0,0.15
2024-10-07T00:00:00Z,2024-10-10T18:00:00Z,52.1960768,0.1534462,7.39,7.23,11.21,333.35,0.99,82.51,100356.71,0.0,0.06
2024-10-07T00:00:00Z,2024-10-10T19:00:00Z,52.1960768,0.1534462,7.29,6.8,10.62,327.35,0.74,81.21,100462.84,0.0,0.01
2024-10-07T00:00:00Z,2024-10-10T20:00:00Z,52.1960768,0.1534462,7.1,6.28,9.94,323.03,0.93,81.21,100553.04,0.0,0.01
2024-10-07T00:00:00Z,2024-10-10T21:00:00Z,52.1960768,0.1534462,7.07,6.5,10.15,318.53,0.66,81.5,100632.63,0.0,0.01
2024-10-07T00:00:00Z,2024-10-10T22:00:00Z,52.1960768,0.1534462,6.53,6.4,10.14,311.28,0.83,84.97,100696.3,0.0,0.0
2024-10-07T00:00:00Z,2024-10-10T23:00:00Z,52.1960768,0.1534462,6.59,6.58,10.23,312.7,0.98,84.39,100744.06,0.0,0.01
2024-10-07T00:00:00Z,2024-10-11T00:00:00Z,52.1960768,0.1534462,6.63,6.18,9.83,313.56,0.9,81.28,100807.73,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T01:00:00Z,52.1960768,0.1534462,5.91,6.15,9.65,317.45,0.98,85.84,100900.59,0.0,0.02
2024-10-07T00:00:00Z,2024-10-11T02:00:00Z,52.1960768,0.1534462,6.11,5.65,8.95,316.8,0.9,86.99,100948.34,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T03:00:00Z,52.1960768,0.1534462,6.01,5.22,8.39,318.36,0.69,87.42,101009.37,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T04:00:00Z,52.1960768,0.1534462,5.75,4.73,7.73,317.42,0.74,87.71,101071.71,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T05:00:00Z,52.1960768,0.1534462,5.52,4.26,7.17,315.44,0.47,86.99,101158.93,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T06:00:00Z,52.1960768,0.1534462,5.04,4.13,7.1,311.36,0.47,87.71,101242.17,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T07:00:00Z,52.1960768,0.1534462,4.98,4.17,7.1,313.16,0.76,85.62,101319.77,36.89,0.0
2024-10-07T00:00:00Z,2024-10-11T08:00:00Z,52.1960768,0.1534462,5.8,4.29,6.67,317.79,0.12,79.98,101386.1,144.71,0.0
2024-10-07T00:00:00Z,2024-10-11T09:00:00Z,52.1960768,0.1534462,7.1,4.67,6.55,323.63,0.05,71.67,101463.04,305.3,0.0
2024-10-07T00:00:00Z,2024-10-11T10:00:00Z,52.1960768,0.1534462,8.36,4.37,5.8,319.29,0.01,65.46,101529.36,413.88,0.0
2024-10-07T00:00:00Z,2024-10-11T11:00:00Z,52.1960768,0.1534462,9.4,4.2,5.48,314.12,0.02,59.39,101577.12,482.24,0.0
2024-10-07T00:00:00Z,2024-10-11T12:00:00Z,52.1960768,0.1534462,10.19,3.97,5.1,308.69,0.05,53.9,101608.95,502.34,0.0
2024-10-07T00:00:00Z,2024-10-11T13:00:00Z,52.1960768,0.1534462,10.73,3.7,4.76,295.98,0.03,50.43,101619.57,474.19,0.0
2024-10-07T00:00:00Z,2024-10-11T14:00:00Z,52.1960768,0.1534462,10.85,4.0,5.25,284.74,0.04,48.69,101624.88,395.78,0.0
2024-10-07T00:00:00Z,2024-10-11T15:00:00Z,52.1960768,0.1534462,10.73,4.35,6.02,284.47,0.05,48.69,101640.79,281.18,0.0
2024-10-07T00:00:00Z,2024-10-11T16:00:00Z,52.1960768,0.1534462,10.06,3.46,5.31,279.98,0.05,56.5,101677.94,143.83,0.0
2024-10-07T00:00:00Z,2024-10-11T17:00:00Z,52.1960768,0.1534462,8.26,2.94,5.53,268.96,0.05,65.75,101725.69,13.76,0.0
2024-10-07T00:00:00Z,2024-10-11T18:00:00Z,52.1960768,0.1534462,7.45,3.09,5.8,264.45,0.07,70.08,101789.36,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T19:00:00Z,52.1960768,0.1534462,6.91,3.09,5.97,263.05,0.05,74.49,101847.73,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T20:00:00Z,52.1960768,0.1534462,6.53,3.19,6.21,256.15,0.06,78.3,101884.88,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T21:00:00Z,52.1960768,0.1534462,6.22,3.3,6.68,251.12,0.05,80.42,101916.71,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T22:00:00Z,52.1960768,0.1534462,5.9,3.33,6.7,253.42,0.05,82.29,101927.32,0.0,0.0
2024-10-07T00:00:00Z,2024-10-11T23:00:00Z,52.1960768,0.1534462,5.59,3.35,6.58,251.19,0.05,83.6,101927.32,0.0,0.0
2024-10-07T00:00:00Z,2024-10-12T00:00:00Z,52.1960768,0.1534462,5.46,3.39,6.85,243.47,0.05,84.17,101937.93,0.0,0.0
2024-10-07T00:00:00Z,2024-10-12T03:00:00Z,52.1960768,0.1534462,5.04,3.58,7.79,238.24,0.04,85.84,101959.16,0.0,0.0
2024-10-07T00:00:00Z,2024-10-12T06:00:00Z,52.1960768,0.1534462,4.71,3.84,8.33,230.44,0.05,84.61,101948.55,0.0,0.0
2024-10-07T00:00:00Z,2024-10-12T09:00:00Z,52.1960768,0.1534462,8.44,5.29,7.89,226.04,1.0,72.79,101980.38,251.02,0.0
2024-10-07T00:00:00Z,2024-10-12T12:00:00Z,52.1960768,0.1534462,11.6,6.66,9.34,231.57,1.0,60.98,101927.32,377.68,0.0
2024-10-07T00:00:00Z,2024-10-12T15:00:00Z,52.1960768,0.1534462,12.14,6.06,8.96,233.68,0.38,58.52,101784.05,269.11,0.0
2024-10-07T00:00:00Z,2024-10-12T18:00:00Z,52.1960768,0.1534462,9.69,6.28,10.39,229.66,1.0,63.44,101746.91,0.0,0.0
2024-10-07T00:00:00Z,2024-10-12T21:00:00Z,52.1960768,0.1534462,9.32,7.05,11.44,234.51,1.0,70.23,101709.77,0.0,0.0
2024-10-07T00:00:00Z,2024-10-13T00:00:00Z,52.1960768,0.1534462,9.4,7.1,11.36,251.98,1.0,74.09,101651.41,0.0,0.17
2024-10-07T00:00:00Z,2024-10-13T03:00:00Z,52.1960768,0.1534462,8.49,4.14,7.04,284.25,0.81,81.5,101762.83,0.0,0.01
2024-10-07T00:00:00Z,2024-10-13T06:00:00Z,52.1960768,0.1534462,5.74,3.39,7.05,284.74,0.15,89.74,101906.09,0.0,0.0
2024-10-07T00:00:00Z,2024-10-13T09:00:00Z,52.1960768,0.1534462,8.34,4.17,5.97,282.73,0.89,69.72,102086.51,237.95,0.0
2024-10-07T00:00:00Z,2024-10-13T12:00:00Z,52.1960768,0.1534462,11.06,4.2,5.53,290.54,0.59,55.63,102160.79,433.98,0.0
2024-10-07T00:00:00Z,2024-10-13T15:00:00Z,52.1960768,0.1534462,11.31,3.04,4.03,295.48,0.52,55.05,102150.18,220.86,0.0
2024-10-07T00:00:00Z,2024-10-13T18:00:00Z,52.1960768,0.1534462,8.36,1.21,1.87,291.34,1.0,69.22,102224.46,0.0,0.0
2024-10-07T00:00:00Z,2024-10-13T21:00:00Z,52.1960768,0.1534462,7.5,0.35,0.11,191.01,1.0,72.03,102213.85,0.0,0.0
2024-10-07T00:00:00Z,2024-10-14T00:00:00Z,52.1960768,0.1534462,6.65,1.1,1.44,140.3,1.0,75.1,102150.18,0.0,0.0
2024-10-07T00:00:00Z,2024-10-14T03:00:00Z,52.1960768,0.1534462,6.49,1.78,2.58,99.34,0.97,75.5,102022.83,0.0,0.0
2024-10-07T00:00:00Z,2024-10-14T06:00:00Z,52.1960768,0.1534462,6.48,2.57,4.7,94.92,1.0,76.7,101906.09,0.0,0.0
2024-10-07T00:00:00Z,2024-10-14T09:00:00Z,52.1960768,0.1534462,9.05,3.31,4.88,90.14,0.93,72.03,101916.71,145.33,0.0
2024-10-07T00:00:00Z,2024-10-14T12:00:00Z,52.1960768,0.1534462,11.1,2.76,4.9,115.13,1.0,67.05,101757.52,52.97,0.0
2024-10-07T00:00:00Z,2024-10-14T15:00:00Z,52.1960768,0.1534462,10.15,3.11,5.82,102.48,1.0,75.1,101608.95,13.76,0.01
2024-10-07T00:00:00Z,2024-10-14T18:00:00Z,52.1960768,0.1534462,9.32,3.56,6.34,86.39,1.0,78.3,101630.18,0.0,0.1
2024-10-07T00:00:00Z,2024-10-14T21:00:00Z,52.1960768,0.1534462,9.32,4.31,7.28,71.97,1.0,81.21,101571.81,0.0,0.06
2024-10-07T00:00:00Z,2024-10-15T00:00:00Z,52.1960768,0.1534462,9.27,4.13,6.84,68.73,1.0,84.39,101497.52,0.0,0.17
2024-10-07T00:00:00Z,2024-10-15T03:00:00Z,52.1960768,0.1534462,9.61,4.81,8.07,78.82,0.99,85.11,101436.51,0.0,0.02
2024-10-07T00:00:00Z,2024-10-15T06:00:00Z,52.1960768,0.1534462,10.06,3.92,6.73,87.71,1.0,81.79,101447.12,0.0,0.0
2024-10-07T00:00:00Z,2024-10-15T09:00:00Z,52.1960768,0.1534462,10.77,3.82,6.38,88.42,1.0,81.39,101532.02,42.92,0.0
2024-10-07T00:00:00Z,2024-10-15T12:00:00Z,52.1960768,0.1534462,11.97,4.12,6.39,100.95,1.0,80.31,101539.98,80.11,0.0
2024-10-07T00:00:00Z,2024-10-15T15:00:00Z,52.1960768,0.1534462,12.39,4.33,6.54,104.64,1.0,77.3,101489.57,124.6,0.0
2024-10-07T00:00:00Z,2024-10-15T18:00:00Z,52.1960768,0.1534462,9.77,3.29,7.08,102.19,0.1,87.14,101582.42,0.0,0.0
2024-10-07T00:00:00Z,2024-10-15T21:00:00Z,52.1960768,0.1534462,10.23,3.63,6.93,106.93,0.89,84.1,101603.65,0.0,0.02
2024-10-07T00:00:00Z,2024-10-16T00:00:00Z,52.1960768,0.1534462,11.14,3.47,6.36,120.48,0.96,85.62,101582.42,0.0,0.01
2024-10-07T00:00:00Z,2024-10-16T03:00:00Z,52.1960768,0.1534462,11.47,3.75,6.52,124.4,0.99,87.86,101566.51,0.0,0.02
2024-10-07T00:00:00Z,2024-10-16T06:00:00Z,52.1960768,0.1534462,11.64,4.47,7.59,117.61,0.23,89.01,101593.04,0.0,0.0
2024-10-07T00:00:00Z,2024-10-16T09:00:00Z,52.1960768,0.1534462,13.88,5.76,8.88,124.41,0.24,81.72,101683.24,198.74,0.0
2024-10-07T00:00:00Z,2024-10-16T12:00:00Z,52.1960768,0.1534462,16.2,6.56,9.11,128.58,0.04,67.92,101640.79,442.02,0.0
2024-10-07T00:00:00Z,2024-10-16T15:00:00Z,52.1960768,0.1534462,15.62,5.77,8.45,121.3,0.05,69.79,101577.12,234.93,0.0
2024-10-07T00:00:00Z,2024-10-16T18:00:00Z,52.1960768,0.1534462,12.14,5.42,8.93,116.12,0.9,85.98,101667.32,0.0,0.0
2024-10-07T00:00:00Z,2024-10-16T21:00:00Z,52.1960768,0.1534462,12.55,5.55,9.29,120.28,1.0,84.82,101656.71,0.0,0.0
2024-10-07T00:00:00Z,2024-10-17T00:00:00Z,52.1960768,0.1534462,13.05,5.58,9.11,124.35,1.0,88.87,101603.65,0.0,0.0
2024-10-07T00:00:00Z,2024-10-17T03:00:00Z,52.1960768,0.1534462,12.72,5.09,8.29,123.36,1.0,91.76,101532.02,0.0,0.01
2024-10-07T00:00:00Z,2024-10-17T06:00:00Z,52.1960768,0.1534462,12.47,6.58,10.49,118.56,1.0,88.0,101465.69,0.0,0.0
2024-10-07T00:00:00Z,2024-10-17T09:00:00Z,52.1960768,0.1534462,13.05,6.92,10.8,121.47,1.0,83.52,101489.57,78.1,0.0
2024-10-07T00:00:00Z,2024-10-17T12:00:00Z,52.1960768,0.1534462,13.71,6.36,9.94,132.56,1.0,82.08,101407.32,82.13,0.0
2024-10-07T00:00:00Z,2024-10-17T15:00:00Z,52.1960768,0.1534462,12.64,5.76,9.22,127.41,1.0,89.16,101333.04,17.79,0.58
2024-10-07T00:00:00Z,2024-10-17T18:00:00Z,52.1960768,0.1534462,13.05,5.08,8.31,129.34,1.0,90.17,101350.28,0.0,0.09
2024-10-07T00:00:00Z,2024-10-17T21:00:00Z,52.1960768,0.1534462,13.22,3.53,5.99,142.04,1.0,95.81,101367.52,0.0,0.34
2024-10-07T00:00:00Z,2024-10-18T00:00:00Z,52.1960768,0.1534462,13.05,2.31,4.09,218.85,1.0,97.83,101428.55,0.0,0.0
2024-10-07T00:00:00Z,2024-10-18T03:00:00Z,52.1960768,0.1534462,12.47,2.08,3.66,225.62,0.82,95.66,101502.84,0.0,0.0
2024-10-07T00:00:00Z,2024-10-18T06:00:00Z,52.1960768,0.1534462,11.89,1.93,3.83,211.37,1.0,91.9,101630.18,0.0,0.0
2024-10-07T00:00:00Z,2024-10-18T09:00:00Z,52.1960768,0.1534462,14.13,2.16,3.14,179.65,1.0,85.69,101810.59,139.68,0.0
2024-10-07T00:00:00Z,2024-10-18T12:00:00Z,52.1960768,0.1534462,17.2,3.28,4.18,187.86,0.18,75.9,101895.48,343.5,0.0
2024-10-07T00:00:00Z,2024-10-18T15:00:00Z,52.1960768,0.1534462,18.03,3.2,4.47,197.18,0.05,71.09,101916.71,220.86,0.0
2024-10-07T00:00:00Z,2024-10-18T18:00:00Z,52.1960768,0.1534462,14.13,2.5,4.17,195.42,0.0,85.84,102065.28,0.0,0.0
2024-10-07T00:00:00Z,2024-10-18T21:00:00Z,52.1960768,0.1534462,12.72,3.42,6.61,201.67,0.0,90.46,102139.56,0.0,0.0
2024-10-07T00:00:00Z,2024-10-19T00:00:00Z,52.1960768,0.1534462,11.68,3.19,7.13,194.77,0.68,93.21,102107.73,0.0,0.0
2024-10-07T00:00:00Z,2024-10-19T03:00:00Z,52.1960768,0.1534462,11.39,4.08,8.15,196.69,1.0,94.65,102054.66,0.0,0.0
2024-10-07T00:00:00Z,2024-10-19T06:00:00Z,52.1960768,0.1534462,11.89,4.99,8.58,196.52,0.98,94.94,101990.99,0.0,0.0
2024-10-07T00:00:00Z,2024-10-19T09:00:00Z,52.1960768,0.1534462,13.96,6.21,9.7,201.05,1.0,89.45,101980.38,151.1,0.0
2024-10-07T00:00:00Z,2024-10-19T12:00:00Z,52.1960768,0.1534462,16.87,7.22,10.93,201.93,1.0,82.51,101874.26,223.87,0.0
2024-10-07T00:00:00Z,2024-10-19T15:00:00Z,52.1960768,0.1534462,15.29,7.21,11.43,202.54,1.0,90.75,101757.52,9.74,0.73
2024-10-07T00:00:00Z,2024-10-19T18:00:00Z,52.1960768,0.1534462,15.54,8.38,13.23,200.5,0.92,86.99,101667.32,0.0,0.0
2024-10-07T00:00:00Z,2024-10-19T21:00:00Z,52.1960768,0.1534462,15.96,8.65,13.52,206.93,0.91,89.01,101561.2,0.0,0.0
2024-10-07T00:00:00Z,2024-10-20T00:00:00Z,52.1960768,0.1534462,16.2,8.66,13.81,210.57,1.0,89.74,101431.2,0.0,0.05
2024-10-07T00:00:00Z,2024-10-20T03:00:00Z,52.1960768,0.1534462,15.96,7.72,12.15,233.04,1.0,93.06,101391.41,0.0,1.28
2024-10-07T00:00:00Z,2024-10-20T06:00:00Z,52.1960768,0.1534462,15.62,6.0,9.52,247.79,0.11,88.73,101486.91,0.0,0.03
2024-10-07T00:00:00Z,2024-10-20T09:00:00Z,52.1960768,0.1534462,14.88,4.59,6.54,280.68,0.34,82.73,101784.05,234.93,0.07
2024-10-07T00:00:00Z,2024-10-20T12:00:00Z,52.1960768,0.1534462,15.29,6.13,8.32,270.89,0.24,63.29,101927.32,417.9,0.0
2024-10-07T00:00:00Z,2024-10-20T15:00:00Z,52.1960768,0.1534462,14.79,5.29,7.73,267.43,1.0,64.3,101969.77,199.24,0.0
2024-10-07T00:00:00Z,2024-10-20T18:00:00Z,52.1960768,0.1534462,11.56,3.2,6.61,256.36,0.74,78.1,102075.89,0.0,0.0
2024-10-07T00:00:00Z,2024-10-20T21:00:00Z,52.1960768,0.1534462,9.94,3.56,7.26,243.99,0.0,85.84,102107.73,0.0,0.0
2024-10-07T00:00:00Z,2024-10-21T00:00:00Z,52.1960768,0.1534462,8.78,3.83,7.19,243.34,0.0,89.74,102075.89,0.0,0.0
2024-10-07T00:00:00Z,2024-10-21T03:00:00Z,52.1960768,0.1534462,8.74,4.74,8.02,239.62,1.0,90.17,102075.89,0.0,0.0
2024-10-07T00:00:00Z,2024-10-21T06:00:00Z,52.1960768,0.1534462,8.49,5.37,9.01,240.22,0.05,88.87,102022.83,0.0,0.0
2024-10-07T00:00:00Z,2024-10-21T09:00:00Z,52.1960768,0.1534462,10.89,6.59,10.04,241.39,0.02,83.31,102097.12,240.96,0.0
2024-10-07T00:00:00Z,2024-10-21T12:00:00Z,52.1960768,0.1534462,14.38,8.0,11.58,251.89,0.2,68.28,102075.89,421.92,0.0
2024-10-07T00:00:00Z,2024-10-21T15:00:00Z,52.1960768,0.1534462,14.46,6.75,10.21,252.07,0.09,70.37,102054.66,209.8,0.0
2024-10-07T00:00:00Z,2024-10-21T18:00:00Z,52.1960768,0.1534462,11.97,6.22,10.05,243.81,0.5,83.31,102182.02,0.0,0.01
2024-10-07T00:00:00Z,2024-10-21T21:00:00Z,52.1960768,0.1534462,10.69,5.51,9.1,241.75,0.97,90.17,102277.52,0.0,0.0
2024-10-07T00:00:00Z,2024-10-22T00:00:00Z,52.1960768,0.1534462,10.4,5.19,8.56,241.4,1.0,92.77,102266.91,0.0,0.0
2024-10-07T00:00:00Z,2024-10-22T03:00:00Z,52.1960768,0.1534462,9.65,4.7,7.91,245.94,1.0,94.36,102224.46,0.0,0.0
2024-10-07T00:00:00Z,2024-10-22T06:00:00Z,52.1960768,0.1534462,8.9,4.06,7.49,237.58,0.0,94.22,102203.24,0.0,0.0
2024-10-07T00:00:00Z,2024-10-22T09:00:00Z,52.1960768,0.1534462,11.35,4.77,6.83,231.32,0.71,81.28,102160.79,237.95,0.0
2024-10-07T00:00:00Z,2024-10-22T12:00:00Z,52.1960768,0.1534462,14.46,7.22,10.29,233.93,0.34,69.0,102033.45,369.64,0.0
2024-10-07T00:00:00Z,2024-10-22T15:00:00Z,52.1960768,0.1534462,14.21,7.07,10.77,227.3,1.0,71.17,101768.14,138.92,0.0
2024-10-07T00:00:00Z,2024-10-22T18:00:00Z,52.1960768,0.1534462,12.8,8.34,13.12,218.79,1.0,79.4,101521.41,0.0,0.0
2024-10-07T00:00:00Z,2024-10-22T21:00:00Z,52.1960768,0.1534462,12.3,9.92,15.41,225.04,0.84,81.1,101269.37,0.0,0.0
2024-10-07T00:00:00Z,2024-10-23T00:00:00Z,52.1960768,0.1534462,12.88,11.01,17.17,235.17,0.99,79.91,100969.57,0.0,0.05
2024-10-07T06:00:00Z,2024-10-07T06:00:00Z,52.7082618,0.7302284,9.86,4.2,8.16,221.21,0.05,95.66,99688.14,0.0,0.0
2024-10-07T06:00:00Z,2024-10-07T07:00:00Z,52.7082618,0.7302284,10.15,4.64,8.4,216.8,0.05,95.66,99730.59,51.97,0.0
